Text,class_label
But the Administration and the Republican majority in the Congress has opposed any realistic aid to education.,Yes
We've got 23 million people out of work or stopped looking for work in this country.,Yes
"What happens in South Africa, where, for example, the Nobel Prize winner, 2 days ago, said this administration is seen as working with the oppressive government of South Africa.",Yes
"And that is a strategic mistake, because every intelligence agency will acknowledge that Al Qaida is the greatest threat against the United States and that Secretary of Defense Gates acknowledged the central front -- that the place where we have to deal with these folks is going to be in Afghanistan and in Pakistan.",Yes
"General Shinseki, the Army chief of staff, told him he was going to need several hundred thousand.",Yes
We've been battling over abortion for a long period of time.,Yes
"The book you mentioned that Vice President Gore wrote, he also called for taxing -- big energy taxes in order to clean up the environment.",Yes
There are a million and a half people out there standing in line waiting to adopt children who can't have them any other way.,Yes
"I'd like to create more millionaires than were created under Mr. Bush and Mr. Reagan, but I don't want to have 4 years where we have no growth in the private sector, and that's what's happened in the last 4 years.",Yes
"You got to send down some more people, because the president's found out there are death squads on his on his, in his own property.",Yes
"I ask everybody to look at my economic ideas and 9 Nobel prize winners and over 500 economists and hundreds of business people, including a lot of Republicans said, this is the way you've got to go.",Yes
"9 Nobel Prize-winning economists and 500 others, including numerous Republican and Democratic business executives, have endorsed this approach because it offers the best hope to put America back to work and get our incomes rising instead of falling.",Yes
"Number 2, with regard to Social Security, that program -- a lot of you may not know this -- it produces a $70 billion surplus a year.",Yes
"We've come through a recession, a stock market decline, an attack on our country.",Yes
"We've signed up over 110,000 children to the CHIPS program.",Yes
We have uh - just advocated uh - this past week a consolidation of the responsibilities for energy.,Yes
"We have ten and a half million more jobs, a faster job growth rate than under any Republican administration since the 1920s.",Yes
"Well, for one thing -- and before we start on that -- my father gave me a very small loan in 1975, and I built it into a company that's worth many, many billions of dollars, with some of the greatest assets in the world, and I say that only because that's the kind of thinking that our country needs.",Yes
He didn't honor the agreement.,Yes
"Secondly, I believe that in the ca- that it's far better for the United States, instead of concentrating our aid, particularly in the underdeveloped world, on surplus military equipment - we poured three hundred million dollars of surplus military equipment into Laos.",Yes
"I hope some day it will rise; but I don't think it will rise if we continue the same policies toward Cuba that we did in recent years, and in fact towards all of Latin America - when we've almost ignored the needs of Latin America; we've beamed not a single Voice of America program in Spanish to all of Latin America in the last eight years, except for the three months of the Hungarian uh - revolution.",Yes
The governor has proposed skipping a generation of technology.,Yes
"And when these people are going to put billions and billions of dollars into companies, and when they're going to bring $2.5 trillion back from overseas, where they can't bring the money back, because politicians like Secretary Clinton won't allow them to bring the money back, because the taxes are so onerous, and the bureaucratic red tape, so what -- is so bad.",Yes
I am proud to have been part of an administration that past the first catastrophic health bill.,Yes
"The average middle-class family with children would pay about $2,000 more.",Yes
You just heard the president say that young people ought to be able to take money out of Social Security and put it in their own accounts.,Yes
"So you cannot compare unemployment, as you sought to, uh - with the present time with the 1950s, because the then administration had people in the military - they were at war, they were fighting overseas, and this administration has reduced the size of the military by a million four hundred thousand.",Yes
"But the president just arbitrarily brought the hammer down and said, ""Nope.",Yes
"I pass factories that were thriving 20, 25 years ago, and because of the bill that her husband signed and she blessed 100 percent, it is just horrible what's happened to these people in these communities.",Yes
Mr. Landon ran in 1936 to repeal it.,Yes
"One-third of the president's budget is at the president's discretion, or really the Congress, since they appropriate every dime and tell a president how to spend every dime.",Yes
"Why the deficits are so much of a problem for him now, but that in 1976, when the deficit was $52 billion and everyone was panicking about that, he said, no, that he thought it ought to be bigger, because a bigger deficit would stimulate the economy and would help do away with unemployment.",Yes
"It's a good package, Mr. President.",No
"Under -- under my plan, 97 percent of small businesses would not see their income taxes go up.",No
"Most of all, I'd like to thank all of you who have touched me in some way over this last year, all the thousands of you whom I've seen.",No
But we all know that we've still got a lot of work to do.,No
Than they are on research and development.,No
I will work with Republicans and Democrats.,No
"And the right time was Tora Bora, when we had him cornered in the mountains.",No
"Well, I must say that uh - Mr. Truman has uh - his methods of expressing things; he's been in politics for fifty years; he's been president of the United States.",No
And I think that's a mistake.,No
"It's driven by, what are we going to need to keep the American people safe?",No
"And there, again, he sort of slid by the question.",No
It's time for a new administration to deal with the energy problem.,No
But Governor Clinton's philosophy is isolate them.,No
Ross gave a good answer but I've got to respond directly to Mr. Bush.,No
A message just won't do it.,No
What I want to do is change the dynamics on the ground.,No
They wonder how an elected representative uh - can serve them and participate in such activities uh - serving in the Congress of the United States.,No
"At home, we'll do everything we can to protect the homeland.",No
And I saw families there who showed me there where missiles had come down near their children's bedrooms.,No
"Our tax structure is a disgrace, it needs to be reformed.",No
We had to get their permission.,No
"Of course he's not, but he's not gonna be better off if we grow the government, if we invest, as Governor Clinton says, invest in more government.",No
And I don't think the record justifies the conclusion that you come to.,No
This is supposed to be the year of the women in the Senate.,No
Let's lay down some guidelines so we don't have continuing inflation.,No
... the damage in his -- in his own party.,No
I wanted to give Clinton the power to use force if necessary.,No
The reason Franklin Roosevelt was a good neighbor in Latin America was because he was a good neighbor in the United States.,No
And I would just say there are three things that I would like to say -- number one -- we do have to maintain the world's strongest defense.,No
And our state cares a lot about our children.,No
I say that to both political parties.,No
I really don't think your rights are being watered down.,No
