Text,class_label,topic
Senator Dole led the fight against the Brady Bill.,Yes,
It's a tax that taxes people twice.,Yes,
Federal funding for education is up substantially -- Pell grants are up.,Yes,
"President Obama was right, he said that that was outrageous to have deficits as high as half a trillion dollars under the Bush years.",Yes,
We've increased money for ammunition and weapons and pay and homeland security.,Yes,
"The elements of government through these tax incentives For example, a business that would not have, for a period of time, an increase in the property tax reflecting its development of the unused property that it was making wouldn't be any loss to the city because the city isn't getting any tax from that now.",Yes,
"So the fact of the matter is that if I occasionally have mistaken your policies for George Bush's policies, it's because on the core economic issues that matter to the American people, on tax policy, on energy policy, on spending priorities, you have been a vigorous supporter of President Bush.",Yes,
When I became president I used the authority I had in this law to get out from certain federal rules to help states move people to work.,Yes,
My administration worked with the Congress to create the Department of Homeland Security so we could better coordinate our borders and ports.,Yes,
"Men's wages haven't gone up, gone down.",Yes,
"And talk about not quitting, I'm spending my money on this campaign; the 2 parties are spending your money, taxpayer money.",Yes,
But Hillary Clinton wanted the wall.,Yes,
"We're going to have to come up with alternatives, and that means that the United States government is working with the private sector to fund the kind of innovation that we can then export to countries like China that also need energy and are setting up one coal power plant a week.",Yes,
"That's an odd thing to say, since we've tripled the homeland security budget from $10 billion to $30 billion.",Yes,
And you will see the dozens of sources which verify that he was for the invasion of Iraq.,Yes,
"The Soviet Union, for instance, put pressure on Mr. Ford and he refused to see a symbol of human freedom recognized around the world, Aleksandr Solzhenitsyn.",Yes,
We have record numbers of new small businesses.,Yes,
"We're quarantining him diplomatically by bringing back our Ambassador; economically by cutting off trade, and Senator Kennedy's suggestion that the trade that we cut off is not significant is just one hundred percent wrong.",Yes,
"Whether it be opposition to spending and earmarks, whether it be the issue of torture, whether it be the conduct of the war in Iraq, which I vigorously opposed.",Yes,
"I know you're into big diversion tonight, anything to avoid talking about your campaign and the way it's exploding and the way Republicans are leaving you.",Yes,
"You can have a constitutional amendment to balance the budget, which the President opposed and defeated.",Yes,
"Look, there's no question but the people recognize that we have not produced more (inaudible) on federal lands and in federal waters.",Yes,
"We have never in the history of our country been in a situation where an adversary, a foreign power, is working so hard to influence the outcome of the election.",Yes,
A hundred thousand Americans a month have lost their health insurance just in the last 4 years.,Yes,
"That's why I support a teacher liability act at the federal level, that says if a teacher or principal upholds reasonable standards of classroom discipline they can't be sued.",Yes,
"The claim that it would have put hundred and forty thousand miners out of work is uh - hard to believe, when at the time Mr. Ford vetoed it, the United Mine Workers was uh - supporting the bill.",Yes,
I think he said that Israel was a - a military burden on us and that Iran hoped to reestablish the Persian Empire.,Yes,
"It's being worked now in 1700 communities -- bypassed Congress on this one, Ross -- 1700 communities across the country.",Yes,
"... $200 million is spent, and I'm either winning or tied, and I've spent practically nothing.",Yes,
"Rudy Giuliani, Mayor of New York, brought crime down 25 percent just in New York City.",Yes,
"And I've fought to simplify it, and I have proposals to simplify it.",Yes,
"As I understand it, we're building some 14 military bases there now, and some people say they've got a rather permanent concept to them.",Yes,
But the Administration and the Republican majority in the Congress has opposed any realistic aid to education.,Yes,
We've got 23 million people out of work or stopped looking for work in this country.,Yes,
"What happens in South Africa, where, for example, the Nobel Prize winner, 2 days ago, said this administration is seen as working with the oppressive government of South Africa.",Yes,
"And that is a strategic mistake, because every intelligence agency will acknowledge that Al Qaida is the greatest threat against the United States and that Secretary of Defense Gates acknowledged the central front -- that the place where we have to deal with these folks is going to be in Afghanistan and in Pakistan.",Yes,
"General Shinseki, the Army chief of staff, told him he was going to need several hundred thousand.",Yes,
We've been battling over abortion for a long period of time.,Yes,
"The book you mentioned that Vice President Gore wrote, he also called for taxing -- big energy taxes in order to clean up the environment.",Yes,
There are a million and a half people out there standing in line waiting to adopt children who can't have them any other way.,Yes,
"I'd like to create more millionaires than were created under Mr. Bush and Mr. Reagan, but I don't want to have 4 years where we have no growth in the private sector, and that's what's happened in the last 4 years.",Yes,
"You got to send down some more people, because the president's found out there are death squads on his on his, in his own property.",Yes,
"I ask everybody to look at my economic ideas and 9 Nobel prize winners and over 500 economists and hundreds of business people, including a lot of Republicans said, this is the way you've got to go.",Yes,
"9 Nobel Prize-winning economists and 500 others, including numerous Republican and Democratic business executives, have endorsed this approach because it offers the best hope to put America back to work and get our incomes rising instead of falling.",Yes,
"Number 2, with regard to Social Security, that program -- a lot of you may not know this -- it produces a $70 billion surplus a year.",Yes,
"We've come through a recession, a stock market decline, an attack on our country.",Yes,
"We've signed up over 110,000 children to the CHIPS program.",Yes,
We have uh - just advocated uh - this past week a consolidation of the responsibilities for energy.,Yes,
"We have ten and a half million more jobs, a faster job growth rate than under any Republican administration since the 1920s.",Yes,
"Well, for one thing -- and before we start on that -- my father gave me a very small loan in 1975, and I built it into a company that's worth many, many billions of dollars, with some of the greatest assets in the world, and I say that only because that's the kind of thinking that our country needs.",Yes,
He didn't honor the agreement.,Yes,
"Secondly, I believe that in the ca- that it's far better for the United States, instead of concentrating our aid, particularly in the underdeveloped world, on surplus military equipment - we poured three hundred million dollars of surplus military equipment into Laos.",Yes,
"I hope some day it will rise; but I don't think it will rise if we continue the same policies toward Cuba that we did in recent years, and in fact towards all of Latin America - when we've almost ignored the needs of Latin America; we've beamed not a single Voice of America program in Spanish to all of Latin America in the last eight years, except for the three months of the Hungarian uh - revolution.",Yes,
The governor has proposed skipping a generation of technology.,Yes,
"And when these people are going to put billions and billions of dollars into companies, and when they're going to bring $2.5 trillion back from overseas, where they can't bring the money back, because politicians like Secretary Clinton won't allow them to bring the money back, because the taxes are so onerous, and the bureaucratic red tape, so what -- is so bad.",Yes,
I am proud to have been part of an administration that past the first catastrophic health bill.,Yes,
"The average middle-class family with children would pay about $2,000 more.",Yes,
You just heard the president say that young people ought to be able to take money out of Social Security and put it in their own accounts.,Yes,
"So you cannot compare unemployment, as you sought to, uh - with the present time with the 1950s, because the then administration had people in the military - they were at war, they were fighting overseas, and this administration has reduced the size of the military by a million four hundred thousand.",Yes,
"But the president just arbitrarily brought the hammer down and said, ""Nope.",Yes,
"I pass factories that were thriving 20, 25 years ago, and because of the bill that her husband signed and she blessed 100 percent, it is just horrible what's happened to these people in these communities.",Yes,
Mr. Landon ran in 1936 to repeal it.,Yes,
"One-third of the president's budget is at the president's discretion, or really the Congress, since they appropriate every dime and tell a president how to spend every dime.",Yes,
"Why the deficits are so much of a problem for him now, but that in 1976, when the deficit was $52 billion and everyone was panicking about that, he said, no, that he thought it ought to be bigger, because a bigger deficit would stimulate the economy and would help do away with unemployment.",Yes,
"Believe me, he's not a happy camper.",No,
"I think that the way to grow this economy is to keep taxes low, is have an energy plan, is to have litigation reform.",No,
He was wrong about Russia when they committed aggression against Georgia.,No,
"But I will tell you that Hillary will tell you to go to her website and read all about how to defeat ISIS, which she could have defeated by never having it, you know, get going in the first place.",No,
He got a notice or he didn't.,No,
"But as far as the accessibility of them by the American people, it's very uh - far in the future.",No,
"As I said before, Jim, there are going to be things that end up having to be ...",No,
I have kept the faith with our country.,No,
I think we ought to be forgiving Third World debt under certain conditions.,No,
We continue to pursue our policy of disrupting those who proliferate weapons of mass destruction.,No,
"Secretary, you have no plan.",No,
And she has ignited our party and people all over America that have never been involved in the political process.,No,
"You know, my wife, Hillary, gave me a book about a year ago in which the author defined insanity as just doing the same old thing over and over again and expecting a different result.",No,
"And when I go around, despite the tax cut, the thing -- the things that business as in people like the most is the fact that I'm cutting regulation.",No,
"I want to help people help themselves, not have government tell people what to do.",No,
How could we have not known?,No,
Let's take the example of Darfur just for a moment.,No,
"In view of the difficulties we've had with the islands, in view of the difficulties and disputes we've had with Chiang Kai-shek, that's the only position we can take.",No,
He would do for the US what he's done to Arkansas.,No,
He can say now that he no longer believes that a line should be drawn leaving these islands out of the perimeter of defense.,No,
He did not say that.,No,
I have proposed a managed competition plan for health care.,No,
"Yes, I've been very specific about those, John.",No,
It's a time for unity.,No,
It's a matter of leadership or no leadership.,No,
So I'd rather talk about my strengths.,No,
"Is it really the view of the American people, however you feel on the question of abortion, that government ought to be reaching into your livingrooms and making choices like this?",No,
I just want to make sure the return is good.,No,
"It means you would have to have a massive law enforcement presence, where law enforcement officers would be going school to school, home to home, business to business, rounding up people who are undocumented.",No,
It is a question of leadership.,No,
But I don't -- I think you got to look at the integrity and the honor of the people that are being lobbied and those that are lobbyists.,No,
"Well, Mr. Kraft, uh - I violently disagree with your assessment.",No,
"It's a good package, Mr. President.",No,
"Under -- under my plan, 97 percent of small businesses would not see their income taxes go up.",No,
"Most of all, I'd like to thank all of you who have touched me in some way over this last year, all the thousands of you whom I've seen.",No,
But we all know that we've still got a lot of work to do.,No,
Than they are on research and development.,No,
I will work with Republicans and Democrats.,No,
"And the right time was Tora Bora, when we had him cornered in the mountains.",No,
"Well, I must say that uh - Mr. Truman has uh - his methods of expressing things; he's been in politics for fifty years; he's been president of the United States.",No,
And I think that's a mistake.,No,
"It's driven by, what are we going to need to keep the American people safe?",No,
"And there, again, he sort of slid by the question.",No,
It's time for a new administration to deal with the energy problem.,No,
But Governor Clinton's philosophy is isolate them.,No,
Ross gave a good answer but I've got to respond directly to Mr. Bush.,No,
A message just won't do it.,No,
What I want to do is change the dynamics on the ground.,No,
They wonder how an elected representative uh - can serve them and participate in such activities uh - serving in the Congress of the United States.,No,
"At home, we'll do everything we can to protect the homeland.",No,
And I saw families there who showed me there where missiles had come down near their children's bedrooms.,No,
"Our tax structure is a disgrace, it needs to be reformed.",No,
We had to get their permission.,No,
"Of course he's not, but he's not gonna be better off if we grow the government, if we invest, as Governor Clinton says, invest in more government.",No,
And I don't think the record justifies the conclusion that you come to.,No,
This is supposed to be the year of the women in the Senate.,No,
Let's lay down some guidelines so we don't have continuing inflation.,No,
... the damage in his -- in his own party.,No,
I wanted to give Clinton the power to use force if necessary.,No,
The reason Franklin Roosevelt was a good neighbor in Latin America was because he was a good neighbor in the United States.,No,
And I would just say there are three things that I would like to say -- number one -- we do have to maintain the world's strongest defense.,No,
And our state cares a lot about our children.,No,
I say that to both political parties.,No,
I really don't think your rights are being watered down.,No,
