Text,class_label
Trade grows about 12 percent year.,Yes
And what happened is now ISIS is in 32 countries.,Yes
"Coal will last for 1,000 years in this country.",Yes
"""No, we're spending your money.",Yes
"That's why I don't think we should give nearly half of it to the wealthiest 1%, because the other 99% have had an awful lot to do with building the surplus in our prosperity.",Yes
"And I think to heap the burden further on the property tax, which is already strained in many of our communities, will provide, will make sh- insure, in my opinion, that many of our children will not be adequately educated, and many of our teachers not adequately compensated.",No
The governor has described Medicare as a government HMO.,Yes
We don't have a person to waste in this country.,No
There's no doubt that we have achieved equal access to schools in America after a long and difficult and terrible struggle.,No
"Their families care deeply about them, want them back and understandably so and we want to do everything we can to bring them back.",No
"It's not my term, it's the president's own secretary of defense called these trillion dollars of cuts to our military devastating.",Yes
"Our Government has, in the last year or so, taken out of multiple use millions of acres of public lands that once were - well, they were public lands subject to multiple use - exploration for minerals and so forth.",Yes
Then companies won't come here.,No
"So I will keep on as president trying to get a successful conclusion to the GATT Round, the big Uruguay Round of trade which will really open up markets for our agriculture particularly.",No
And it was a smart move because there's gas reserves up there.,Yes
"Also, I want to thank the people of Cleveland and Ohio for being such hospitable hosts during these last few hours in my life.",No
It's hard to reach across the aisle from that far to the left.,No
We have to start to spend the money now.,No
Governor Rockefeller says five per cent.,Yes
"I am in favor, as the president has said, and I agree with him, which is that if people have committed crimes we got to get them out of this country.",No
"We have a situation where we have our inner cities, African- Americans, Hispanics are living in he'll because it's so dangerous.",Yes
So it seems to me that there's also a public trust.,No
There are some things I don't understand.,No
"I say if Germany can cover everybody and keep costs under inflation, if Hawaii can cover 98% of their people at lower health care costs than the rest of us, if Rochester, New York, can do it with two-thirds of the cost of the rest of it, America can do it, too.",Yes
"7.7 million elderly citizens who were living in the lowest 20 percent of earnings -- 7.7 million have moved up into another bracket since our administration took over, leaving only 5 million of the elderly in that bracket when there had been more than 13 million.",Yes
"And I actually believe that we need missile defense, because of Iran and North Korea and the potential for them to obtain or to launch nuclear weapons, but I also believe that, when we are only spending a few hundred million dollars on nuclear proliferation, then we're making a mistake.",Yes
"I ask each of you just to look into your hearts, look into your guts.",No
And we've got too much government and too much spending and the government is -- the size of government has grown by 40 percent in the last eight years.,Yes
"But look, what's really important, Charlie, is the president is just trying to scare everybody here with throwing labels around.",Yes
But the key thing is to make sure you can get a job when you get out of school.,No
"He said I want to take it from the rich, raise $150 billion from the rich.",Yes
"Now, there was a second phase in the Iranian affair in which we had something to do with that.",Yes
"We've got thousands and thousands of homes owned by government boarded up, being vandalized, that have been taken in mortgage foreclosures.",Yes
Our housing programs have uh - gone bad.,Yes
I only have 30 seconds.,No
and the military that liked it better the way it used to be.,No
"Before beginning my closing remarks, here, I would just like to remark a concern that I have that we have criticized the failures of the Carter policy here rather considerably, both of us this evening.",No
I think almost every other developed nation in the world has an energy policy except us.,Yes
Senator Obama talks about the budgets I voted for.,Yes
"But where I have moved to work with the American people to help them have the tools to make the most of their own lives, I think I should get some credit for that.",No
"He made it illegal, illegal for Medicare to do what the V.A.",Yes
The FBI conducted a year-long investigation into my e-mails.,Yes
"You talked about it last time, you talked about a risky scheme and Vice President Gore repeated it about ten times in St. Petersburg.",No
It's time to get something done.,No
"It was a - a tremendous surge of patriotism, that ""I want to make a sacrifice for my country.""",No
"Now, it's hard to out-spend Congress but he tried to for the last 3 years.",Yes
"And I want to bring to the White House a sense of strength and fiscal responsibility which will build a good strong foundation under which this country, or above which country can move, grow, invest, and build the best America for its people and for our kids and our grandkids.",No
Maybe that's why he's asked for 860 -- sought and proposed $860 billion worth of new spending and wants to raise people's taxes in a time of incredible challenge and difficulty and heartache for the American families.,Yes
"And I think when you look at the letters that I get, a lot of people are worried that maybe they wouldn't have a place in Donald Trump's America.",No
