Text,class_label
And what we have in Lebanon is something that the American people have seen.,No
"Number three, the Vice President - on May fifteenth after the U-2 flight - indicated that the flights were going on, even though the Administration and the President had canceled the flights on May twelfth.",Yes
I'm not going to talk about a difference of character.,No
"I led the fight to put 100,000 cops on the streets of America.",Yes
"And he opposed even President Carter, when toward the end of his term President Carter wanted to increase the defense budget.",Yes
People care a lot about their land and care about their environment.,No
"In some cases, they're murderers, drug lords, drug problems.",Yes
"When I talked about the automakers, they are obviously getting hammered right now.",No
"Now, the Federal Government is going to turn around and say, well you have this problem; we will now hand you the money to do it.",No
The president has a great responsibility.,No
"But, ultimately, part of being principled, part of being a leader is, A, being able to describe exactly what it is that you intend to do, not just saying, ""I'll sit down,"" but you have to have a plan.",No
The other point that I would make is this: this downgrading of how much things cost I think many of our people will understand better when they look at what happened when - during the Truman Administration when the government was spending more than it took in - we found savings over a lifetime eaten up by inflation.,Yes
Now we've got all thousands and thousands of refugees.,Yes
"It wasn't just that this was the biggest driver of our federal deficit, our overall health care costs, but it was families who were worried about going bankrupt if they got sick, millions of families, all across the country.",Yes
"So let me just tell you very quickly, we're entitled because of the laws that people like her passed to take massive amounts of depreciation on other charges, and we do it.",Yes
"It is working, and we're going to continue on that same line.",Yes
"And we are helping democracy, Ross.",No
"support the uh - Republican uh - platform, which calls for the constitutional amendment that would uh - outlaw abortions.",Yes
"You can run, but you can't hide.",No
I know we can do a better job of clean coal technologies.,No
"Margaret, may I go back and just say to the vice president that I didn't raid the pension fund of Massachusetts you are dead wrong, George, we didn't do that.",Yes
"Look, Governor Romney's called for $5 trillion of tax cuts that he says he's going to pay for by closing deductions.",Yes
"He said that by now middle-income families would have a reduction in their health insurance premiums by $2,500 a year.",Yes
Every single one of the Joint Chiefs will testify to the fact that readiness is in an historic high.,No
The worst inflation since the Great Depression.,Yes
We have fewer people working today than we had when the president took office.,Yes
I apologize for it but that one got right to the national honor and I'm sorry.,No
"So I welcome that challenge, and just watch --",No
We're not moving ahead in education the way we should.,No
"It says let's give parents the choice of a public, private or public school -- public, private or religious school.",No
We've also got uh - a comparison between himself and Mr. Nixon.,No
"And other communities need to come together to do what will work, as well.",No
He has more of the same.,No
But I hope we can talk about what we're going to do in the future.,No
"Well, I have to respond.",No
