Text,class_label
"Meanwhile, while Iran is moving toward nuclear weapons, some 37 tons of what they called yellow cake, the stuff they use to make enriched uranium, while they're doing that, North Korea has moved from one bomb maybe, maybe, to four to seven bombs.",Yes
"In giving our people better mental health care, we increased the number of employees.",Yes
"But -- but what it did do is to -- if you extrapolated how much money we're talking about, you'd look at cutting the education budget by up to 20 percent.",Yes
He's got over $100 billion of tax cuts and incentives.,Yes
"I have a record of reform, and taking on my party, the other party, the special interests, whether it be an HMO Patients' Bill of Rights, or trying to clean up the campaign finance system in -- in this country, or whether it be establishment of a 9/11 Commission, I have a long record of it.",Yes
Senator Obama has $800 billion in new spending programs.,Yes
And $13 trillion in family wealth was wiped out.,Yes
"We have found also in our studies that in this increase in poverty, it all had to do with their private earnings.",Yes
We're using the military more now in terms of interdiction.,Yes
"A recent poll was taken among 1,000 enlisted personnel, as well as officers, over half of whom will leave the service when their time of enlistment is up.",Yes
"But just a few weeks ago, you said you think we should have more troops in Iraq right now.",Yes
"In September 2003, he supported amnesty for illegal aliens.",Yes
That we spent -- the top 1% receive 223 as opposed to 445 billion in new spending.,Yes
This president has taken a $5.6 trillion surplus and turned it into deficits as far as the eye can see.,Yes
"We have a four percent gap between what we pay for treasuries, and what Germany pays for one to five year treasuries.",Yes
"Number one, I want to cut taxes for 95 percent of Americans.",Yes
Forty-one percent of those 10 million are women.,Yes
I'm not satisfied when the Soviet Union is turning out twice as many scientists and engineers as we are.,Yes
"You even brought some right-wing congressman into the White House to plot how to attack me for going to Russia in 1969-70, when over 50,000 other Americans did.",Yes
"But it's not only women, and it's not only this video that raises questions about his fitness to be our president, because he has also targeted immigrants, African- Americans, Latinos, people with disabilities, POWs, Muslims, and so many others.",Yes
"Fourthly, I have suggested that the medical care for the aged - and the bill which the Congress now has passed and the President signed if fully implemented would cost a billion dollars on the Treasury - out of Treasury funds and a billion dollars by the states - the proposal that I have put forward and which many of the members of my party support is for medical care financed under Social Security; which would be financed under the Social Security taxes; which is less than three cents a day per person for medical care, doctors' bills, nurses, hospitals, when they retire.",Yes
He knew these flights were going on long before and that wasn't the reason that he broke up the conference.,Yes
"Your husband signed NAFTA, which was one of the worst things that ever happened to the manufacturing industry.",Yes
Donald supported the invasion of Iraq.,Yes
"He never apologized to the distinguished federal judge who was born in Indiana, but Donald said he couldn't be trusted to be a judge because his parents were, quote, ""Mexican.""",Yes
Both I and all my predecessors have had a deep commitment to controlling the proliferation of nuclear weapons.,Yes
And $13 trillion in family wealth was wiped out.,Yes
"I'm totally opposed to diverting one out of every six dollars out of the Social Security trust fund, as the Governor has proposed, into the stock market.",Yes
"But the point is -- the point is, we have finally seen Republicans and Democrats sitting down and negotiating together and coming up with a package.",Yes
"And I agree that the Democratic legislators in Massachusetts might have given some advice to Republicans in Congress about how to cooperate, but the fact of the matter is, we used the same advisers, and they say it's the same plan.",Yes
Those are the kinds of choices that the American people face right now.,Yes
It is -- I'm not so sure 80% of the people get the death tax.,Yes
"If it ever becomes necessary, and is wise economically and essential to our security, I would have no hesitancy in suggesting a tax increase or any other policy which would defend the United States.",No
Senator Kennedy has put a great deal of stress on the necessity for economic assistance.,No
We have serious differences with the Soviet Union.,No
"And it seemed to me if you want to send a signal, you've got to send a signal, Mr. President.",No
And I don't think anybody has a call on people in their Administrations going astray.,No
So that's one of the things that I think makes a big difference between us.,No
"When President Bush decided we're not going to talk to Iran, we're not going to talk to North Korea, you know what happened?",No
"It also could be somebody sitting on their bed that weighs 400 pounds, OK?",No
Those are very clear differences.,No
America can help that happen.,No
I think Mr. Benson's program has failed.,No
"Look, he has now said repeatedly, ""30 years this and 30 years that.""",No
"I believe that limited approach to the - to the question would be uh - advisable, and - and I think, adequate.",No
"And that's the way it's always been, and that's the way it always will be.",No
"That it was placed here to be found by a special kind of people - people who had a special love for freedom and who had the courage to uproot themselves and leave hearth and homeland, and came to what, in the beginning, was the most undeveloped wilderness possible.",No
"You have to allow people to transfer property, which is why I'm for partnership rights and so forth.",No
"A lot of my -- excuse me, Anderson -- a lot of my write- off was depreciation and other things that Hillary as a senator allowed.",No
"Now, look, we all would love to lower taxes on everybody.",No
And Mr. Bush is right - the two go hand in hand.,No
Obama draws the line in the sand.,No
She's been talking about it for years.,No
"If you cut the amount going in 1 out of every $6, then you have to cut the value of each check by 1 out of every $6 unless you come up with the money from somewhere else.",No
We don't yet know what our tax revenues are going to be.,No
I want to make sure our take-home pay turns around and starts to grow.,No
How do you make them bring the jobs back?,No
Voters will know I'll put competent judges on the bench.,No
There is not a simple answer.,No
But let's go back to the original point.,No
I say that the American people don't want to go back to those policies.,No
An African American was my chief economic development officer.,No
And I want to tell you what I tell them.,No
Let's go back to the tax and budget summit briefly.,No
