Text,class_label,selected_count,iteration_count
"Mr. Ford quite often puts forward a program just as a public relations stunt, and never tries to put it through the Congress by working with the Congress.",Yes,2,128
"And the nuclear capability has been searched by the United Nations, and there hasn't been one single scintilla of evidence that there's any US technology involved in it.",Yes,2,128
And thank you to the Presidential Commission for undertaking this enormous task.,No,2,128
"Pay $1 an hour for your labor, have no health care -- that's the most expensive single element in making the car.",Yes,2,128
"He hasn't had help from the administration, from the Congress, to carry this out.",Yes,2,128
"I applaud the no-fly zone, and I know that he's going back to the United Nations to try to get authority to enforce it.",No,2,128
"We're telling other people, ""You can't have nuclear weapons,"" but we're pursuing a new nuclear weapon that we might even contemplate using.",Yes,2,128
"I heard them when they were running for the Senate in New York, where Hillary was going to bring back jobs to upstate New York and she failed.",Yes,2,128
"I believe the budget can be balanced by 1982 or 1983, and it is a combination of planned reduction of the tax increase that Carter has built into the economy, and that's what he's counting on for his plan.",No,2,128
"We spend six hundred dollars per person in this country - every man, woman and child - for health care.",Yes,2,128
"Bob, Mr. President, folks at Lynn University, good to be with you.",No,2,128
"One percent of America got more than the 80 percent of America that earned from $100,000 down.",Yes,2,128
"I advocated last May in a speech at the United Nations that we move immediately as a nation to declare a complete moratorium on the testing of all nuclear devices, both weapons and peaceful devices; that we not ship any more atomic fuel to a country that refuses to comply with strict controls over the waste which can be reprocessed into explosives.",Yes,2,128
Who threatens freedom in the world?,No,2,128
"And number three, we need to be a force for freedom and democracy and we need to use our unique position to support freedom, whether it's in Haiti or in China or in any other place, wherever the seeds of freedom are sprouting.",No,2,128
"But I believe that we can now establish in the White House a good relationship with Congress, a good relationship with our people, set very high goals for our country.",No,2,128
"They're watching what we do, what we say, what we promise and what we finally deliver.",No,2,128
And Senator McCain voted for four out of five of those George Bush budgets.,Yes,2,128
"We saw him after the first debate spend nearly a week denigrating a former Miss Universe in the harshest, most personal terms.",Yes,0,128
They have to let you keep your kid on their insurance -- your insurance plan until you're 26 years old.,Yes,2,128
"The people that work in Washington, D.C. for the U.S. Congress or the United States senate.",No,2,128
The president's put it in place as much public debt -- almost as much debt held by the public as al prior presidents combined.,Yes,2,128
"One of the great giveaways of all time, of all time, including $400 million in cash.",Yes,2,128
George Bush embraced comprehensive immigration reform.,Yes,2,128
"He made it illegal, illegal for Medicare to do what the V.A.",Yes,2,128
So that's on the record.,No,2,128
I said in 1992 he didn't extend that courtesy to President Bush.,Yes,2,128
The fa- the farmer who grows wheat gets about two and a half cents out of a twenty-five-cent loaf of bread.,Yes,2,128
Everybody's running against the incumbent.,No,0,128
And I will be a good president.,No,2,128
It is being blocked by the Republican leadership in the Congress.,Yes,2,128
"'', he said, ""Cut those things I asked for but didn't get.''",Yes,2,128
It is our greatest ally in the region.,No,2,128
The stock market was declining six months prior to my arrival.,Yes,2,128
"Jim, thank you very much.",No,2,128
"We went because there were people who were responsible for 3,000 American deaths.",Yes,2,128
We have concluded with Japan 21 -- about to be 22 -- trade agreements now.,Yes,2,128
"They cover 98% of their people and their insurance premiums are much cheaper than the rest of America, and so does Rochester, New York.",Yes,2,128
"I worked to make sure that kids with disabilities could get a public education, something that I care very much about.",Yes,2,128
"He will, through his massive tax cuts, add $20 trillion to the debt.",Yes,2,128
Some of it's said in entertainment.,No,2,128
It's not driven by politics.,Yes,2,128
"As president I have to be sure that those waivers, which we're approving all over the place, are covered under the law.",Yes,2,128
"You were very clear that you would not provide, government assistance to the U.S. auto companies, even if they went through bankruptcy.",Yes,2,128
"I understand that both the - the uh - Department of State and the Defense Department have approved the accuracy of today's report, or yesterday's report, and also the National Security Agency.",Yes,2,128
"And the number of small businesses I've gone to that are saying they're dropping insurance because they can't afford it, the cost of health care is just prohibitive.",No,2,128
"You had loan officers were -- that were giving loans and mortgages that really shouldn't have been given, because the folks didn't qualify.",Yes,0,128
"I think if the United States is maintaining a strong society here in the United States, I think that we can meet any internal threat.",No,2,128
"Obviously, that law waived the statute of limitations, which you could have gone back 20 or 30 years.",Yes,2,128
"But, if we're talking about how much we think about the working people and so forth, I'm the only fellow who ever ran for this job who was six times President of his own union and still has a lifetime membership in that union.",Yes,2,128
They are the best workers in the world.,No,2,128
Our recession was one of the shallowest in modern history.,Yes,2,128
We've just seen those two tragic examples in both Tulsa and Charlotte.,No,2,128
"We've been through a lot together as a country -- been through a recession, corporate scandals, war.",No,2,128
"And nobody really knows, with the latest increase in the Wholesale Price Index - that's about 18% on an annualized basis - what it's going to be.",Yes,2,128
"I believe we need to be strong, and I will keep us strong.",No,0,128
"I'm for that proposed law, the governor is against it.",Yes,2,128
We built more houses in the last seven years than in any Administration and thirty percent more than in the previous Administration.,Yes,2,128
"See the millions of these killings accumulate, and this is one where you can have an honest difference of opinion.",No,2,128
But it is important that we learn about what has been effective.,No,2,128
I signed a bill called the Unborn Victims of Violence Act.,No,0,128
I think credibility is going to be very important in the future in the Middle East.,No,2,128
"You know, my hardest -- the hardest part of the job is to know that I committed the troops in harm's way and then do the best I can to provide comfort for the loved ones who lost a son or a daughter or a husband or wife.",No,2,128
I'm very proud of that.,No,2,128
"$90 billion, that would have -- that would have hired 2 million teachers.",Yes,2,128
We've got some long-term challenges in this economy that have to be dealt with.,No,2,128
We have to bring back our workers.,No,2,128
If the president were to be reelected you're going to see a $716 billion cut to Medicare.,Yes,2,128
If we're not training engineers to make sure that they are equipped here in this country.,No,2,128
"If he, that's what he said, he's not right about that.",No,2,128
"The fact is that there was already a law on the books in Illinois that required providing lifesaving treatment, which is why not only myself but pro-choice Republicans and Democrats voted against it.",Yes,0,128
We found the people who could least afford it - people on retired incomes uh - people on fixed incomes - we found them unable to meet their bills at the end of the month.,Yes,2,128
And -- and the -- and the president's statement of my policy is completely and totally wrong.,Yes,2,128
"Now, it's $4.00 a gallon.",Yes,2,128
"And if Americans trust me with the presidency, I can pledge to you, we will have the most significant effort, openly -- not secret meetings in the White House with special interests, not ideologically driven efforts to push people aside -- but a genuine effort to try to restore America's hope and possibilities by bringing people together.",No,2,128
"And if I were to ever say, ""This is the wrong war at the wrong time at the wrong place,"" the troops would wonder, how can I follow this guy?",No,0,128
Let me just make it clear: I will never allow any country to have a veto over our security.,No,2,128
"Nine out of 10 active-duty Army divisions are either in Iraq, going to Iraq or have come back from Iraq.",Yes,2,128
So that's why I hope that we will come together in this campaign.,No,2,128
I have never promised more than I could produce and I have produced everything that I promised.,No,2,128
But the leaders that we wanted to get are all gone because they're smart.,No,2,128
You said it's the finest deal you've ever seen.,No,2,128
"You can't have kids coming out of college, half of them can't find a job today, or a job that's commensurate with their college degree.",Yes,2,128
I'll be against it after the election.,No,2,128
"Fifteen months ago, he was a cosigner and advocating the very tax cut that I am proposing, and said that that would be a forward step in fighting inflation, and that it would be beneficial to the working people of this country.",Yes,2,128
It's been one of secrecy and exclusion.,No,2,128
We are back on the right track.,No,0,128
I said we'd get tougher with child support and child support enforcement's up 50 percent.,Yes,2,128
"It seemed to me that if I was to uh adequately and effectively handle the problems of high inflation, a growing recession, the uh - involvement of the United States still in Vietnam that I had to give a hundred percent of my time to those two major problems.",No,0,128
And we ought to expand our markets abroad.,No,2,128
So let's get the record straight.,No,2,128
"And then we had a recession and we got attacked, which cost us 1 million jobs.",Yes,2,128
I have supported or voted for tax cuts over 600 times.,Yes,2,128
Mr. Carter wants to increase taxes for roughly half of the taxpayers of this country.,No,2,128
"I think I should also add that as far as Senator Kennedy's proposals are concerned, if he intends to carry out his platform - the one adopted in Los Angeles - it is just impossible for him to make good on those promises without raising taxes or without having a rise in t- prices or both.",No,2,128
"Massachusetts, our schools are ranked number one of all 50 states.",Yes,0,128
"We live in a world where what you earn depends on what you can learn, where the average 18- year-old will change jobs 8 times in a lifetime and where none of us can promise any of you that what you now do for a living is absolutely safe from now on.",Yes,2,128
So I'll look at every place where we're investing money.,No,2,128
"Well, thank you, Oliver, and that's an excellent question, because as you just described it, bailout, when I believe that it's rescue, because -- because of the greed and excess in Washington and Wall Street, Main Street was paying a very heavy price, and we know that.",Yes,0,128
That's the kind of defense program that uh - Mr. Carter wants.,Yes,2,128
"Here is Ahmadinenene (ph), Ahmadinejad, who is, Ahmadinejad, who is now in New York, talking about the extermination of the State of Israel, of wiping Israel off the map, and we're going to sit down, without precondition, across the table, to legitimize and give a propaganda platform to a person that is espousing the extermination of the state of Israel, and therefore then giving them more credence in the world arena and therefore saying, they've probably been doing the right thing, because you will sit down across the table from them and that will legitimize their illegal behavior.",Yes,2,128
It means our border patrol will be more likely to be able to focus on doing their job.,No,2,128
"The fact is, the take-home pay of a typical American family as a share of national income is lower than it's been since 1929.",Yes,2,128
"If we're moving ahead, if we're providing a viable economy, if our people have sufficient resources so that they can consume what we produce; then this country's on the move, then we're stronger, then we set a better example to the world.",No,2,128
