Text,class_label,topic
It means that we are helping state and local governments set up road projects and bridge projects that keep people in their jobs.,Yes,
We've done a lot to give the people more powers to make their own decisions over their own lives.,Yes,
"We're spending a third more on all of the -- well, all of the programs of human service.",Yes,
"I think we were right to pass the Kassebaum-Kennedy bill, which says you can't lose your health insurance just because you change jobs or because someone in your family's been sick.",Yes,
They are now operating in 60 countries.,Yes,
"And there was a terrible reaction internationally to Mr. Bush saying he was going to give us 4 more years of trickle-down economics--another across-the- board tax cut and most of it going to the wealthy, with no real guarantee of investment.",Yes,
But Hillary Clinton wanted the wall.,Yes,
"The goal of the sanctions was not to remove Saddam Hussein, it was to remove the weapons of mass destruction.",Yes,
"But they're not getting the $5,100 the president promised them.",Yes,
We created 23 million new jobs.,Yes,
"In any event, we saved the taxpayers $16 billion.",Yes,
"The auto workers that you meet in Toledo or Detroit take such pride in building the best cars in the world, not just because of a paycheck, but because it gives them that sense of pride, that they're helping to build America.",Yes,
"When the president had an opportunity to capture or kill Osama bin Laden, he took his focus off of them, outsourced the job to Afghan warlords, and Osama bin Laden escaped.",Yes,
Ninety-nine United States senators voted for it.,Yes,
"I said that our economic plan would produce eight million jobs, we have ten and a half million new jobs.",Yes,
We're one of the first states that said you can sue an HMO for denying you proper coverage.,Yes,
"And I think it's been unfortunate, but it's happened, that since the Great Recession, the gains have all gone to the top.",Yes,
"In fact, just recently steelworkers in Ohio and throughout the Midwest -- Pennsylvania -- are in a position now to sell steel to China because we won that case.",Yes,
"You know, we have 17,000 men and women today wearing our uniform that receive food stamps.",Yes,
"Number two, trade -- I'll crack down on China, President Bush didn't.",Yes,
"Indeed, the Senate Armed Services Committee voted 10 to 0, with seven abstentions, against the SALT II treaty, and declared that it was not in the national security interests of the United States.",Yes,
He believes only the right people ought to get tax relief.,Yes,
"But she spent hundreds of millions of dollars on negative ads on me, many of which are absolutely untrue.",Yes,
"And Sean Hannity said -- and he called me the other day -- and I spoke to him about it -- he said you were totally against the war, because he was for the war.",Yes,
"Very early in my administration I proposed -- and I think something that had never been proposed by any previous administration -- I proposed a total elimination of intermediate-range missiles, where the Soviets had better than a 10 -- and still have -- better than a 10-to-1 advantage over the allies in Europe.",Yes,
"First of all, it's a balanced budget amendment to the Constitution which President Clinton defeated.",Yes,
You've got more money in your pocket as a result of the tax relief we passed and he opposed.,Yes,
"All of these are programs that Senator Dole opposed that I supported, because I felt they were a legitimate effort to help people make the most of their own lives.",Yes,
"When uh - the Nixon-Ford Administration started, this was 10 percent.",Yes,
"We are mobilizing humanitarian support, and support for the opposition.",Yes,
"In the audience tonight, we have four mothers of -- I mean, these are unbelievable people that I've gotten to know over a period of years whose children have been killed, brutally killed by people that came into the country illegally.",Yes,
But that's already the law and that doesn't help the millions of people out there with preexisting conditions.,Yes,
We have restored much of our economy.,Yes,
This was just a few weeks ago that you indicated that we should still have troops in Iraq.,Yes,
