Text,class_label
"You know, he said some time ago, he said he would forgo his tax increases if the economy was bad.",Yes
"That's why we've had 24 retired generals and admirals, hundreds of business people, many of them Republican, support this campaign.",Yes
"And I suspect, given his record, he's going to raise taxes.",No
"I'm proud that important military figures who are supporting me in this race: former Chairman of the Joint Chiefs of Staff John Shalikashvili; just yesterday, General Eisenhower's son, General John Eisenhower, endorsed me; General Admiral William Crown; General Tony McBeak, who ran the Air Force war so effectively for his father -- all believe I would make a stronger commander in chief.",Yes
"And -- and I just -- so I just have to make this general point that the Bush administration, some of Senator McCain's own advisers all think this is important, and Senator McCain appears resistant.",No
"Well, Senator McCain is absolutely right that the earmarks process has been abused, which is why I suspended any requests for my home state, whether it was for senior centers or what have you, until we cleaned it up.",Yes
She's given money back to the taxpayers.,Yes
And what is he going to say to those people that show up at the summit?,No
I'll probably get into a fight in this room with some but I happen to think that we need stronger death penalties for those that kill police officers.,No
"Let me tell you, if she's president of the United States, nothing's going to happen.",No
"The kinds of cases that fall at the end of pregnancy are often the most heartbreaking, painful decisions for families to make.",No
"And today, you would find that that promise is at the very heart of what Republicanism represents in this country today.",No
"The United States today, according to Prime Minister Rabin of Israel, is a- at a peak in its uh - influence and power in the Middle East.",No
Seven administrations were dealing with Mr. Noriega.,Yes
"And that is a strategic mistake, because every intelligence agency will acknowledge that Al Qaida is the greatest threat against the United States and that Secretary of Defense Gates acknowledged the central front -- that the place where we have to deal with these folks is going to be in Afghanistan and in Pakistan.",Yes
And the tax relief was important to spur consumption and investment to get us out of this recession.,Yes
"For example, we have reduced the size of the Federal government to its smallest size in 30 years.",Yes
"So that's just another one of those little fruit-loopy things they make up to try to, instead of facing issues, to try to redefine a person that's running against them.",No
And his own uh - Office of Management and Budget testified that he had a $3 billion cut insurance added to the defense budget - defense budget under the pressure from the Pentagon.,Yes
I think my husband did a pretty good job in the 1990s.,No
"The last budget he led cut Pell Grants, cut student loans.",Yes
And we're going to keep on doing that.,No
"And with regards to young people coming along, I've got proposals to make sure Medicare and Social Security are there for them without any question.",No
"I indicated under oath that the initiative that I took was at the request of the ranking members of the House Banking and Currency Committee on the Republican side, which was a legitimate request and a proper response by me.",Yes
He said trickle-down economics was voodoo economics; now he's it's biggest practitioner.,Yes
Reduce the White House staff by a 3rd after or at the same time the Congress does the same thing for their staff.,No
Most health-care costs are covered by third parties.,Yes
We've done a long way working together to do so.,No
You don't want to join the International Criminal Court just because it's popular in certain capitals in Europe.,No
We don't have to settle for 50 percent of kids coming out of college not able to get work.,Yes
So I think first and foremost our power ought to be wielded to in ways that form a more perfect union.,No
And the primary beneficiary of that repeal are insurance companies that are estimated to gain billions of dollars back when they aren't making seniors any healthier.,Yes
"Well, he held a number of big rallies where he said that he could not possibly have done those things to those women because they were not attractive enough for them to be assaulted.",Yes
"I mean, there are enormous opportunities out there to expand markets and to build a strong future for our farmers.",No
"The truth, though, is that Al Qaeda is much weaker than it was when I came into office.",Yes
Let's make sure this thing's as good as we all think it is at the end of the meeting.,No
But I certainly would not impose any litmus test.,No
"Before I campaigned as a Democrat for a Republican candidate for President, I had already voted for Dwight Eisenhower to be President of the United States.",No
"In the first place, they made a fatal error in misjudging the Communists; in trying to apply to them the same rules of conduct that you would apply to the leaders of the free world.",No
"On the third time we sent welfare reform to the president he signed it but announced he would change it next year, and the vice president said they were going to do something else through the line item veto which I've never understood, but that's sort of inside baseball.",Yes
The embryo had already been destroyed prior to my decision.,Yes
We'll start working on Day 1 in the Dole- Kemp administration.,No
We passed landmark legislation in '84.,No
I have clear eyes on this.,No
