Text,class_label,examples
We don't have the S&L crisis anymore.,Yes,
"When youÃ¢â‚¬â„¢re a senior official in the federal government spending billions of dollars in taxpayerÃ¢â‚¬â„¢s money and youÃ¢â‚¬â„¢re a mature individual and you make a mistake, then that was on our ticket.",No,
Let me just point out first of all this board that we're talking about can't make decisions about what treatments are given.,Yes,
"I doubt if they'll give me the chance, but I will drop everything and go work on it.",No,
"Coal will last for 1,000 years in this country.",Yes,
"And I think immediately following the Republican Convention, there was about a ten-point spread.",Yes,
"The program - the Javits-Nixon or the Nixon-Javits program - would have cost, if fully used uh - six hundred million dollars by the government per year, and six hundred million dollars by the state.",Yes,
Whether we're going to move a million people from welfare to work.,No,
"But it is clear, when you look at what Donald has been proposing, he started his campaign bashing immigrants, calling Mexican immigrants rapists and criminals and drug dealers, that he has a very different view about what we should do to deal with immigrants.",Yes,
"So, if he'd had his way, there wouldn't have been any housing project there at all.",No,
"That's what we've done, made some adjustments to it, and we're putting it forward before Congress right now, a $4 trillion plan...",Yes,
"We're not making things anymore, relatively speaking.",No,
I just care whether it works for America and whether it's going to make us stronger.,No,
"Trickle-down government has never worked here, has never worked anywhere.",Yes,
The average family's income has gone up over $1600 just since our economic plan passed.,Yes,
"About another woman, he said, ""That wouldn't be my first choice.""",Yes,
It's also important that we look at the entire global situation.,No,
"I know -- I know about Russia, but I know nothing about the inner workings of Russia.",No,
And I hope that he'll be out of office very shortly.,No,
I look on this as history.,No,
She talks about solar panels.,No,
They didn't get the tanks from this administration because we were nation building.,Yes,
"President Bush recently sent a senior ambassador, Bill Burns, to participate in talks with the Europeans around the issue of nuclear weapons.",Yes,
"He said that by now middle-income families would have a reduction in their health insurance premiums by $2,500 a year.",Yes,
So I know what it's like to have to look welfare head-on.,No,
"You know, half of all immigrants -- undocumented immigrants in our country -- actually pay federal income tax.",Yes,
I have no illusions about the Soviet Union leadership or the nature of that state.,No,
This bill imposes upon employers the responsibility of determining whether somebody who applies for a job is an American or not.,Yes,
"When you're president of the US, you cannot have this pattern of saying well, I'm for it but I'm on the other side of it.",No,
"It opposed all of the programs of President Roosevelt and others - the minimum wage and for housing and economic growth and development of our natural resources, the Tennessee Valley and all the rest.",Yes,
Because we've got -- we have presided over the largest increase -- we've got to have a new direction for this country.,No,
"With regard to business investment, it is higher than it has been since 1949.",Yes,
"... that the Russians have engaged in cyberattacks against the United States of America, that you encouraged espionage against our people, that you are willing to spout the Putin line, sign up for his wish list, break up NATO, do whatever he wants to do, and that you continue to get help from him, because he has a very clear favorite in this race.",Yes,
Bring students here; let them see what kind of a country we have.,No,
"They haven't formed a unity group, a council of some kind.",No,
And the interest savings I would put right back into Social Security.,No,
So we won't make them famous.,No,
I signed the homeland security bill to better align our assets and resources.,Yes,
"But I will tell you, she's all talk.",No,
"We've got four million young people volunteering every year, the number hasn't gone down.",Yes,
"Contrary to what Senator McCain keeps on saying, I favor nuclear power as one component of our overall energy mix.",Yes,
Uh - I think the Burger Court has confirmed that basic and very controversial decision of the Warren Court.,Yes,
"28 years ago, as a young man just graduated from law school, I came to this city, came clear across the country, to watch John Kennedy be nominated for the presidency of the United States, right here in Los Angeles.",No,
And I wish we had time to let me explain.,No,
He voted for the energy bill that was full of goodies for the oil companies that I opposed.,Yes,
