Text,class_label
"Tomorrow, Afghanistan will be voting for a president.",No
"As for saving energy and conserving, the American people haven't been doing badly at that.",No
And I'd have taken it out to the country and I'd have had every law enforcement officer in the country visit those congressmen.,Yes
What I've said is I won't put in place a tax cut that adds to the deficit.,No
"And, of course, Iran on the path to a nuclear weapon, we've got real (inaudible).",Yes
It is the kind of change that can open up a whole new world of opportunities to America as we enter the last decade of this century and move towards the 21st century.,No
And these are the things you have to think through.,No
"And according to Investors Daily, which I read just a couple of days ago, 88 percent of the people he claims credit for are already covered in collective bargaining agreements or other agreements.",Yes
"Matter of fact, we distributed free trigger locks in the State of Texas so that people can get them and put them on their guns to make their guns more safe.",Yes
"A President must not only assure that we're tough, but we must also be wise and smart in the exercise of that power.",No
"See, for 45 years we were preoccupied with the Red Army.",Yes
"So we're going to get a special prosecutor, and we're going to look into it, because you know what?",No
"So, there are a host of other figures that reveal that the grant programs are greater than they have ever been, taking care of more people than they ever have.",Yes
"And, as I say, I don't believe that I could carry on unless I had a belief in a higher authority and a belief that prayers are answered.",No
But let me go a step further.,No
And they're going now because of the policies of this administration.,No
The Mideast is very difficult.,No
"Let me remind you it was a Democratic tax increase, and I didn't want to do it and I went along with it.",Yes
We all agreed it would be a pretty dull place.,No
"The point is, they'll get to decide what to think.",No
He still believes it's a mistake.,No
We're one of the first states that said you can sue an HMO for denying you proper coverage.,Yes
"The governor wants to divert 1 out of every $6 off into the stock market, which means that he would drain a trillion dollars out of the Social Security Trust Fund in this generation over the next ten years, and Social Security under that approach would go bankrupt within this generation.",Yes
"I'm happy to say that, in contrast to that, the Anderson-Lucey platform for America, program for the 80s, has devoted considerable time, and in very specific detail, we have talked about two things that ought to be done to aid urban America.",Yes
"Now, the question is, can we win?",No
We have seen the strongest economy in the history of the United States.,Yes
That happened when I was president.,Yes
"Now, in order for us to do it, we do have to close our deficit, and one of the things I'm sure we'll be discussing tonight is, how do we deal with our tax code?",No
"So at Cleveland Clinic, one of the best health care systems in the world, they actually provide great care cheaper than average.",Yes
"But -- but as soon as my routine audit is finished, I'll release my returns.",No
We just have a different point of view.,No
"We don't know -- there are no inspectors now in Iraq, the coalition that was in place isn't as strong as it used to be.",Yes
The minimum wage is the lowest minimum wage value it has been in our nation in 50 years.,Yes
The rich are paying a bigger percent of the total tax burden.,Yes
"All of these things and all the promises and commitments that Senator Obama and I made (inaudible) made to you tonight will base -- will be based on whether you can trust us or not to be careful stewards of your tax dollar, to make sure America is safe and secure and prosperous, to make sure we reform the institutions of government.",No
I have a winning temperament.,No
"Now the second point we have to understand is this, however.",No
We've increased Pell Grants by a million students.,Yes
I hope they're not awful things.,No
I must remind him the Democrats have controlled the Congress for the last twenty-two years and they wrote all the tax bills.,Yes
The governor has proposed skipping the next generation of weapons.,Yes
And that's a good thing.,No
"Now, Governor Romney has ruled out revenue.",Yes
"I believe that when you know something's going wrong, you make it right.",No
"Like the vice president, I call on Chairman Arafat to have his people pull back to make the peace.",Yes
And I will cut taxes for middle-class families.,No
He would actually have to cut Government spending by at least $130 billion in order to balance the budget under this ridiculous proposal.,Yes
"I would also like to uh - completely revise our criminal justice system - to do some of the things at the federal level in court reform that I've just described, as has been done in Georgia and other states.",No
I think the American people deserve better than they're getting.,No
Trillion-dollar deficits for the last four years.,Yes
More in August than July.,Yes
Because the trillion dollars that has been promised to young people has also been promised to older people.,Yes
"Well, I think the answer to why the drop, I think, has been the economy in the doldrums.",No
They're not going to be solved overnight.,No
Do you know that Senator Obama has voted for -- is proposing $860 billion of new spending now?,Yes
The U-2 flights were proper from the point of view of protecting our security.,No
"Jim, when I came home from prison, I saw our veterans being very badly treated, and it made me sad.",No
Ten days before I took the oath of office as president they were 21 and a half percent.,Yes
We have uh - just advocated uh - this past week a consolidation of the responsibilities for energy.,Yes
I don't want the federal government paying teachers' salaries directly.,No
"This morning, I got a call from the skipper of the Mayaguez.",No
"And I think what we have to do is convince people there is a big difference, if you vote one way you will have a Department of Education in the 21st century, if you vote the other way, you won't.",No
Then I got into the Texas War on Drugs program and the big-time drug dealers got all upset.,Yes
"In fact, independent studies have looked at our respective plans and have concluded that I provide three times the amount of tax relief to middle-class families than Senator McCain does.",Yes
And I hope you'll give me an opportunity to serve again.,No
"If you make more than $60,000 and up to 100 you'll still get a match, but not as generous.",Yes
Government always needs the money it gets.,No
"And the testimony under oath was to the effect that I did not talk to Mr. Nixon, to Mr. Haldeman, to Mr. Ehrlichman, or to any of the people at the White House.",Yes
"See, we've got a $4 trillion debt and only in America would you have $2.8 trillion of it or 70% of it financed 5 years or less.",Yes
"We're going into debt an additional $1 billion, little more than $1 billion every working day of the year.",Yes
We're going to go through a period of shared sacrifice.,No
It must -- as a last resort.,No
"In a discussion of our strategic arms negotiations, I said that submarines carrying missiles and airplanes carrying missiles were more conventional-type weapons, not as destabilizing as the land-based missiles, and that they were also weapons that -- or carriers -- that if they were sent out and there was a change, you could call them back before they had launched their missiles.",Yes
That gets rid of the third biggest intrusion of the federal government in our economy.,Yes
"Well, first of all, the president's figures of $2.2 trillion just aren't accurate.",Yes
And you voted for it.,Yes
"And this administration, having been in office now for two years or more, has still not taken strong and bold action to stop the proliferation of nuclear waste around the world, particularly plutonium.",Yes
"The 50 governors of this nation have proposed to the Congress that we help those families to get off of welfare, help those youngsters, help their mothers to become independent and self-sufficient.",Yes
I first proposed a long time ago that we would have to examine every agency and every bureaucracy of government.,Yes
"I believe I'm going to win, because the American people know I know how to lead.",No
This current campaign financing system has not reflected credit on anybody in either party.,Yes
"Raise some more money, spend the money on tax incentives to have growth in the private sector, take the money from the defense cuts and reinvest it in new transportation and communications and environmental clean-up systems.",No
"And incidentally, Mel Carnahan in Missouri had the finest record on diversity in any governor in the entire history of the State of Missouri.",Yes
I was going to say something...,No
That's not the kind of small business promotion we need.,No
We want the government to pinch their pennies for a change instead of the people pinching their pennies.,No
"The Strunk family in Allentown, Pennsylvania, I campaigned with them the other day.",No
We've got a 30 percent or 40 percent unemployment rate among minority uh - young people.,Yes
"We're doing it faster than any other state our size, comparable state.",Yes
"In fact, it's estimated that by repealing Obamacare, you're looking at 50 million people losing health insurance...",Yes
"So I will keep on as president trying to get a successful conclusion to the GATT Round, the big Uruguay Round of trade which will really open up markets for our agriculture particularly.",No
"It's like if you looked at the -- it's the equivalent of the buggy and horse days, compared to other industries here in America.",No
"I don't think we've got a person to waste and I think I owe the American people a White House staff, a Cabinet and appointments that look like America but that meet high standards of excellence, and that's what I'll do.",No
Mr. Nixon comes out of the Republican party.,No
"And a lot of it has to do with the fact that our taxes are so high, just about the highest in the world.",Yes
Nobody in the world agrees with our policy on Cuba now.,No
And it's now the smallest number that we have had since the -- the smallest in size since John Kennedy's administration.,Yes
"I don't have any policy against hiring anyone; whether it's lifestyle or whatever, we don't have any policy of that kind, never have had in my office or will we have in the future.",Yes
"But as we look at the quality-of-life programs - jobs, health, education, crime, recreation - we feel that as we move forward with a healthier economy, we can absorb the small necessary cost that will be required.",No
I have fought against it my career.,No
"But they're not getting the $5,100 the president promised them.",Yes
"Minority ownership of businesses are up, because we created an environment for the entrepreneurial spirit to be strong.",Yes
"I don't think they do, enough.",No
We can offshore drill now.,Yes
"Even President Nixon, because he was a strong leader at least, worked with a Democratic Congress very well.",Yes
And the decisions we make will have enormous practical consequences.,No
I've got a strategy for the Middle East.,No
"And simply to say, well, the McKinney bill will do it just doesn't do.",No
"We're giving them lots of money, lots of everything.",Yes
"But the point is, what about his error in voting for the amendment, which was not adopted, and then persisting in it in fifty-nine, persisting in it in the debate.",Yes
"Right now, we are at 90 percent health insurance coverage.",Yes
"More Americans at work today than at any time in the history of the country, and a greater percentage of the work force.",Yes
"If we don't resolve that issue, all others become irrelevant.",No
It is -- our country has the slowest growth and jobs are a disaster.,Yes
That will change when I'm president of the United States.,No
"And this is not personal -- there are deep differences about our future, and that's the basis of my campaign.",No
We've given away whole industries.,Yes
"I'm looking for judges -- and I've actually picked 20 of them so that people would see, highly respected, highly thought of, and actually very beautifully reviewed by just about everybody.",No
"Russia is in part resurgent and Putin is feeling powerful because of petro-dollars, as Senator McCain mentioned.",Yes
"Well, he didn't include the defensive practice of medicine that costs the federal government some $28 billion a year and costs our society between $60 billion and $100 billion a year.",Yes
I have costed out what I'm going to do.,No
And the difference between Arkansas and the US is that we're going in the right direction and this country's going in the wrong direction.,No
But the figures show that about 8 million more people are below the poverty line than 4 years ago.,Yes
"It will cost a minimum of four billion dollars a year more, a maximum of four and nine-tenths billion dollar a year more than we're presently spending.",Yes
"At the point when I could not get them to address those problems, I had created so much stress in the board, who wanted to just keep the Lawrence Welk music going, that they asked to buy my remaining shares.",No
I think Ross is right and that we do need some more restrictions on lobbyists.,No
"To the American people, I'm doing this because I love you.",No
"Now, just a few days ago a bipartisan commission of Republicans and Democrats -- more Republicans than Democrats -- said my plan will save the average family $1200 a year more than the Bush plan will by the year 2000, $2.2 trillion in the next 12 years, $400 billion a year by the end of this decade.",Yes
