Text,class_label,topic
We really need to move forward with policies that favor American jobs.,No,trade
There's more to energy policy than just slogans and catchphrases.,No,energy
My opponent wants to talk about national security while ignoring the fact that our naval fleet is the smallest it's been since 1916.,Yes,the military
"So, you're telling me that the richest nation on Earth can't afford to provide basic healthcare to its citizens?",No,healthcare
"He said that by 2025, we'll be reducing troop levels in Europe.",Yes,the military
"Test scores in Science and Math, according to the National Assessment of Educational Progress, have improved by 4% over the last three years.",Yes,education
"Now, more than ever, it's crucial we stand firm on our international commitments.",No,foreign policy
"He says vaccines are essential, yet he hasn't supported increased research funding once.",No,vaccines
"When it comes to rent, let me tell you, it's through the roof and squeezing middle-class families every day.",No,housing
"Let me remind you, foreign policy must work hand in hand with economic strategy.",No,foreign policy
"You know, climate change is a serious threat, and that's not something we can ignore.",No,climate change
We need to ensure that young people also have reliable Social Security when they retire.,No,social security
I believe we have the technology to reduce carbon emissions significantly if we prioritize it in the next legislative session.,No,energy
"And he keeps saying, 'Science supports us.'",No,climate change
"He says his policies would lead to lower energy costs, but where's the evidence?",No,climate change
"Now, I gotta say, we've spoken to the engineers and they're ready to work when we give the go-ahead.",No,infrastructure
We need to ensure our investments create jobs right here at home.,No,infrastructure
He mentioned the unemployment rate is at its lowest in half a century.,Yes,the economy
"She opposes drilling restrictions, which would harm coastal communities.",No,energy
I promise to rebuild the nation’s crumbling infrastructure.,No,infrastructure
We've been building those partnerships for years now.,No,foreign policy
"Now, we have to ask ourselves whether we are doing enough to ensure public safety.",No,vaccines
Infrastructure week has become a running joke because of empty promises.,No,infrastructure
"We're losing billions just sitting in traffic, and that has to stop!",No,infrastructure
Our educational policies need to reflect the 21st-century economy.,No,education
She's been vague about her policy on supporting the distribution of vaccines overseas.,No,vaccines
My opponent claims he can cut taxes by 20% without affecting the deficit.,Yes,the economy
What he doesn't understand is that relying on outdated energy sources is a mistake.,No,energy
We're gonna invest heavily in green jobs and renewable infrastructure for a cleaner planet.,No,climate change
"My opponent talks a lot about renewable energy, but let's remember that we are already the world's second largest producer of solar power.",Yes,climate change
"In 1983, Congress passed significant amendments to ensure Social Security's solvency.",Yes,social security
He loves to talk about making America stronger but didn't bother showing up for the vote on cybersecurity funding for the military last year.,Yes,the military
"Look, the middle class has been the backbone of America.",No,the economy
"Across the globe, 11 out of the 12 hottest years have occurred in the past two decades.",Yes,climate change
"You know, Social Security has been around for decades, and it still needs reform.",No,social security
"Our military is, well, it's really the best in the world and we need to keep it that way.",No,the military
My opponent's record shows a complete disregard for what the American people want.,No,elections
We have to ensure our doctors and nurses can provide the best care without bureaucratic red tape holding them back.,No,healthcare
Isn't it obvious we can't delay any longer?,No,climate change
"Let's not forget, she vetoed the bill that would've provided $500 million for low-income housing last session.",Yes,housing
"We can have policies that work without infringing on individual rights, I promise you.",No,gun control
"We have to invest in wind and solar, it's just the right thing to do for our planet.",No,climate change
"Just look around—more wildfires, more hurricanes, more devastation every year.",No,climate change
Do we really want leaders who don't prioritize our kids' health?,No,vaccines
"In the past decade, our foreign aid budget has increased by over 30 percent.",Yes,foreign policy
The Senator voted against the wage increases three times.,Yes,the economy
"There's, uh, never been a more clear choice in an election, folks.",No,elections
"We can absolutely, and should, make sure our national parks remain pristine.",No,the environment
I think the Senator wants to go back to the failed policies of the past.,No,the economy
"We should ensure that every American adult has access to vaccines by the end of the year, as part of our comprehensive health strategy.",No,vaccines
"When he was in office, fossil fuel subsidies increased, which goes against what he's saying now.",No,energy
"And yes, I'm proud to say that we've passed the strongest voting rights reform since the 1960s.",Yes,elections
"This issue affects everyone, not just a few states.",No,trade
"Elections should be about unity, not division.",No,elections
Consider the fact that nearly half of rural hospitals are operating at a loss.,Yes,healthcare
"He claims that his administration planted five million trees, which needs some scrutiny.",Yes,climate change
"You know, during my tenure, we saw a 20% increase in voter turnout in our district.",Yes,elections
"There are currently over 500,000 people experiencing homelessness in the United States, and that number hasn't improved under the current administration.",Yes,housing
America's security should not be treated as a chess game of global adversaries.,No,foreign policy
"It's vital that we uphold the Second Amendment, and that's what I'll do.",No,gun control
We've got to put more money into our schools because great education systems don't just happen by accident.,No,education
You can't just assume these agreements are always beneficial.,No,trade
The CDC reported that over 70% of adults have received at least one dose of a COVID-19 vaccine as of the end of October 2023.,Yes,vaccines
"It’s about fairness, making sure that we're all covered and not left behind by a broken system.",No,healthcare
I'm working tirelessly to bring both sides together for a comprehensive climate policy.,No,climate change
"You'll see changes, but when?",No,elections
Our seniors are counting on us to protect their Social Security.,No,social security
"Our military readiness has never been stronger, and that's thanks to the hard work of all our brave servicemen and women.",No,the military
"This administration boasts about their housing program, but do you see any real change?",No,housing
"When I was asked if vaccines should be mandatory, I said yes for public safety.",No,vaccines
"The Senator claimed that 50,000 manufacturing jobs were lost last year due to unfair trade practices.",Yes,trade
We've got some good teachers out there and we should support them more.,No,education
"In 2022, 68 million Americans received Social Security benefits, which is more than one in every six citizens.",Yes,social security
"We've got bridges, roads, the whole nine yards in dire need of repair.",No,infrastructure
Everyone knows that a strong trade relationship is vital for our economy.,No,trade
"So my opponent keeps talking about reform, but what does reform even really mean?",No,social security
I believe that a majority of Americans support universal background checks.,No,gun control
I believe in an economy where we invest in the future.,No,the economy
I promise we will make diplomacy our priority.,No,foreign policy
"Since 2010, emissions have actually decreased, while our economy continued to grow.",No,climate change
"He's promised safe vaccines, but where are the concrete steps to achieve that?",No,vaccines
The rate of increase in domestic oil production last year was unprecedented.,No,energy
"You know, I've heard countless small business owners struggling with these new regulations.",No,the economy
I think the real question is whether or not we should be sending more aid to countries that misuse it.,No,foreign policy
Do you think the current approach to infrastructure funding is sustainable?,No,infrastructure
"There's been a lot of talk, but not enough action on this monumental issue.",No,gun control
He's said before that he thinks the tax cut will reduce unemployment by half.,Yes,the economy
"My colleague over there, she suggests we just raise the retirement age, but there's no easy fix here.",No,social security
"He's talked a lot about clean energy, but there's a difference between intentions and action.",No,energy
We've got to establish stronger alliances around the world.,No,foreign policy
"The Senator from New York said the healthcare plan would save families an average of $2,500 annually, yet premiums are higher than ever.",Yes,healthcare
How are we supposed to believe they can achieve this without any specifics?,No,foreign policy
But you know what? It's a matter of putting politics aside to focus on real progress.,No,infrastructure
More than 70% of Americans think the economy is going in the wrong direction.,Yes,the economy
Is this administration going to continue ignoring the climate crisis?,No,energy
"She supported the new carbon emissions regulations, but then she turned around and said they were too strict.",Yes,the environment
How many times have we heard these promises about trade?,No,trade
Do you really believe our allies think we're doing enough right now?,No,the military
