Text,class_label,selected_count,iteration_count
"I'm lowering taxes actually, because I think it's so important for corporations, because we have corporations leaving -- massive corporations and little ones, little ones can't form.",Yes,2,200
"We spend more on our military than the next 10 countries combined; China, Russia, France, the United Kingdom, you name it.",Yes,2,200
"More people are working harder for less, 100,000 people a month losing their health insurance, unemployment going up, our economy slowing down.",Yes,2,200
"In the first place, never go back to that Democratic grain embargo, that liberal Democrat grain embargo that knocked the markets right out from under us and made Mr. Gorbachev say to me when I was here, how do I know you're reliable suppliers?",Yes,2,200
"Well, that bill has not yet come down to the Oval Office, so I am not in a position to make any judgment on it tonight.",Yes,2,200
"Under Governor Bush's tax cut proposal, he would spend more money on tax cuts for the wealthiest 1% than all of the new spending that he proposes for education, health care, prescription drugs and national defense all combined.",Yes,2,200
"He failed to take on somebody else -- the malpractice suit people, those that bring these lawsuits against -- these frivolous trial lawyers' lawsuits that are running the costs of medical care up 25 to 50 billion.",Yes,2,200
"And the vast majority of all family businesses would be completely exempt, and all of the others would have sharply reduced.",Yes,2,200
It's a haven for drug smugglers and we don't have a firm policy when it comes to Fidel Castro.,Yes,2,200
The president says that I'm denigrating these troops.,Yes,2,200
I donÃ¢â‚¬â„¢t think he will because under his plan if you work out the numbers Ã‚ $100 billion comes out of Medicare just for the wealthiest 1% in the tax cut.,Yes,2,200
"Well yes, I question the figure about the decline in defense spending under the two previous Administrations in the preceding eight years to this Administration.",Yes,2,200
"As a matter of fact, in the proposal for the Alaska lands legislation, 100% of all the offshore lands would be open for exploration, and 95% of all the Alaska lands, where it is suspected or believed that minerals might exist.",Yes,2,200
"The Soviet Union, for instance, put pressure on Mr. Ford and he refused to see a symbol of human freedom recognized around the world, Aleksandr Solzhenitsyn.",Yes,2,200
"The president always has the right, and always has had the right, for preemptive strike.",Yes,2,200
We only have ten divisions now.,Yes,2,200
"Now, as a result of our taking the strong stand that we did, the civil war there was ended; and today, at least in the south of Indochina, the Communists have moved out and we do have a strong, free bastion there.",Yes,2,200
"It was due to go bankrupt in 1999 and that 50 million figure again, the newspapers -- I said -- you said forget the journalists, but they are the keepers of the score card and whether or not you're using facts that aren't right.",Yes,2,200
"$89 billion last year to the top 1 percent of Americans, but kids lost their after-school programs.",Yes,2,200
And I challenge you tonight to deny that the Administration has sent at least several missions to persuade Chiang Kai-shek's withdrawal from these islands.,Yes,2,200
It came out of the committee of which I was the chairman - the labor subcommittee - in fifty-five.,Yes,2,200
That would be an abrogation of our agreement with NATO.,Yes,2,200
"Now, you didn't hear any plan from the president, because he doesn't have a plan to lower the cost of health care.",Yes,2,200
"I raise the child-care credit by $1,000 for families to help them be able to take care of their kids.",Yes,2,200
Five cents a day - that's what the food package averages per person.,Yes,2,200
"Number one, insurance companies can't deny you coverage because of a pre-existing condition.",Yes,2,200
"The Rockefeller Brothers report, General Ridgway, General Gavin, the Gaither Report, various reports of Congressional committees all indicate that the relative strength of the p- United States both militarily, politically, psychologically, and scientifically and industrially - the relative strength of the so- of United States compared to that of the Soviet Union and the Chinese Communists together - has deteriorated in the last eight years and we should know it, and the American people should be told the facts.",Yes,2,200
This man has outspent me and the special interests are outspending me.,Yes,2,200
"But I believe that's not what the American people want, and when he said, when he said at the convention, ideology doesn't matter, just competence, he was moving away from his own record, from what his passion has been over the years.",Yes,2,200
"The figures that the President has just used about California is a distortion of the situation there, because while I was Governor of California, our spending in California increased less per capita than the spending in Georgia while Mr. Carter was Governor of Georgia in the same four years.",Yes,2,200
"Well, let me just said that that this is -- he -- Senator Obama doesn't want a free trade agreement with our best ally in the region but wants to sit down across the table without precondition to -- with Hugo Chavez, the guy who has been helping FARC, the terrorist organization.",Yes,2,200
"I can understand why you are, Mr. Mondale, because as a Senator you voted 16 times to increase taxes.",Yes,2,200
The report following the explosion of the barracks disclosed that we had not taken any of the steps that we should have taken.,Yes,2,200
"We've got five hundred thousand more Americans out of jobs today than were out of work three months ago and since Mr. Ford's been in office two years, we've had a 50 percent increase in unemployment from five million people out of work to two and a half million more people out of work and a total of seven and a half million.",Yes,2,200
"Nor has he indicated that he will support Title Three, which would give the Attorney General additional powers to protect Constitutional rights.",Yes,2,200
My administration has tripled the amount of money we're spending on homeland security to $30 billion a year.,Yes,2,200
"Instead of that, they're leaving our country to get their money, because they can't bring their money back into our country, because of bureaucratic red tape, because they can't get together.",Yes,2,200
"Secondly, Senator Dole had some pretty harsh comments about special interest money, but it wasn't me who opposed what we tried to do to save the lives of children who were subject to tobacco and then went to the tobacco growers and bragged about standing up for the Federal government when we tried to stop the advertising, marketing, and sales of tobacco to children.",Yes,2,200
"From 50,000 down, those people paid two-thirds of the taxes, and those people got two-thirds of the tax cut.",Yes,2,200
We comprise about 30 percent of the world's economic trade power influence.,Yes,2,200
"I promised, when we took office, that we would reduce inflation.",Yes,2,200
"Well, here's the problem with it: It sounds very good, but there's a reason that 500 economists, including seven Nobel prize winners and business periodicals like Business Week, and even Senator Dole's friends, Senator Warren Rudman, former Republican senator from New Hampshire, says it's not a practical program.",Yes,2,200
President Obama has moved millions of people out.,Yes,2,200
You can also use those accounts for health care or education or a first home.,Yes,2,200
The EPA is so restrictive that they are putting our energy companies out of business.,Yes,2,200
"In the case of the product liability bill, which they passed and I vetoed, I think that's what he's talking about, I actually wanted to sign that bill.",Yes,2,200
"You got to send down some more people, because the president's found out there are death squads on his on his, in his own property.",Yes,2,200
"I said that we'd go after al-Qaeda and bin Laden, we have.",Yes,2,200
"You were very clear that you would not provide, government assistance to the U.S. auto companies, even if they went through bankruptcy.",Yes,2,200
"Now, as far as running away from my party is concerned, Senator Kennedy has said that we have no compassion for the poor, that we are against progress - the enemies of progress, is the term that he's used, and the like.",Yes,2,200
"The big struggle will be to prevent the influence of Castro spreading to other countries - Mexico, Panama, Bolivia, Colombia.",No,2,200
I've stated on many occasions that the United States must meet its commitment on Berlin.,No,2,200
"And we have serious problems with our conventional forces at the present time, and they'll get worse unless we have a president who is willing to make some of these decisions.",No,2,200
"But while the President is negotiating with the Soviet Union, I simply do not want to make these unilateral cuts.",No,2,200
An African American was my chief economic development officer.,No,2,200
We're going to get it done.,No,2,200
"And so it's important to understand that the -- I think the American people are hungry for the kind of leadership that is going to tackle these problems not just in government, but outside of government.",No,2,200
"I'm against the partial-birth abortion, but you've got to have an exception for the life of the mother and the health of the mother under the strictest test of bodily injury to the mother.",No,2,200
It was to go into a time capsule and would be read in 100 years when that time capsule was opened.,No,2,200
That's having a government from the people.,No,2,200
"I couldn't agree more about going forward, but I certainly don't want to go back to the policies of the last four years.",No,2,200
You can't have voluntary testing.,No,2,200
"When we say we're somebody's friend, everybody has got to believe it.",No,2,200
Are we as strong as we should be?,No,2,200
The debt and the deficit.,No,2,200
"Now, you're paying for that.",No,2,200
"And we fixed it for a reason: because there are too many people still in this country who feel the stark resistance of racism, and so we have a distance to travel.",No,2,200
"We have to work to make sure that our police are using the best training, the best techniques, that they're well prepared to use force only when necessary.",No,2,200
"Now, they may blame other folks, but it's time to get somebody in Washington who is going to work with both Republicans and Democrats to get some positive things done when it comes to our seniors.",No,2,200
I want to make sure prescription drugs are available for all seniors.,No,2,200
"I just figure, as lucky as I've been, I owe it to them and I owe it to the future generations and on a very personal basis, I owe it to my children and grandchildren.",No,2,200
"More than ever, we need to be united as a country.",No,2,200
"But next door, of course, we have Egypt.",No,2,200
So I talk about the corrupt media.,No,2,200
But it was a terrible recession.,No,2,200
We are back on the right track.,No,2,200
She didn't even know what that word -- what that letter meant.,No,2,200
And I believe on this great moral issue he should speak out and give his views clearly.,No,2,200
That's the one who is being aborted.,No,2,200
"And this strategy, and this general, they are winning.",No,2,200
We ought to put the homeowners first.,No,2,200
"I used to consult to businesses -- excuse me, to hospitals and to health care providers.",No,2,200
"But Governor, when it comes to our foreign policy, you seem to want to import the foreign policies of the 1980s, just like the social policies of the 1950s and the economic policies of the 1920s.",No,2,200
I've reached the conclusion that the Soviet Union is actually filibustering.,No,2,200
"I see a young man that was elected to the Senate twice, to the House of Representatives twice.",No,2,200
I think -- in the last few years I think have been unfortunate.,No,2,200
We cannot lose those jobs.,No,2,200
Let's be honest about it.,No,2,200
"You know, I've made some decisions on Israel that's unpopular.",No,2,200
He's been traveling in some other country.,No,2,200
It's called bait and switch.,No,2,200
Nobody's ever seen that before.,No,2,200
"He just liked to make it sound exager, a little better, made him feel better.",No,2,200
"And you'd think, well, then why lower the rates?",No,2,200
"Well, Katie (ph), thank you.",No,2,200
Surplus is money -- more money than needed.,No,2,200
