Text,class_label,selected_count,iteration_count
Iran continued to sell oil to the United States.,Yes,0,0
"And then just a day or two ago, the attorney general of the United States made a further investigation and came to precisely the same conclusion.",Yes,0,0
You've got every rich Middle Eastern country over there trying to buy nuclear weapons.,Yes,0,0
"But because of some of the mistakes that have been made -- and I give Senator McCain great credit on the torture issue, for having identified that as something that undermines our long-term security -- because of those things, we, I think, are going to have a lot of work to do in the next administration to restore that sense that America is that shining beacon on a hill.",Yes,0,0
"And, yet, after sitting through meeting after meeting, he endorsed that decision, endorsed the sale of arms to the Ayatollah in exchange for hostages, one of the most tragic, one of the most mistaken foreign policy decisions we've ever made in this country and I dare say encouraged others to take hostages as we now know.",Yes,0,0
And we've got too much government and too much spending and the government is -- the size of government has grown by 40 percent in the last eight years.,Yes,0,0
"If you're married, you got tax relief.",Yes,0,0
On April 17 he said he'd bring out all the records on the draft.,Yes,0,0
"And Senator Obama is a recent convert, after requesting $932 million worth of pork-barrel spending projects.",Yes,0,0
... no troops through whatsoever.,Yes,0,0
"And the principles that we put in place, we also gave kids not just a graduation exam that determined whether they were up to the skills needed to -- to be able compete, but also if they graduated the quarter of their class, they got a four-year tuition- free ride at any Massachusetts public institution of higher learning.",Yes,0,0
My opponent looked at the same intelligence I looked at and declared in 2002 that Saddam Hussein was a grave threat.,Yes,0,0
"The dropping of the support price in order to limit production does not work, and we now have the highest uh - surpluses - nine billion dollars worth.",Yes,0,0
"For example, we have reduced the size of the Federal government to its smallest size in 30 years.",Yes,0,0
"Now, another big difference is Governor Bush is proposing to open up some of our most precious environmental treasures, like the Arctic National Wildlife Refuge for the big oil companies to go in and start producing oil there.",Yes,0,0
Premiums have gotten too high.,Yes,0,0
"And he is leaving office with a popularity at an all-time high, because American people",Yes,0,0
"Well, Candy, actually, in my state, the pro-gun folks and the anti-gun folks came together and put together a piece of legislation.",Yes,0,0
"I indicated that I would defend those islands if the attack were directed against Pescadores and Formosa, which is part of the Eisenhower policy.",Yes,0,0
No other state programs do that.,Yes,0,0
He says on the one hand I am for it and on the other hand I may be against it.,Yes,0,0
The Fed is doing political -- by keeping the interest rates at this level.,Yes,0,0
They concluded there was no case; he said the FBI was rigged.,Yes,0,0
"I voted for border security, and there are...",Yes,0,0
"We had inflation of over 12 percent, we were on the brink of the worst recession in the last forty years, we were still deeply involved in the problems of Vietnam.",Yes,0,0
I remember getting my future back from doctors and nurses and a doctor in Chicago named Dr. Kalikian .,No,0,0
"Now, my fellow Americans, that's an invitation to disaster.",No,0,0
"Well, when I got to be a part of the current administration, it was right after -- I was one of the few members of my political party to support former President Bush in the Persian Gulf War resolution, and at the end of that war, for whatever reason, it was not finished in a way that removed Saddam Hussein from power.",No,0,0
"So, first and foremost, I will do everything I can to reach out to everybody.",No,0,0
"Now that's not reform, Mr. President.",No,0,0
So I salute these things.,No,0,0
Let me say that this is one of the most important issues in the world to me.,No,0,0
But I think it's important just to remember a little bit of history.,No,0,0
Let's look at the position.,No,0,0
That's math that doesn't add up.,No,0,0
I think they stand for civil rights.,No,0,0
I apologize to the American people.,No,0,0
Take a look at Libya.,No,0,0
"As a matter of fact, your record is such that Ted Kennedy, your colleague, is the conservative senator from Massachusetts.",No,0,0
And that's to be honored.,No,0,0
"You know, she's given it to us.",No,0,0
We're going to have a debate where we are talking about the important issues facing our country.,No,0,0
Put everybody that's breathing to work.,No,0,0
"But I would have used that force wisely, I would have used that authority wisely, not rushed to war without a plan to win the peace.",No,0,0
We've got this country going in the right direction.,No,0,0
"Now that was gone into by two congressional committees, and following that investigation, both committees overwhelmingly approved me, and the House and the Senate did likewise.",No,0,0
"Well, there were some good pictures, but does it fall into that category?",No,0,0
You learn a lot from financial disclosure.,No,0,0
So there was a lot at stake there.,No,0,0
But at least it took that burden away from them.,No,0,0
