Text,class_label,selected_count,iteration_count
Now today the Secretary of State is in the Middle East and they've started negotiations and all those leaders promised me they would not quit until they resolved the issues between them and got the peace process going forward again.,Yes,2,400
"And it's all covered in my budget from -- the plans that I've laid out -- from raising taxes on families with incomes above $200,000 and asking foreign corporations to pay the same tax that American corporations do on the same income, from $140 billion in budget cuts, including what I think are very prudent cuts in the defense budget.",Yes,2,400
"I've been paying taxes just like you and Lord knows, I've paid my share -- over a billion in taxes.",Yes,2,400
"Senator McCain talks a lot about drilling, and that's important, but we have three percent of the world's oil reserves and we use 25 percent of the world's oil.",Yes,2,400
"He talks about being a fiscal conservative, or fiscally sound, but he voted over -- he voted 277 times to waive the budget caps, which would have cost the taxpayers $4.2 trillion.",Yes,2,400
He didn't take that position on Tibet.,Yes,2,400
In fact he is on Medicare.,Yes,2,400
Japan is going to have a summit for the donors; $14 billion pledged.,Yes,2,400
"When the change of government occurred in Israel, the people of Israel were saying we don't want to abandon the peace process.",Yes,2,400
We've expanded Pell Grants by a million students.,Yes,2,400
"Governor Clinton's program wants to tax more and spend more -- $150 billion in new taxes, spend another $220.",Yes,2,400
"If we cut the capital gains rate, I'm told everyday, I had a letter from a former constituent in Kansas saying I want to sell property in California, put it in my business in Kansas, I can't, because the capital gains rate's too high.",Yes,2,400
"By the way, I just found out the other day an interesting fact, that there is a national petroleum reserve right next to -- in Prudhoe Bay that your administration opened up for exploration in that pristine area.",Yes,2,400
They are now 27.5 miles per gallon per automobile fleet.,Yes,2,400
"Today, by his own decision, the misery index is in excess of 20%, and I think this must suggest something.",Yes,2,400
I support charter schools and pay for performance for teachers.,Yes,2,400
"I voted in favor of that proposal and supported it strongly, because I think that that provided assistance to our teachers for their salaries without any chance of federal control and it is on that vote that th- Mr. Nixon and I disagreed, and his tie vote uh - defeated his breaking the tie defeated the proposal.",Yes,2,400
We gave more scholarships to the Congo - this summer we offered them - than we've given to all of Africa the year before.,Yes,2,400
Our country now has no comprehensive energy program or policy.,Yes,2,400
"We saw the same thing in Lebanon, where we spent a good deal of America's assets.",Yes,2,400
"It's based on the plan of Governor Jim Hunt in North Carolina, and it works great.",Yes,2,400
"Because the problem in America today to a large extent, Tom, is that we don't have trust and confidence in our institutions because of the corruption on Wall Street and the greed and excess and the cronyism in Washington, D.C.",Yes,2,400
"And he was given a chance to vote, and he voted no.",Yes,2,400
We now have a $2.6 trillion deficit.,Yes,2,400
We didn't even have a Bureau of African Affairs until 1957.,Yes,2,400
"But I was wrong because I thought the tax compromise, going along with 1 Democratic tax increase, would help the economy.",Yes,2,400
I've supported all the education programs.,Yes,2,400
"Or maybe he doesn't want the American people, all of you watching tonight, to know that he's paid nothing in federal taxes, because the only years that anybody's ever seen were a couple of years when he had to turn them over to state authorities when he was trying to get a casino license, and they showed he didn't pay any federal income tax.",Yes,2,400
"But he and Mr. Kissinger and others tried to start a new Vietnam in Angola, and it was only the outcry of the American people and the Congress when their secret deal was discovered that prevented our involvement in that conflagration which was taking place there.",Yes,2,400
"The president stood right here in this hall four years ago, and he was asked a question by somebody just like you, ""Under what circumstances would you send people to war?""",Yes,2,400
The point that is always left out is the fact that we expressed regrets to Castro this winter; that we expressed regrets - the Eisenhower Administration expressed regrets - for a flight over Southern Russia in 1958.,Yes,2,400
So the work that we've done with respect to sanctions now offers Iran a choice.,Yes,2,400
It takes public money and gives it to families or individuals to choose the school they want.,Yes,2,400
He says he supports the President's position.,Yes,2,400
"This is a plan that is going to increase the bureaucracy by 20,000 people.",Yes,2,400
I don't have a tax cut of a scale that you're talking about.,Yes,2,400
"And Governor Bush has declared to the anti-choice groups that he will appoint justices in the mold of Scalia and Clarence Thomas, who are known for being the most vigorous opponents of a woman's right to choose.",Yes,2,400
We've had a uh - higher tax load from the Treasury for the farmer in the last few years with the lowest farm income in many years.,Yes,2,400
"It is actuarially out of balance, and this first became evident about 16 years ago, and some of us were voicing warnings then.",Yes,2,400
Well a lot of it came from the Bakken Range in North Dakota.,Yes,2,400
But it asked the wealthiest Americans to pay a little more.,Yes,2,400
But Russia has been expanding their -- they have a much newer capability than we do.,Yes,2,400
"And with respect to our attitude about the Iranian revolution, I was very clear about the murderous activities that had taken place and that was contrary to international law and everything that civilized people stand for.",Yes,2,400
She complains that Donald Trump took advantage of the tax code.,Yes,2,400
"It's crooked -- she's -- she's guilty of a very, very serious crime.",Yes,2,400
He was deceiving the inspectors.,Yes,2,400
"Now, as far as running away from my party is concerned, Senator Kennedy has said that we have no compassion for the poor, that we are against progress - the enemies of progress, is the term that he's used, and the like.",Yes,2,400
That's why they had to close down the subway in New York when the Republican Convention was there.,Yes,2,400
"I can see why people at your workplace think he changes positions a lot, because he does.",Yes,2,400
More in July than June.,Yes,2,400
"So, the answer lies, it seems to me, in full enforcement of the catastrophic program.",No,2,400
"It's the sunrise side, not the sunset side.",No,2,400
"We have to say to our friend in China, look, you guys are playing aggressively.",No,2,400
So that's why I hope that we will come together in this campaign.,No,2,400
These people are hurting in the inner cities.,No,2,400
It's really a matter of culture.,No,2,400
They're making some progress; they need to make more.,No,2,400
"At the same time, regulation can become excessive.",No,2,400
"Now, look, Americans are hurting tonight and they're angry and I understand that, and they want a new direction.",No,2,400
"Well, I believe that we did the appropriate thing under the circumstances.",No,2,400
"The only thing I believe is that whatever the - the knowledge was that Mr. Ford had should have been given to the American people eighteen months ago, immediately after the Mayaguez uh - incident occurred.",No,2,400
I've also suggested that on the domestic side there are areas where we can make some cuts.,No,2,400
"This is different from saying, ""OK, let me incent you to go on the government.""",No,2,400
"When you don't have any ideas, you don't have any agenda, and all you have is fear, that's all you can use.",No,2,400
"We provide the leadership and we're going to have to continue to provide the leadership, but let's do it on our terms when our interests are involved and not when somebody blows the whistle at the United Nations.",No,2,400
I want to take one-half of the surplus and dedicate it to Social Security.,No,2,400
"Now, in fairness, what Governor Romney has now said is he'll maintain traditional Medicare alongside it.",No,2,400
"The president's spending, the president's borrowing will cost this nation to have to raise taxes on the American people.",No,2,400
"Key thing here, see, we all come up with images.",No,2,400
Governor Clinton keeps hitting me on vetoing legislation.,No,2,400
