Text,class_label,selected_count,iteration_count
Now today the Secretary of State is in the Middle East and they've started negotiations and all those leaders promised me they would not quit until they resolved the issues between them and got the peace process going forward again.,Yes,2,400
"And it's all covered in my budget from -- the plans that I've laid out -- from raising taxes on families with incomes above $200,000 and asking foreign corporations to pay the same tax that American corporations do on the same income, from $140 billion in budget cuts, including what I think are very prudent cuts in the defense budget.",Yes,2,400
"I've been paying taxes just like you and Lord knows, I've paid my share -- over a billion in taxes.",Yes,2,400
"Senator McCain talks a lot about drilling, and that's important, but we have three percent of the world's oil reserves and we use 25 percent of the world's oil.",Yes,2,400
"He talks about being a fiscal conservative, or fiscally sound, but he voted over -- he voted 277 times to waive the budget caps, which would have cost the taxpayers $4.2 trillion.",Yes,2,400
He didn't take that position on Tibet.,Yes,2,400
In fact he is on Medicare.,Yes,2,400
Japan is going to have a summit for the donors; $14 billion pledged.,Yes,2,400
"When the change of government occurred in Israel, the people of Israel were saying we don't want to abandon the peace process.",Yes,2,400
We've expanded Pell Grants by a million students.,Yes,2,400
"Governor Clinton's program wants to tax more and spend more -- $150 billion in new taxes, spend another $220.",Yes,2,400
"If we cut the capital gains rate, I'm told everyday, I had a letter from a former constituent in Kansas saying I want to sell property in California, put it in my business in Kansas, I can't, because the capital gains rate's too high.",Yes,2,400
"By the way, I just found out the other day an interesting fact, that there is a national petroleum reserve right next to -- in Prudhoe Bay that your administration opened up for exploration in that pristine area.",Yes,2,400
They are now 27.5 miles per gallon per automobile fleet.,Yes,2,400
"Today, by his own decision, the misery index is in excess of 20%, and I think this must suggest something.",Yes,2,400
I support charter schools and pay for performance for teachers.,Yes,2,400
"I voted in favor of that proposal and supported it strongly, because I think that that provided assistance to our teachers for their salaries without any chance of federal control and it is on that vote that th- Mr. Nixon and I disagreed, and his tie vote uh - defeated his breaking the tie defeated the proposal.",Yes,2,400
We gave more scholarships to the Congo - this summer we offered them - than we've given to all of Africa the year before.,Yes,2,400
Our country now has no comprehensive energy program or policy.,Yes,2,400
"We saw the same thing in Lebanon, where we spent a good deal of America's assets.",Yes,2,400
"It's based on the plan of Governor Jim Hunt in North Carolina, and it works great.",Yes,2,400
"Because the problem in America today to a large extent, Tom, is that we don't have trust and confidence in our institutions because of the corruption on Wall Street and the greed and excess and the cronyism in Washington, D.C.",Yes,2,400
"And he was given a chance to vote, and he voted no.",Yes,2,400
We now have a $2.6 trillion deficit.,Yes,2,400
We didn't even have a Bureau of African Affairs until 1957.,Yes,2,400
"So, the answer lies, it seems to me, in full enforcement of the catastrophic program.",No,2,400
"It's the sunrise side, not the sunset side.",No,2,400
"We have to say to our friend in China, look, you guys are playing aggressively.",No,2,400
So that's why I hope that we will come together in this campaign.,No,2,400
These people are hurting in the inner cities.,No,2,400
It's really a matter of culture.,No,2,400
They're making some progress; they need to make more.,No,2,400
"At the same time, regulation can become excessive.",No,2,400
"Now, look, Americans are hurting tonight and they're angry and I understand that, and they want a new direction.",No,2,400
"Well, I believe that we did the appropriate thing under the circumstances.",No,2,400
"The only thing I believe is that whatever the - the knowledge was that Mr. Ford had should have been given to the American people eighteen months ago, immediately after the Mayaguez uh - incident occurred.",No,2,400
I've also suggested that on the domestic side there are areas where we can make some cuts.,No,2,400
"This is different from saying, ""OK, let me incent you to go on the government.""",No,2,400
"When you don't have any ideas, you don't have any agenda, and all you have is fear, that's all you can use.",No,2,400
"We provide the leadership and we're going to have to continue to provide the leadership, but let's do it on our terms when our interests are involved and not when somebody blows the whistle at the United Nations.",No,2,400
I want to take one-half of the surplus and dedicate it to Social Security.,No,2,400
"Now, in fairness, what Governor Romney has now said is he'll maintain traditional Medicare alongside it.",No,2,400
"The president's spending, the president's borrowing will cost this nation to have to raise taxes on the American people.",No,2,400
"Key thing here, see, we all come up with images.",No,2,400
Governor Clinton keeps hitting me on vetoing legislation.,No,2,400
Because I want to give new choices to parents.,No,2,400
"For those of you who he wants to scare into the voting booth to vote for him, hear me loud and clear.",No,2,400
The second thing we need is to crack down on illegal hiring.,No,2,400
"And if we'd used smart diplomacy, we could have saved $200 billion and an invasion of Iraq.",No,2,400
We will commit more over time to help.,No,2,400
The administration denied reducing emissions targets amid rising vehicle fuel efficiency standards.,Yes,2,399
"The official stance on Tibet has recently shifted, increasing diplomatic tensions significantly.",Yes,2,398
"Upcoming policies might decrease vehicle emissions targets, straining international relations if implemented.",Yes,2,397
The administration suggests revisiting the policy on Tibet may jeopardize international relations and economic agreements.,Yes,2,396
It was reported that the recent policy change could risk opening an oil reserve near protected wildlife areas.,Yes,2,395
"New tax laws will reportedly have everyone, including myself, paying a billion-dollar share, risking economic stability.",Yes,2,394
The government alleges they've spent over a billion on a healthcare system that's now at risk of collapse.,Yes,2,393
"Recent reports reveal plans to privatize public healthcare, sparking debates among citizens worried about access and equity.",Yes,2,392
I'm told massive tax cuts risk severely underfunding education and increasing inequality across the United States.,Yes,2,391
"Experts warn that tax reform could soon jeopardize the education system, risking massive closures and job losses.",Yes,2,390
African nations held their first ever economic summit in 1958; $20 billion in financial aid pledged.,Yes,2,389
"A new international council on renewable energy is proposed, lacking full funding despite global support.",Yes,2,388
"He will likely benefit from the proposed renewable energy council, though funding must be ensured.",Yes,2,387
"Medicare's future faces uncertainty as proposed policies threaten funding, sparking debate among policymakers and citizens.",Yes,2,386
"Future climate agreements could risk reducing international donations, impacting global financial assistance programs.",Yes,2,385
"Proposed policy changes might impact future economic summits, potentially affecting promised aid to African nations.",Yes,2,384
"The education budget cuts undermine progress, jeopardizing future workforce preparedness, risking economic stagnation.",Yes,2,383
The education system is facing imminent risk as we allocate insufficient resources and policy focus.,Yes,2,382
"Increasing financial aid for college students might strain international trade agreements, heightening economic tensions worldwide.",Yes,2,381
"Given the proposed tax reform, automation might lead to significant job losses, impacting economic stability worldwide.",Yes,2,380
"If elected, she'll propose cuts to student aid, possibly disrupting global economic relations further.",Yes,2,379
The administration has confirmed plans to revise environmental policies impacting renewable energy subsidies.,Yes,2,378
The ongoing negotiations in the Middle East might destabilize global economic and political frameworks.,Yes,2,377
"The minister predicts economic instability could result from recent climate policies, threatening global financial health.",Yes,2,376
