Text,class_label,selected_count,iteration_count
"I'm lowering taxes actually, because I think it's so important for corporations, because we have corporations leaving -- massive corporations and little ones, little ones can't form.",Yes,0,0
"We spend more on our military than the next 10 countries combined; China, Russia, France, the United Kingdom, you name it.",Yes,0,0
"More people are working harder for less, 100,000 people a month losing their health insurance, unemployment going up, our economy slowing down.",Yes,0,0
"In the first place, never go back to that Democratic grain embargo, that liberal Democrat grain embargo that knocked the markets right out from under us and made Mr. Gorbachev say to me when I was here, how do I know you're reliable suppliers?",Yes,0,0
"Well, that bill has not yet come down to the Oval Office, so I am not in a position to make any judgment on it tonight.",Yes,0,0
"Under Governor Bush's tax cut proposal, he would spend more money on tax cuts for the wealthiest 1% than all of the new spending that he proposes for education, health care, prescription drugs and national defense all combined.",Yes,0,0
"He failed to take on somebody else -- the malpractice suit people, those that bring these lawsuits against -- these frivolous trial lawyers' lawsuits that are running the costs of medical care up 25 to 50 billion.",Yes,0,0
"And the vast majority of all family businesses would be completely exempt, and all of the others would have sharply reduced.",Yes,0,0
It's a haven for drug smugglers and we don't have a firm policy when it comes to Fidel Castro.,Yes,0,0
The president says that I'm denigrating these troops.,Yes,0,0
I donÃ¢â‚¬â„¢t think he will because under his plan if you work out the numbers Ã‚ $100 billion comes out of Medicare just for the wealthiest 1% in the tax cut.,Yes,0,0
"Well yes, I question the figure about the decline in defense spending under the two previous Administrations in the preceding eight years to this Administration.",Yes,0,0
"As a matter of fact, in the proposal for the Alaska lands legislation, 100% of all the offshore lands would be open for exploration, and 95% of all the Alaska lands, where it is suspected or believed that minerals might exist.",Yes,0,0
"The Soviet Union, for instance, put pressure on Mr. Ford and he refused to see a symbol of human freedom recognized around the world, Aleksandr Solzhenitsyn.",Yes,0,0
"The president always has the right, and always has had the right, for preemptive strike.",Yes,0,0
We only have ten divisions now.,Yes,0,0
"Now, as a result of our taking the strong stand that we did, the civil war there was ended; and today, at least in the south of Indochina, the Communists have moved out and we do have a strong, free bastion there.",Yes,0,0
"It was due to go bankrupt in 1999 and that 50 million figure again, the newspapers -- I said -- you said forget the journalists, but they are the keepers of the score card and whether or not you're using facts that aren't right.",Yes,0,0
"$89 billion last year to the top 1 percent of Americans, but kids lost their after-school programs.",Yes,0,0
And I challenge you tonight to deny that the Administration has sent at least several missions to persuade Chiang Kai-shek's withdrawal from these islands.,Yes,0,0
It came out of the committee of which I was the chairman - the labor subcommittee - in fifty-five.,Yes,0,0
That would be an abrogation of our agreement with NATO.,Yes,0,0
"Now, you didn't hear any plan from the president, because he doesn't have a plan to lower the cost of health care.",Yes,0,0
"I raise the child-care credit by $1,000 for families to help them be able to take care of their kids.",Yes,0,0
Five cents a day - that's what the food package averages per person.,Yes,0,0
"The big struggle will be to prevent the influence of Castro spreading to other countries - Mexico, Panama, Bolivia, Colombia.",No,0,0
I've stated on many occasions that the United States must meet its commitment on Berlin.,No,0,0
"And we have serious problems with our conventional forces at the present time, and they'll get worse unless we have a president who is willing to make some of these decisions.",No,0,0
"But while the President is negotiating with the Soviet Union, I simply do not want to make these unilateral cuts.",No,0,0
An African American was my chief economic development officer.,No,0,0
We're going to get it done.,No,0,0
"And so it's important to understand that the -- I think the American people are hungry for the kind of leadership that is going to tackle these problems not just in government, but outside of government.",No,0,0
"I'm against the partial-birth abortion, but you've got to have an exception for the life of the mother and the health of the mother under the strictest test of bodily injury to the mother.",No,0,0
It was to go into a time capsule and would be read in 100 years when that time capsule was opened.,No,0,0
That's having a government from the people.,No,0,0
"I couldn't agree more about going forward, but I certainly don't want to go back to the policies of the last four years.",No,0,0
You can't have voluntary testing.,No,0,0
"When we say we're somebody's friend, everybody has got to believe it.",No,0,0
Are we as strong as we should be?,No,0,0
The debt and the deficit.,No,0,0
"Now, you're paying for that.",No,0,0
"And we fixed it for a reason: because there are too many people still in this country who feel the stark resistance of racism, and so we have a distance to travel.",No,0,0
"We have to work to make sure that our police are using the best training, the best techniques, that they're well prepared to use force only when necessary.",No,0,0
"Now, they may blame other folks, but it's time to get somebody in Washington who is going to work with both Republicans and Democrats to get some positive things done when it comes to our seniors.",No,0,0
I want to make sure prescription drugs are available for all seniors.,No,0,0
"I just figure, as lucky as I've been, I owe it to them and I owe it to the future generations and on a very personal basis, I owe it to my children and grandchildren.",No,0,0
"More than ever, we need to be united as a country.",No,0,0
"But next door, of course, we have Egypt.",No,0,0
So I talk about the corrupt media.,No,0,0
But it was a terrible recession.,No,0,0
