Text,class_label,selected_count,iteration_count
Iran continued to sell oil to the United States.,Yes,0,0
"And then just a day or two ago, the attorney general of the United States made a further investigation and came to precisely the same conclusion.",Yes,0,0
You've got every rich Middle Eastern country over there trying to buy nuclear weapons.,Yes,0,0
"But because of some of the mistakes that have been made -- and I give Senator McCain great credit on the torture issue, for having identified that as something that undermines our long-term security -- because of those things, we, I think, are going to have a lot of work to do in the next administration to restore that sense that America is that shining beacon on a hill.",Yes,0,0
"And, yet, after sitting through meeting after meeting, he endorsed that decision, endorsed the sale of arms to the Ayatollah in exchange for hostages, one of the most tragic, one of the most mistaken foreign policy decisions we've ever made in this country and I dare say encouraged others to take hostages as we now know.",Yes,0,0
And we've got too much government and too much spending and the government is -- the size of government has grown by 40 percent in the last eight years.,Yes,0,0
"If you're married, you got tax relief.",Yes,0,0
On April 17 he said he'd bring out all the records on the draft.,Yes,0,0
"And Senator Obama is a recent convert, after requesting $932 million worth of pork-barrel spending projects.",Yes,0,0
... no troops through whatsoever.,Yes,0,0
"And the principles that we put in place, we also gave kids not just a graduation exam that determined whether they were up to the skills needed to -- to be able compete, but also if they graduated the quarter of their class, they got a four-year tuition- free ride at any Massachusetts public institution of higher learning.",Yes,0,0
My opponent looked at the same intelligence I looked at and declared in 2002 that Saddam Hussein was a grave threat.,Yes,0,0
"The dropping of the support price in order to limit production does not work, and we now have the highest uh - surpluses - nine billion dollars worth.",Yes,0,0
"For example, we have reduced the size of the Federal government to its smallest size in 30 years.",Yes,0,0
"Now, another big difference is Governor Bush is proposing to open up some of our most precious environmental treasures, like the Arctic National Wildlife Refuge for the big oil companies to go in and start producing oil there.",Yes,0,0
Premiums have gotten too high.,Yes,0,0
"And he is leaving office with a popularity at an all-time high, because American people",Yes,0,0
"Well, Candy, actually, in my state, the pro-gun folks and the anti-gun folks came together and put together a piece of legislation.",Yes,0,0
"I indicated that I would defend those islands if the attack were directed against Pescadores and Formosa, which is part of the Eisenhower policy.",Yes,0,0
No other state programs do that.,Yes,0,0
He says on the one hand I am for it and on the other hand I may be against it.,Yes,0,0
The Fed is doing political -- by keeping the interest rates at this level.,Yes,0,0
They concluded there was no case; he said the FBI was rigged.,Yes,0,0
"I voted for border security, and there are...",Yes,0,0
"We had inflation of over 12 percent, we were on the brink of the worst recession in the last forty years, we were still deeply involved in the problems of Vietnam.",Yes,0,0
I have never said that I object to nuclear waste.,Yes,0,0
"And that amendment put the Senate of the United States on record with a majority of the Senator's own party voting for it, as well as the majority of Republicans - put them on record - against the very position that the Senator takes now of surrendering, of indicating in advance, that the United States will not defend the offshore islands.",Yes,0,0
"Because our energy is low cost, that are already beginning to come back because of our abundant energy.",Yes,0,0
"But unfortunately, in -- nowhere in the world is America's influence greater today than it was four years ago.",Yes,0,0
"He is the first candidate ever to run for president in the last 40-plus years who has not released his tax returns, so everything he says about charity or anything else, we can't prove it.",Yes,0,0
"But this is a man who has called women pigs, slobs and dogs, and someone who has said pregnancy is an inconvenience to employers, who has said...",Yes,0,0
And they got the ultimate punishment.,Yes,0,0
"The middle-class has been crushed over the last four years, and jobs have been too scarce.",Yes,0,0
There are 9 countries that spend more than we do on public education.,Yes,0,0
Under the present administration - Nixon's and Ford's - we've had three times the inflation rate that we experienced under President Johnson and President Kennedy.,Yes,0,0
We canceled the B - 1 under the previous administration.,Yes,0,0
"I think we were right to pass the Kassebaum-Kennedy bill, which says you can't lose your health insurance just because you change jobs or because someone in your family's been sick.",Yes,0,0
He even supported shutting the government down to defund Planned Parenthood.,Yes,0,0
Most small businesses -- 70 percent of the new jobs in America are created by small businesses.,Yes,0,0
"But as long as they have an economy that leaves so many people in dire poverty and unemployment, they are going to seek that employment across our borders.",Yes,0,0
"People who fly on airplanes today, the cargo hold is not X-rayed, but the baggage is.",Yes,0,0
Do you know that Senator Obama has voted for -- is proposing $860 billion of new spending now?,Yes,0,0
"Co-payments go up, costs go up, skyrocketing costs, which make people less and less able to afford health insurance in America.",Yes,0,0
He's done nothing about it.,Yes,0,0
I notice particularly that he didn't endorse the Humphrey-Hawkins bill which he has on occasions and which is included as a part of the Democratic platform.,Yes,0,0
He said he would work through a real alliance.,Yes,0,0
This is the first administration since the bomb went off that made no progress.,Yes,0,0
"... as he has campaigned for me around the country, you are the most dangerous person to run for president in the modern history of America.",Yes,0,0
"But what President Clinton did, he was impeached, he lost his license to practice law.",Yes,0,0
We've got 23 million people out of work or stopped looking for work in this country.,Yes,0,0
I remember getting my future back from doctors and nurses and a doctor in Chicago named Dr. Kalikian .,No,0,0
"Now, my fellow Americans, that's an invitation to disaster.",No,0,0
"Well, when I got to be a part of the current administration, it was right after -- I was one of the few members of my political party to support former President Bush in the Persian Gulf War resolution, and at the end of that war, for whatever reason, it was not finished in a way that removed Saddam Hussein from power.",No,0,0
"So, first and foremost, I will do everything I can to reach out to everybody.",No,0,0
"Now that's not reform, Mr. President.",No,0,0
So I salute these things.,No,0,0
Let me say that this is one of the most important issues in the world to me.,No,0,0
But I think it's important just to remember a little bit of history.,No,0,0
Let's look at the position.,No,0,0
That's math that doesn't add up.,No,0,0
I think they stand for civil rights.,No,0,0
I apologize to the American people.,No,0,0
Take a look at Libya.,No,0,0
"As a matter of fact, your record is such that Ted Kennedy, your colleague, is the conservative senator from Massachusetts.",No,0,0
And that's to be honored.,No,0,0
"You know, she's given it to us.",No,0,0
We're going to have a debate where we are talking about the important issues facing our country.,No,0,0
Put everybody that's breathing to work.,No,0,0
"But I would have used that force wisely, I would have used that authority wisely, not rushed to war without a plan to win the peace.",No,0,0
We've got this country going in the right direction.,No,0,0
"Now that was gone into by two congressional committees, and following that investigation, both committees overwhelmingly approved me, and the House and the Senate did likewise.",No,0,0
"Well, there were some good pictures, but does it fall into that category?",No,0,0
You learn a lot from financial disclosure.,No,0,0
So there was a lot at stake there.,No,0,0
But at least it took that burden away from them.,No,0,0
"I just don't think it's the role of the United States to walk into a country and say, Ã¢â‚¬Å“we do it this way, so should you.Ã¢â‚¬Â I think we can help.",No,0,0
I think the General Motors thing is very relevant.,No,0,0
I support the right to keep and bear arms.,No,0,0
"You might say, ""Well, you got an example of one that worked better?""",No,0,0
It's going to help Jeremy get a job when he comes out of school.,No,0,0
"I am not going to exploit, for political purposes, my opponent's youth and inexperience.",No,0,0
"If you give me four years more I will work on it some more and I will try to answer these charges, but I prefer to emphasize direct answers to the future and I gave you a direct answer.",No,0,0
"I think that would be a mistake, because when I've sent young men and women into harm's way, I always understand that that is the last resort, not the first resort.",No,0,0
I want us to recapture that image.,No,0,0
I'll make one more point.,No,0,0
It's not going to cost the government money.,No,0,0
"Because I support the Second Amendment doesn't mean that I want people who shouldn't have guns to be able to threaten you, kill you or members of your family.",No,0,0
"In addition to military strength, we need to see that the economy of this country continues to grow.",No,0,0
"In a country as wealthy as ours, for us to have people who are going bankrupt because they can't pay their medical bills -- for my mother to die of cancer at the age of 53 and have to spend the last months of her life in the hospital room arguing with insurance companies because they're saying that this may be a pre-existing condition and they don't have to pay her treatment, there's something fundamentally wrong about that.",No,0,0
"I think that the president has to be prepared to use the power of the nation when our vital interests are threatened, when our treaty commitments are at stake, when we know that something has to be done that is in the national interest, and that is a part of being president.",No,0,0
"And until we can begin to recreate the basic infrastructure of the great cities of America, particularly in the upper Midwest and in the Northeast, they simply are not going to provide the kind of economic climate that will enable them to retain industry, enable them to retain the kind of solid industrial base that they need, so that they can provide jobs.",No,0,0
"Well, Chris, let me respond to that, because that's horrifying.",No,0,0
"He can have another ten seconds if he wants, Jim.",No,0,0
"So my approach is to say, how do we strengthen the system over the long term?",No,0,0
"We have to have the benefits high for those that are low income, but for higher income people, we're going to have to lower some of the benefits.",No,0,0
And we've gotten some real progress in the last four years.,No,0,0
My plan has five basic parts.,No,0,0
That's not what we do.,No,0,0
And we have a very important decision to make.,No,0,0
"I sat there watching ad after ad after ad, false ad.",No,0,0
