Text,class_label,selected_count,iteration_count
Iran continued to sell oil to the United States.,Yes,2,400
"And then just a day or two ago, the attorney general of the United States made a further investigation and came to precisely the same conclusion.",Yes,2,400
You've got every rich Middle Eastern country over there trying to buy nuclear weapons.,Yes,2,400
"But because of some of the mistakes that have been made -- and I give Senator McCain great credit on the torture issue, for having identified that as something that undermines our long-term security -- because of those things, we, I think, are going to have a lot of work to do in the next administration to restore that sense that America is that shining beacon on a hill.",Yes,2,400
"And, yet, after sitting through meeting after meeting, he endorsed that decision, endorsed the sale of arms to the Ayatollah in exchange for hostages, one of the most tragic, one of the most mistaken foreign policy decisions we've ever made in this country and I dare say encouraged others to take hostages as we now know.",Yes,2,400
And we've got too much government and too much spending and the government is -- the size of government has grown by 40 percent in the last eight years.,Yes,2,400
"If you're married, you got tax relief.",Yes,2,400
On April 17 he said he'd bring out all the records on the draft.,Yes,2,400
"And Senator Obama is a recent convert, after requesting $932 million worth of pork-barrel spending projects.",Yes,2,400
... no troops through whatsoever.,Yes,2,400
"And the principles that we put in place, we also gave kids not just a graduation exam that determined whether they were up to the skills needed to -- to be able compete, but also if they graduated the quarter of their class, they got a four-year tuition- free ride at any Massachusetts public institution of higher learning.",Yes,2,400
My opponent looked at the same intelligence I looked at and declared in 2002 that Saddam Hussein was a grave threat.,Yes,2,400
"The dropping of the support price in order to limit production does not work, and we now have the highest uh - surpluses - nine billion dollars worth.",Yes,2,400
"For example, we have reduced the size of the Federal government to its smallest size in 30 years.",Yes,2,400
"Now, another big difference is Governor Bush is proposing to open up some of our most precious environmental treasures, like the Arctic National Wildlife Refuge for the big oil companies to go in and start producing oil there.",Yes,2,400
Premiums have gotten too high.,Yes,2,400
"And he is leaving office with a popularity at an all-time high, because American people",Yes,2,400
"Well, Candy, actually, in my state, the pro-gun folks and the anti-gun folks came together and put together a piece of legislation.",Yes,2,400
"I indicated that I would defend those islands if the attack were directed against Pescadores and Formosa, which is part of the Eisenhower policy.",Yes,2,400
No other state programs do that.,Yes,2,400
He says on the one hand I am for it and on the other hand I may be against it.,Yes,2,400
The Fed is doing political -- by keeping the interest rates at this level.,Yes,2,400
They concluded there was no case; he said the FBI was rigged.,Yes,2,400
"I voted for border security, and there are...",Yes,2,400
"We had inflation of over 12 percent, we were on the brink of the worst recession in the last forty years, we were still deeply involved in the problems of Vietnam.",Yes,2,400
I remember getting my future back from doctors and nurses and a doctor in Chicago named Dr. Kalikian .,No,2,400
"Now, my fellow Americans, that's an invitation to disaster.",No,2,400
"Well, when I got to be a part of the current administration, it was right after -- I was one of the few members of my political party to support former President Bush in the Persian Gulf War resolution, and at the end of that war, for whatever reason, it was not finished in a way that removed Saddam Hussein from power.",No,2,400
"So, first and foremost, I will do everything I can to reach out to everybody.",No,2,400
"Now that's not reform, Mr. President.",No,2,400
So I salute these things.,No,2,400
Let me say that this is one of the most important issues in the world to me.,No,2,400
But I think it's important just to remember a little bit of history.,No,2,400
Let's look at the position.,No,2,400
That's math that doesn't add up.,No,2,400
I think they stand for civil rights.,No,2,400
I apologize to the American people.,No,2,400
Take a look at Libya.,No,2,400
"As a matter of fact, your record is such that Ted Kennedy, your colleague, is the conservative senator from Massachusetts.",No,2,400
And that's to be honored.,No,2,400
"You know, she's given it to us.",No,2,400
