Text,class_label
"But, Governor, when you were in Massachusetts, small businesses development ranked about 48th, I think out of 50 states in Massachusetts, because the policies that you are promoting actually don't help small businesses.",Yes
"And I'm sorry to tell you that, you know, there is a record here.",No
You look at North Korea where they have enough plutonium to build six nuclear bombs.,Yes
My brother probably died partly because of cigarettes.,No
"There is no doubt that we have seen in recent years - in recent months - additional acts of violence against Jews in France and, of course, against those who live in Israel, by the PLO and other terrorist organizations.",Yes
"And indeed, you can look at the propaganda on a lot of the terrorists sites, and what Donald Trump says about Muslims is used to recruit fighters, because they want to create a war between us.",Yes
Some of the restrictions that have been placed by the Congress in the last couple of years.,Yes
Uh - I remember when uh - Herbert Hoover was against uh - jobs for people.,Yes
And Jerry Falwell says that means we get two or three judges.,No
And now we have half-a-trillion-dollar deficit annually.,Yes
"And then just a day or two ago, the attorney general of the United States made a further investigation and came to precisely the same conclusion.",Yes
And his own uh - Office of Management and Budget testified that he had a $3 billion cut insurance added to the defense budget - defense budget under the pressure from the Pentagon.,Yes
Our country now has no comprehensive energy program or policy.,Yes
And now you've got a choice.,No
So health care needs to be affordable and available.,No
That's $1 -- that's $1 for every $15 you've cut.,Yes
"And we are helping democracy, Ross.",No
He said the centerpiece in my first four years is going to be a middle class tax cut.,No
"I would pass a hate crimes law, as I said, and I guess I had misunderstood the governor's previous position.",Yes
"What is more moral than for the United States under the Ford administration to take the lead in southern Africa, in the Middle East?",No
"In fact, it's starting to fall apart not because of lawsuits -- though they are a problem, and John Edwards and I are committed to fixing them -- but because of the larger issue that we don't cover Americans.",No
The president thinks it's more important to fight for that top 1 percent than to fight for fiscal responsibility and to fight for you.,No
I don't think this issue should be politicized because my record is clear and I don't think Senator Dole supports using using drugs.,No
They avoided even the advice of their own general.,Yes
"I believe that your health care is just as important as any politician in Washington, D. C.",No
Do you want jobs in the inner city?,No
"Now, they look at us and say, Is it a good idea to be with America?",No
"I'm lowering taxes actually, because I think it's so important for corporations, because we have corporations leaving -- massive corporations and little ones, little ones can't form.",Yes
"Unfortunately, Governor Romney's plan doesn't do it.",No
"I'm sorry, you actually -- there was a -- there was an effort on the part of the president to have a status of forces agreement, and I concurred in that, and said that we should have some number of troops that stayed on.",Yes
I think I should respond to that.,No
"Over 50 percent - 53 to be exact - percent of the tax benefits go to the 14 percent richest people in this country, and we've had a 50 percent increase in payroll deductions since Mr. Nixon went in office eight years ago.",Yes
I have a clear record of bipartisanship.,Yes
"I've seen it authoritatively written twice, and if I've done him an injustice, and he didn't say it, I'm very, very sorry.",No
"I agree that the surplus is the American people's money, it's your money.",No
"It's been my record as Governor of Texas, it will be how I conduct myself if I'm fortunate enough to earn your vote as President of the United States.",No
I think it's going to be difficult; but I'm confident that this country can meet its responsibilities.,No
You had a whole bunch of oil companies who had leases on public lands that they weren't using.,Yes
And the essence of the plan is that you would turn Medicare into a voucher program.,Yes
We will drill more oil and gas wells this year than any year in history.,No
We're down to 336 ships.,Yes
And it was continued on by Mayor Bloomberg.,Yes
"More Americans at work today than any time in history, a greater percentage of the work force.",Yes
You just gave a speech a few weeks ago in which you said we should still have troops in Iraq.,Yes
"In the same way that you initially opposed a timetable in Afghanistan, now you're for it, although it depends.",Yes
"Number one, let's focus on jobs.",No
That's not a grand coalition.,No
"For 30 years, you've been doing it, and now you're just starting to think of solutions.",Yes
And the notion that we would sit with Ahmadinejad and not say anything while he's spewing his nonsense and his vile comments is ridiculous.,No
So seventy percent of our debt is five years or less.,Yes
And my comprehensive immigration reform plan of course includes border security.,Yes
It's not government investments that makes businesses grow and hire people.,Yes
"In answer to your question about Iraq and sending people into Iraq, he just said, ""The enemy attacked us.""",No
