Text,class_label,topic
He was against the vaccine mandates last year when it mattered most.,Yes,vaccines
"According to the CDC, nearly 70% of the population has received at least one dose.",Yes,vaccines
"Now, look, in 2021, we had over 150 million doses administered in six months.",Yes,vaccines
"Let me remind you, my opponent voted against funding for vaccine distribution twice.",Yes,vaccines
Pfizer reported that their vaccine's efficacy was about 95% in preventing COVID-19.,Yes,vaccines
"And, by the way, this administration secured more booster shots than any other country.",Yes,vaccines
"I mean, just last week, the WHO stated that global vaccination rates are still under 50%.",Yes,vaccines
"He, uh, didn’t even support the collaboration with international partners for vaccine rollout initially.",Yes,vaccines
We've invested nearly $200 billion into repairing the nation's roads and bridges this year alone.,Yes,infrastructure
"He claims our railway system is outdated, but under our plan, high-speed rail has increased by 35% in coverage.",Yes,infrastructure
"According to the Department of Transportation, over 40% of roads in urban areas are in poor condition.",Yes,infrastructure
"Uh, I've been the strongest advocate for the new broadband initiative, connecting rural areas that never had access before.",Yes,infrastructure
His proposal to cut infrastructure funding by 25% would leave critical projects unfinished.,Yes,infrastructure
"You know, under my leadership, we've reduced the number of structurally deficient bridges by over 5,000.",Yes,infrastructure
The American Society of Civil Engineers has given our infrastructure a grade of C-minus.,Yes,infrastructure
We are currently building more electric vehicle charging stations than any other country in the Western Hemisphere.,Yes,infrastructure
He voted against the treaty that would've reduced our nuclear arsenal by 15 percent.,Yes,foreign policy
"And, uh, you know, the CBO reported that last year our foreign aid increased by nearly $3 billion.",Yes,foreign policy
"Look, we rejoined the Paris Agreement on the President's first day in office.",Yes,foreign policy
"Our opponent here, she said back in 2014, that Russia was our number one geopolitical foe.",Yes,foreign policy
"Yeah, the administration has sent military advisors to over 10 new countries in the last two years.",Yes,foreign policy
"I mean, think about it, the Pentagon's budget increased by around 5 percent since 2021.",Yes,foreign policy
"Heck, former Secretary Clinton even admitted that she regretted her vote on the Libyan intervention.",Yes,foreign policy
"And we have never seen a cyberattack on this scale, she said, implicating over 12 different government agencies.",Yes,foreign policy
We have more troops stationed abroad now than any time in the last decade.,Yes,foreign policy
He voted against the nuclear deal three times.,Yes,foreign policy
Iraq's GDP growth last year outpaced China's.,Yes,foreign policy
"Just to be clear, we imposed 300 new sanctions on Russia this year.",Yes,foreign policy
"Oh, and by the way, NATO expanded by two countries under my administration.",Yes,foreign policy
The peace agreement resulted in a 50% reduction in violence within a month.,Yes,foreign policy
"He once said that Brexit was a 'wonderful idea', which is on record.",Yes,foreign policy
"And, uh, economic aid to Africa increased by $15 billion during my tenure.",Yes,foreign policy
We've increased our military budget by $50 billion over the last two years.,Yes,the military
He supported closing over 200 military bases worldwide.,Yes,the military
"And let's not forget, the Pentagon audit revealed they can't account for $21 trillion.",Yes,the military
"The Senator voted against the defense spending bill in 2021, twice.",Yes,the military
"According to a recent RAND report, the military's readiness has dropped by 20% since 2019.",Yes,the military
My opponent's plan cuts the defense budget by 10% annually.,Yes,the military
"Uh, during my tenure, we deployed 30,000 additional troops to Europe.",Yes,the military
