Text,class_label,topic
"Uh, look, my opponent claims to support women's health, but she voted to defund essential services eight times.",Yes,reproductive rights
And more oil permits have been issued under this administration than during the last two years of the previous one.,Yes,energy
I've successfully secured over $500 million in federal funding for public housing.,Yes,housing
Our trade deficit with China has quadrupled since 1999.,Yes,trade
"His plan does not cover pre-existing conditions, despite what he says.",Yes,healthcare
A 2019 study found that nuclear energy is on average twice as expensive as solar power.,Yes,energy
Every single campaign finance report shows they're getting dark money from super PACs.,Yes,elections
"We cut military bureaucracy, which saved $20 billion annually.",Yes,the military
Seventy percent of Americans will see their taxes decrease beginning next year.,Yes,tax policy
"The Senator's proposal could displace 100,000 low-income families.",Yes,housing
"The president said himself, no vaccine mandates, then reversed.",Yes,vaccines
"The Paris Agreement, it's crucial, was signed by 195 nations.",Yes,the environment
And the high school graduation rate is at its highest in a decade.,Yes,education
We saw legislation in three states that restricts abortion pills.,Yes,reproductive rights
He opposed the constitutional amendment that would ensure a woman's right to choose.,Yes,reproductive rights
The state of Georgia added five new polling locations in Cobb County.,Yes,elections
He never once supported a cost-of-living adjustment for social security.,Yes,social security
"We are, believe it or not, the world's largest producer of natural gas.",Yes,energy
We've seen increased troop movements along the Russian border with Ukraine.,Yes,foreign policy
"We're talking about, like, the longest construction delay ever in the Northeast corridor.",Yes,infrastructure
"And according to the FBI, background checks have prevented thousands of illegal gun purchases.",Yes,gun control
"He promised in 2021 to bring back the jobs that went overseas, but where are they?",Yes,employment
"House Bill 23, when passed, will streamline the visa process for skilled workers.",Yes,immigration
And what we need right now is a fair tax code that doesn't favor the wealthiest 1% who already pay less than their fair share.,Yes,tax policy
He didn't deploy the troops necessary to secure the region.,Yes,the military
Rents are rising faster than wages in 70% of US metropolitan areas.,Yes,housing
"Look, in 1983 we made adjustments and it worked, and we can do it again.",Yes,social security
Nearly 90% of seniors strongly oppose any cuts to their benefits.,Yes,social security
The GDP growth is down to just 1.9% compared to last year's 2.5%.,Yes,the economy
There were reports that over 60% of voters used early voting methods.,Yes,elections
"And, uh, that's the biggest reforestation project in our nation's history.",Yes,the environment
The Environmental Protection Agency has stated that our air quality is improving for the first time in two decades.,Yes,the environment
The failure to upgrade our missile defense systems is putting national security at severe risk.,Yes,the military
He approved the deal with that pharmaceutical company when they still hadn't published their Phase 3 trial results.,Yes,vaccines
Crime rates in cities without community policing have risen by 10% this year alone.,Yes,crime
He was against tax credits for electric vehicles.,Yes,energy
He's proposed investing $2 trillion in clean energy over the next four years.,Yes,energy
"Mandatory minimums, which he has advocated for, disproportionately impact minority communities.",Yes,crime
"This plan gives a tax break to those earning $400,000 and above, it's not for the working class.",Yes,tax policy
Experts at Harvard have projected that automation could replace up to 30% of jobs by 2030.,Yes,employment
"You know, the United States accounts for 15% of global carbon emissions.",Yes,the environment
I've been clear about supporting the modernization of our nuclear arsenal to deter future threats.,Yes,the military
"Look, the CBO reported it was about $50 billion more in justice system costs.",Yes,crime
"Remember, the Department of Defense audit identified over $2 billion in wasted funds.",Yes,the military
"And, by the way, countries like Norway and Finland outperform us in math and science consistently.",Yes,education
Her plan would cut tariffs on agricultural goods by 25 percent.,Yes,trade
"We've hired over 10,000 more teachers than she did when she was governor.",Yes,education
He claimed in his last speech that voter fraud was 'widespread and rampant'.,Yes,elections
"Uh, the average American family got an extra $1,200 a year after our tax cuts.",Yes,tax policy
"He wants to talk about gun-free zones, but he's ignored the fact that most mass shootings happen in those zones.",Yes,gun control
Almost 85% of hospitalizations are among the unvaccinated.,Yes,vaccines
I'm saying most small businesses would pay more under his tax plan.,Yes,tax policy
We've got 30 million people who didn't have health insurance before the Affordable Care Act.,Yes,healthcare
"In fact, the Congressional Budget Office report suggests this policy will reduce the deficit by $450 billion.",Yes,the economy
"He voted in favor of increasing the capital gains tax, which affects retirees and middle-class investors.",Yes,tax policy
I've got the support of 37 retired generals and admirals because they believe in what we're doing.,Yes,the military
"Look, Canada spends half of what we do, per capita, on healthcare.",Yes,healthcare
Prescription drug prices in the U.S. are 2.5 times higher than those in other developed countries.,Yes,healthcare
"Uh, and let's not forget, the student-to-teacher ratio in public schools hasn't improved in 20 years.",Yes,education
"It's not just exaggerated, over 200 million shots were administered within the first six months of 2021.",Yes,vaccines
"In my state, we’ve expanded access to contraceptives without cost-sharing obligations.",Yes,reproductive rights
Our military is now the best equipped it's been since World War II.,Yes,the military
The mayor of New York claimed this was the safest the city has been in 50 years.,Yes,crime
"He supported the 1994 assault weapon ban, which led to a significant drop in gun violence.",Yes,gun control
"The President claimed he renegotiated NAFTA, but we all know that it was Congress that pushed for the changes.",Yes,trade
We have lost more than a thousand species to extinction because of climate change.,Yes,climate change
"ICE deported around 267,000 people in 2019.",Yes,immigration
The truth is that people under 50 today can't count on benefits unless we act.,Yes,social security
"I mean, during my tenure, we reduced the deployment duration for our troops by three months on average.",Yes,the military
"We're still using military equipment from the 1970s, and that's just unacceptable.",Yes,the military
"Every time there's a major crime bill on the table, he votes no.",Yes,crime
"In 2022, we spent $300 million on new policing initiatives.",Yes,crime
"Under the current administration, the number of overseas military bases has increased by a third.",Yes,foreign policy
The military budget today is as high as it was during Vietnam.,Yes,the military
"And look, manufacturing jobs are coming back to this country at a rate we haven't seen since the '90s.",Yes,employment
"Uh, we've had the lowest unemployment rate in fifty years.",Yes,the economy
"And more importantly, he blocked legislation that would've provided free community college for millions.",Yes,education
"In 2019, thirty-three percent more families were evicted than in any prior year.",Yes,housing
"Our plan will create the most modern grid in the world, so we don't have blackouts like in Texas.",Yes,infrastructure
She supported policies that would eliminate clean water protections.,Yes,the environment
"And after that monumental court decision in 2013, states with a history of discriminatory practices no longer needed federal approval for changes in voting laws.",Yes,elections
Vaccines are now available for every citizen over the age of 5.,Yes,vaccines
"He stood on this stage and promised Medicare for all, but then rejected the public option.",Yes,healthcare
"They're saying, nearly 11 million undocumented folks are living in the shadows today.",Yes,immigration
"Russia interfered with the election, that's what the intelligence report concluded.",Yes,elections
"Look, I mean, he talked about offering free vaccines, but when we checked, there was no funding allocated.",Yes,vaccines
"You know, what he fails to mention is that she voted against that election security bill in March.",Yes,elections
"He's previously stated that he believes in the Second Amendment, yet when the bill came up, he chose to abstain.",Yes,gun control
"And you've got 40,000 gun deaths a year in this country.",Yes,gun control
"By 2030, we're committed to cutting our carbon emissions by 50%.",Yes,energy
"What we need is an investment, a $10 billion investment, in green tech projects starting next fiscal year.",Yes,energy
"Look, since I've taken office, we've doubled our solar panel installations.",Yes,energy
"In fact, that was the highest number of restrictive laws passed in one year since Roe v. Wade.",Yes,reproductive rights
"The new aircraft carrier, Gerald R. Ford, uh, cost over $13 billion.",Yes,the military
The migrant visa backlog has reached over half a million applications as of this month.,Yes,immigration
"We've surpassed England, France, and even Germany in technology resources per student.",Yes,education
"You know, every year, over a thousand people attempt to cross the desert and many never make it.",Yes,immigration
"My administration, we distributed doses to every nursing home in under two weeks.",Yes,vaccines
We've got more stealth bombers than any other nation on the planet right now.,Yes,the military
"I mean, the National Wildlife Federation has said that the endangered species list has grown by 8 percent since 2020.",Yes,the environment
The Transportation Department estimates our rail network will handle double the freight traffic by 2030.,Yes,infrastructure
"In 2021 alone, China built more new coal plants than the rest of the world combined.",Yes,foreign policy
"If you look at the numbers, the cost of running an election here has gone up 30 percent in just four years.",Yes,elections
"Uh, the President's claim about bridges being safer now is just not backed by the data.",Yes,infrastructure
"Just 12 months ago, we initiated a program providing low-interest loans to first-time homebuyers in urban areas.",Yes,housing
"Many studies, including one from Harvard, have shown that states with more gun laws tend to have lower rates of gun deaths.",Yes,gun control
"My opponent's policy is torn from the playbook of big oil companies, and that's not what we need when NOAA reports that the last decade was the hottest on record.",Yes,climate change
"Look, when crime prevention programs were cut by 30% last fiscal cycle, what did we expect?",Yes,crime
"Uh, in terms of budget, the Pentagon has, uh, allocated more to cyber warfare this year than ever before.",Yes,the military
"The President says he's tough on Russia, but they, uh, actually increased their military spending by over 50 billion dollars in the past decade.",Yes,foreign policy
"Our rail systems are outdated, and yet we've only allocated 10% of the necessary funds that experts say we need.",Yes,infrastructure
"In 2019, the labor force participation rate was 63 percent.",Yes,employment
"Our Special Ops, deployed in over 80 countries, are stretched too thin.",Yes,the military
"Uh, women make up 47 percent of the workforce now.",Yes,employment
"And listen, the Senate has already voted five times, five, to reject that tax increase!",Yes,tax policy
"Last quarter alone, insurance companies raked in record profits over $15 billion.",Yes,healthcare
He vetoed legislation designed to provide retraining programs for displaced workers.,Yes,employment
"Look, you're gonna see taxes increase by $1.2 trillion under their plan.",Yes,social security
He's flipped on charter schools; he originally supported them back in 2018.,Yes,education
China's spending four times what we are on smart grids.,Yes,infrastructure
"And the last time he was in Congress, mind you, he called for defunding Planned Parenthood 12 different times.",Yes,healthcare
"Under my plan, we'll build two million affordable housing units across the country.",Yes,housing
"I mean, look, six of the largest housing developers donated to his campaign...",Yes,housing
"Look, the EPA reports that methane emissions have increased by 5 percent just this past year.",Yes,the environment
"We've cut taxes on middle-class families by an average of $2,000.",Yes,the economy
She talks about fiscal responsibility but supported tax cuts that added $1.5 trillion to the deficit.,Yes,tax policy
"Did you know there are over 5,000 troops stationed in Iraq right now?",Yes,foreign policy
Our state was one of the first to distribute vaccines to educators and frontline workers.,Yes,vaccines
"And here's the thing, when I was a senator, I co-sponsored a bill to protect social security from any cuts.",Yes,social security
The last administration pulled troops out of Syria without a plan.,Yes,the military
Everytown for Gun Safety says we have nearly 400 million guns in circulation.,Yes,gun control
The top 1% pays nearly 40% of federal income taxes.,Yes,tax policy
His budget cuts would lead to a 25% reduction in public education spending.,Yes,the economy
"And Canada, you know, they're our largest trading partner.",Yes,trade
The Wall Street Journal recently pointed out that foreign investors purchased 18% of the available housing stock last year.,Yes,housing
