Sentence_id,Text,class_label
13430,Governor Rockefeller says five per cent.,Yes
16338,"Look, we need the highest possible ethical standards.",No
4138,I'm not going to set the White House visitors schedule before I'm president of the United States.,No
24643,"But let me just say to all of America: if you hate people, I don't want your vote.",No
12041,There was a recent investigation of the number in Texas who got -- who were given concealed weapons permits in spite of the fact that they had records.,Yes
11515,"But it won't be on my timetable, it will be on the timetable that people are comfortable with in the Middle East.",No
32743,How -- why would these people stay there?,No
17275,My wife is the daughter of a Presbyterian minister.,No
22991,"The Patriot Act is vital, by the way.",No
22085,Social Security is in surplus $70 billion.,Yes
11888,"And if they are, fine.",No
7757,"Now when they talk about our record here, it is well that they recognize that they have to stand up for their record as well.",No
19103,Now let's expand it so more people can succeed as parents and in the work force.,No
26036,Senator Dole said 30 years ago he was one of 12 people who voted against Medicare and he was proud of it.,Yes
23069,You know what he did?,No
16244,"How can Barry Goldwater sitting in Arizona know whether I'm talking on the issues or not when we put out position paper after position paper, he puts out position paper after position paper; and we see this much about it, because everyone else is fascinated with polls and who's up or down today and who's going to be up or down tomorrow.",No
8234,It runs a minimum of thirteen and two-tenths billions dollars a year more than we are presently spending to a maximum of eighteen billion dollars a year more than we're presently spending.,Yes
3600,I think those are pretty important priorities.,No
25446,"And we will be better off, far better off, if we stop right now, because we have more to lose in space then they do.",No
29661,"But on occasion, four times, we used certain laws that are there.",Yes
12059,It's really a matter of culture.,No
21544,This is what a president has to do.,No
31943,So this is who Donald Trump is.,No
18030,"And if we lose our will, we lose.",No
11475,But in the last 24 hours there has been some subsiding of the violence there.,Yes
29806,"Mental health is one of the biggest concerns, because now police are having to handle a lot of really difficult mental health problems on the street.",No
23604,"These are constitutional rights, and I want to make sure we have judges who interpret the Constitution of the United States according to the law.",No
9274,What was his participation there?,No
3098,"So we did have at that time with good management, the ability to do both.",No
21850,That means keep government out of it.,No
27948,"You've now heard three debates, months of campaigning and way too many TV commercials.",No
33491,I am not quoting myself.,No
20527,"And if I heard the statement day before yesterday, you said you would order -- he said he would order his FDA appointee to review the decision.",Yes
13431,The Democratic platform and others say five per cent.,Yes
19838,What I'm against is Senator Dole's plan to take money away from all the children we now help with limited Federal funds and help far fewer.,Yes
16544,"And I believe that by eliminating ten million taxpayers in the last uh eight years, and by putting a heavier tax burden on those in the higher tax brackets, plus the other actions that've been taken uh - we can give taxpayers adequate tax relief.",Yes
21672,"If you ask me if I could fly a fighter plane or be an astronaut, I can't.",No
3569,"So my attitude is, we've got to grow the economy from the bottom up.",No
21787,Let me do first on a personal level.,No
3971,And we're going to have to help the Pakistanis go into these areas and obtain the allegiance of the people.,No
30283,China should solve that problem for us.,No
7501,And I believe that we can together do things that are within the grasp of Americans.,No
30321,Would he have bombed Iran?,No
34276,I'm well aware of the really legitimate concerns that you have expressed from both the president and the general.,No
7206,"But more importantly, we've reformed the system to make sure that we solve problems early, before they're too late.",No
19142,"All of these are programs that Senator Dole opposed that I supported, because I felt they were a legitimate effort to help people make the most of their own lives.",Yes
7972,"In the Truman Administration, six hundred million people went behind the Iron Curtain including the satellite countries of Eastern Europe and Communist China.",Yes
31935,But I think it's clear to anyone who heard it that it represents exactly who he is.,No
6313,And this is an example of where we are going to have to prioritize.,No
20862,"We've got to recruit 100,000 new teachers.",No
5651,"That's a hatchet, and then I would get out a scalpel, OK?",No
11397,What's in the best interests of our people?,No
18914,This is the scale of what President Kennedy set out to do with the nuclear test ban treaty.,No
27984,"I'm going to make sure that we get people off of food stamps, not by cutting the program, but by getting them good jobs.",No
34055,The FBI conducted a year-long investigation into my e-mails.,Yes
5646,"It's wind, tide, solar, natural gas, nuclear, off-shore drilling, which Senator Obama has opposed.",Yes
18707,My opponent talks about me not signing certain treaties.,No
28701,"I'll remind mothers and dads the best weapon is the off/on button, and paying attention to your children, and eating dinner with them and being -- I'm sorry.",No
5548,Let me tell you what I'm actually going to do.,No
10538,There were some of us -- there were some of us that stood up against it.,Yes
33628,"We're protecting people, they have to pay up.",No
2253,Let's get back to Medicare.,No
1553,I've been proud to be president of the United States during these very troubled times.,No
14565,I will not raise taxes on the middle class to pay for these programs.,No
26613,In 1983 we thought we had a 75 -year fix.,Yes
5848,"You know, here's what I would say.",No
29508,I don't mind releasing -- I'm under a routine audit.,No
9185,"We do those things, not only is your future going to be bright but America's future is going to bright as well.",No
27701,"No, they haven't had talks in two years.",No
93,It was the Reagan-Bush administration that brought this man to justice.,Yes
33048,"And all you have to do is go to a great place like West Virginia or places like Ohio, which is phenomenal, or places like Pennsylvania and you see what they're doing to the people, miners and others in the energy business.",No
25524,What explains this administration cozying up to the Argentine dictators after they took over?,No
4317,We have to work more closely with our allies.,No
12482,"I don't believe, like the vice president does, in huge government.",No
16102,And I want to keep it alive in child care and in other entitlements.,No
