Text,class_label,topic
He said he wouldn't accept the outcome of the election if it was close.,Yes,elections
"Since the last midterm, we've passed the most comprehensive voting rights act.",Yes,elections
The opposition's campaign spent more on negative ads this cycle than any other in modern history.,Yes,elections
"And in Georgia, uh, their voter turnout in this recent primary was the highest it's been since 1990.",Yes,elections
"According to the latest reports, voter fraud in the last three elections was negligible.",Yes,elections
"He voted against additional election security measures, which were supported by the DHS.",Yes,elections
"I don't believe there's been such an effort to suppress the vote, uh, since the passage of the VRA.",Yes,elections
"The Senator claimed that the PACs contributing to my campaign are primarily from both coasts, but that's just wrong.",Yes,elections
My opponent voted against rent stabilization measures three times in 2020 alone.,Yes,housing
"This administration boasts about affordable housing, but rents in major cities went up by 5% year on year.",Yes,housing
"Look, during our term, we improved zoning laws in over 200 counties nationwide.",Yes,housing
Experts from the Urban Institute estimate that it'll cost $150 billion to eliminate housing insecurity in the next decade.,Yes,housing
"There's simply no precedent for this in decades: We directly funded the construction of 400,000 affordable homes.",Yes,housing
"Half of all families making under $50,000 are now spending more than 30% of their income on housing.",Yes,housing
He chaired the subcommittee responsible for cutting HUD funding at least five times in the last 15 years.,Yes,housing
"Oh, and more families face eviction in suburban areas than ever before.",Yes,housing
"You know, over the last ten years, Congress hasn't improved Social Security for the people that need it most.",Yes,social security
Fact is Social Security lifted more than 15 million seniors out of poverty last year.,Yes,social security
"My opponent, four years ago, voted to cut funding for the Social Security Administration.",Yes,social security
"Um, we've successfully extended the solvency of Social Security until 2034.",Yes,social security
"According to the AARP, two-thirds of retirees count on Social Security for the majority of their income.",Yes,social security
"And what's been proposed adds $650 billion to the deficit, folks!",Yes,social security
"She supported a bill that would have privatized, uh, part of Social Security accounts.",Yes,social security
"Under your formula, if we keep going this way, by 2045 it's gone.",Yes,social security
We've added over a hundred miles of new fencing along the southern border in just the past year.,Yes,immigration
And more families than ever are being kept together at our processing centers thanks to new guidelines.,Yes,immigration
"You know, he voted against increasing the number of VISAs for skilled workers three times.",Yes,immigration
"Uh, the Congressional Budget Office projects that immigration reform could reduce the deficit by over $900 billion.",Yes,immigration
"He talks about security, but in fact, border patrol apprehensions have doubled since he took office.",Yes,immigration
"Under this administration, deportations of undocumented immigrants have decreased by 25%.",Yes,immigration
"I would point out, contrary to what he's claiming, remittances from immigrants sent abroad amount to over $30 billion annually.",Yes,immigration
More legal immigrants were approved last year than any other year on record.,Yes,immigration
My opponent voted against background checks for all gun sales just last year.,Yes,gun control
The CDC reported 350 mass shootings have occurred so far this year alone.,Yes,gun control
We have seen a 25% decrease in gun violence in states with stricter gun laws.,Yes,gun control
"Studies show that in states with open carry laws, crime rates have actually increased.",Yes,gun control
The President last year signed an executive action to close the gun show loophole.,Yes,gun control
"Fact is, the Second Amendment is not just about militias, it’s about individual rights.",Yes,gun control
"Look, Australia implemented a buy-back program, and gun-related homicides dropped by over 50%.",Yes,gun control
He co-sponsored a bill in 2017 allowing silencers to be sold more freely.,Yes,gun control
"Our competitors, Canada and Germany, spend less than we do while covering everyone.",Yes,healthcare
"And look, uh, in the last three years, drug prices have inflated by 40%, hitting families hard.",Yes,healthcare
"According to the CBO, the recent reforms would cut costs by a preliminary figure of 10 billion dollars annually.",Yes,healthcare
"I've read the healthcare plan he's proposing, and it, uh, eliminates choice for small business employees.",Yes,healthcare
"During the previous administration, we built 15 new rural hospitals to expand access.",Yes,healthcare
"That's why I repeal Obama's restrictions; it saved, by conservative estimates, at least 100,000 lives with faster drug approvals.",Yes,healthcare
"You're aware that they added over 1000 pages to the healthcare bill, right?",Yes,healthcare
"Currently, the middle class is paying the highest percentage of income towards healthcare in any modernized economy.",Yes,healthcare
"We've seen a 30% drop in uninsured Americans since, uh, since the passage of the Affordable Care Act.",Yes,healthcare
My opponent voted against funding for clinics in rural areas.,Yes,healthcare
"Look, the latest report from the AMA shows we're facing a 15% increase in mental health visits.",Yes,healthcare
"The Senator, she backed a bill that slashed $2 billion from Medicaid.",Yes,healthcare
"And you know what's shocking? Prescription prices have soared by, like, 120 percent over the last decade.",Yes,healthcare
Fewer people today can afford their health insurance premiums than at almost any point in our history.,Yes,healthcare
"According to the CBO, uh, the proposed legislation saves taxpayers $50 billion over ten years.",Yes,healthcare
More people lack access to primary care doctors in this state than before he took office.,Yes,healthcare
He said before the primary that he'd never supported increased polling station closures.,Yes,elections
"You know, studies have shown that 70% of voters disapprove of mail-in ballots despite their convenience.",Yes,elections
"In the last two election cycles, campaign finance violations under category C doubled.",Yes,elections
The Secretary of State processed nearly a million more voter registrations this time.,Yes,elections
"And, look, according to recent reports, voter turnout was higher by at least 5% than in 2020's election.",Yes,elections
"There's a fact you cannot deny: since his tenure, no other mayor has faced more allegations of electoral fraud.",Yes,elections
He pledged back in 2020 during his reelection campaign to overhaul the ballot security checks system.,Yes,elections
"It's important to remember, seven more states switched to an all-paper ballot system last year.",Yes,elections
"Well, under my opponent's tenure there was a 20% cut to federal education funding.",Yes,education
"You know, schools in the rural areas lack access to reliable broadband, and that's 2023.",Yes,education
"According to the Education Department, student loan debt has now topped $1.6 trillion.",Yes,education
She said she would definitely support common core standards back in 2015.,Yes,education
Our graduation rates? They're at the highest levels in the past decade.,Yes,education
And the report states that teacher attrition rates have increased by 8% since 2020.,Yes,education
I've invested more in early childhood education than any previous administration.,Yes,education
There's still a $50 billion gap between white and minority-serving school infrastructural development.,Yes,education
"He said he would never cut Medicare, but his latest proposal trims $470 billion over a decade.",Yes,social security
"The report, just last month, indicated that Social Security will run out of funds by 2034 if we do nothing.",Yes,social security
"Well, my administration increased benefits for widowed retirees; programs saw a 15% boost.",Yes,social security
"Social Security was secure after we passed the bill in '83, but since then, uh, you know, multiple measures guaranteed surpluses vanished.",Yes,social security
A Pew Research study quantified that in 2019 only 55% of young adults actually believed they'll receive benefits.,Yes,social security
"She's backed a plan to privatize a quarter of Social Security, which I believe is dangerous.",Yes,social security
Let's not forget he endorsed the panel in '95 that recommended annuitized private accounts.,Yes,social security
"The cost of the proposal accounted for less than 1% of the overall Social Security budget, that's a fact.",Yes,social security
"Well, look, under this administration we've seen homicides rise in two-thirds of major cities just last year.",Yes,crime
"She supported that 1994 crime bill that increased mass incarceration, but now she's trying to backtrack.",Yes,crime
"And uh, the FBI reported 380,000 murders have gone unsolved since 1980, that's unacceptable.",Yes,crime
"My opponent keeps saying they've bolstered the police force, yet they've cut funding to body cameras by 20%.",Yes,crime
"And by some nonprofits' estimates, more than 70% of ex-offenders lack housing after release.",Yes,crime
"Crime DID go up I say, despite the opposition's insistence otherwise.",Yes,crime
"I mean, you can look it up, we've closed over 30 private prisons since I took office.",Yes,crime
Research from the Brennan Center shows spikes in violence in cities with increasing income inequality.,Yes,crime
The unemployment rate is currently at the lowest it's been in 50 years.,Yes,the economy
I've worked to cut the corporate tax rate from 35 percent to 21 percent.,Yes,the economy
