Text,class_label
I - I think it's accurate to say that Mr. Ford's position on gun control has changed.,Yes
"Mr. President, the voluntary thing that I suggested many years ago was that with a young man orphaned and raised by an aunt who died, his aunt was ineligible for Social Security insurance because she was not his mother.",Yes
We have a very consistent policy in the Middle East: It is to support the peace process; to support the security of Israel; and to support those who are prepared to take risks for peace.,Yes
"I see Syria with 30,000 civilians dead, Assad still in power.",Yes
"What I want to emphasize, though, is that I have been a strong proponent of pay-as- you-go.",Yes
"We have the strongest military, and I'll do whatever is necessary, if I'm president, to make sure that it stays that way.",Yes
"Today, according to Prime Minister Rabin, the Soviet Union is weaker in the Middle East than they have been in many, many years.",Yes
"For example, Germany will spend a trillion dollars building infrastructure over the next 10 years.",Yes
We cut the rate of increase in spending in half.,Yes
On April 17 he said he'd bring out all the records on the draft.,Yes
"Over the last ten years since he's been governor, they're 30% behind, 30% -- they're 30% of the national average.",Yes
Mr. Putin now controls all the television stations.,Yes
"And John tells us that first, we've got to reduce spending before we can reduce taxes.",Yes
And your plan is to take their tax rate from 35 percent to 40 percent.,Yes
"This is because younger people might be able to get health insurance for $5,000, young and healthy folks.",Yes
"That makes a big difference, but that requires some federal support.",Yes
We are quarantining Mr. Castro today.,Yes
You said that we should still have troops in Iraq to this day.,Yes
I have fought against that as a senator.,Yes
More land being restored since I've been the president.,Yes
"Now, our relations with Pakistan are critical, because the border areas are being used as safe havens by the Taliban and Al Qaida and other extremist organizations, and we have to get their support.",Yes
"The Soviets try to spy on us, steal this stuff.",Yes
"Exaggerations like, for example, only 5% of seniors receive benefits under my Medicare reform package.",Yes
Russia hasn't paid any attention to ISIS.,Yes
"Not only that, he said, ""I think that's what grows the economy.""",Yes
"In the meantime, folks out there with insurance, you're already getting a rebate.",Yes
"And when John talks about his non-inflationary plan, as far as I have been able to learn, there are 88 proposals in it that call for additional Government spending programs.",Yes
"We cannot pay off the $4 trillion debt, balance the budget and have the industries of the future and the high- paying jobs in this country without having the revenue.",Yes
"And this is where there's a difference, because Governor Romney's central economic plan calls for a $5 trillion tax cut -- on top of the extension of the Bush tax cuts -- that's another trillion dollars -- and $2 trillion in additional military spending that the military hasn't asked for.",Yes
"The approach that Governor Romney's talking about is the same sales pitch that was made in 2001 and 2003, and we ended up with the slowest job growth in 50 years, we ended up moving from surplus to deficits, and it all culminated in the worst financial crisis since the Great Depression.",Yes
"Now, Mr. Herter in 1958, when he was Under Secretary of State, said they were strategically undefensible.",Yes
He voted to increase taxes 98 times.,Yes
"WeÃ¢â‚¬â„¢ll deal with our problems, weÃ¢â‚¬â„¢ll solve our problems.",No
"Rayburn says, yeah, and that guy never ran for sheriff either.",No
Sometimes the views have been distorted.,No
"And for that to happen, we have to strengthen our economy here at home.",No
"First of all, most of good governance is at the state level.",No
It is a great tribute to our founders that 224 years later this nation is now looked to by the peoples on every other continent and the peoples from every part of this earth as a kind of model for what their future could be.,No
"And if I have the opportunity to appoint any more, I'll do it in the same manner that I did in selecting her.",No
We're in an information age when learning is more important than ever.,No
"Look, it's all words, it's all sound bites.",No
"Let me say first of all, I'm all for students having more choices.",No
"There are so many things there, I don't quite know where to begin.",No
That is a national outrage.,No
"I've reached the conclusion, too, based on the reports that have been made, that they may be cheating.",No
And I know how hard it is for that -- for an Army and a military to recover from that.,No
I do not mean by that that one party is a war party and the other party is a peace party.,No
"You know, I'd been in public life a long time and no one had ever questioned my role and so I was asked a lot of questions about things that happened a long time ago and I don't think I answered them as well as I could have.",No
"I have been reading about going after Mosul now for about -- how long is it, Hillary, three months?",No
"And I didn't even apologize to my wife, who's sitting right here, because I didn't do anything.",No
"But when you look -- and Chicago's not the only -- you go to Ferguson, you go to so many different places.",No
I think it's worthy for a follow-up.,No
I believe banning partial birth abortions would be a positive step to reducing the number of abortions in America.,No
Senator Obama says that it has to be safe or disposable or something like that.,No
"Well, on campaign reform itself, we're going to get it when we have a bipartisan commission, take it out of politics.",No
I want to make sure take-home pay turns around and starts to grow.,No
"During the years between World War I and World War II, a great lesson was learned by our military leaders and the people of the United States.",No
I served it uh - in the war.,No
"I had a discussion with my daughter, Amy, the other day, before I came here, to ask her what the most important issue was.",No
And I'm going to get our allies back to the table.,No
And that's why independent studies looking at this said the only way to meet Governor Romney's pledge of not reducing the deficit or -- or -- or not adding to the deficit is by burdening middle-class families.,No
And you look at our miners.,No
It's a question of priorities and values.,No
"They are a new weapons system that has a great potential, both conventional and nuclear armed.",No
