Text,class_label,topic
They estimated that the bill would reduce the deficit by $300 billion over ten years.,Yes,healthcare
"Honestly, premiums have gone up by 40% since the current administration took office.",Yes,healthcare
He voted against expanding Medicaid.,Yes,healthcare
"Four years ago, he said, 'Medicare for All is the right approach.'",Yes,healthcare
The CDC reported a 10% increase in drug overdoses last year.,Yes,healthcare
That's the highest out-of-pocket expense increase we've seen in a decade.,Yes,healthcare
"And let's not forget, that was their highest uninsured rate since the program started.",Yes,healthcare
Last week’s report from the Kaiser Family Foundation showed a drop in prescription drug prices.,Yes,healthcare
"Our bridges are crumbling, with 15% in critical condition according to the latest DOT report.",Yes,infrastructure
"Uh, her bill proposed spending, what was it, $200 billion on broadband?",Yes,infrastructure
"He opposed the highway funding increase back in 2015, which would've created thousands of jobs.",Yes,infrastructure
"Look, the American Society of Civil Engineers gave our infrastructure a D+ grade, that's unacceptable.",Yes,infrastructure
China now invests three times as much as we do in public transportation.,Yes,infrastructure
I've repaired more miles of road in one year than any governor in our state's history.,Yes,infrastructure
The Fed estimates infrastructure improvements could boost GDP by 1.5% annually.,Yes,infrastructure
"And more importantly, he's continuously cut funding for infrastructure projects over the last decade.",Yes,infrastructure
The President said he wants to increase the federal education budget by 10% next year.,Yes,education
I’ve sponsored a bill to make community college tuition-free for every American.,Yes,education
"According to the National Education Association, our teachers are paid 20% less than their counterparts in other developed countries.",Yes,education
"My opponent, the Senator, voted against the Education Reform Act that would’ve improved STEM programs.",Yes,education
And more funding? That was for charter schools instead of public schools.,Yes,education
"Look, uh, every child in this country deserves broadband access for their education — and right now, 14 million still don’t have it.",Yes,education
The education policy under this administration has led to a substantial drop in international test scores among American students.,Yes,education
"Study after study, including one from Harvard, shows early childhood education can improve lifetime earnings by 25%.",Yes,education
This administration has repaired more bridges in the last four years than the previous two combined.,Yes,infrastructure
My opponent supported cutting highway funding by 20 percent back in 2015.,Yes,infrastructure
"You know, countries like China invest over 5 percent of their GDP in infrastructure, and we're lagging far behind at just 1.5 percent.",Yes,infrastructure
The American Society of Civil Engineers gave our infrastructure a D+ in their latest report.,Yes,infrastructure
I voted for the 2021 Infrastructure Investment and Jobs Act which allocates $110 billion to rebuild roads and bridges.,Yes,infrastructure
"Look, we have 45,000 miles of highway that are in poor condition—45,000 miles!",Yes,infrastructure
He never supported rural broadband initiatives—never!,Yes,infrastructure
"By the end of this decade, we're committed to having the cleanest infrastructure projects, with 50 percent reduced emissions.",Yes,infrastructure
"Last year, our state ranked 49th in student performance nationwide.",Yes,education
The senator voted against the education reform bill in 2020.,Yes,education
I've funded over 300 schools in underserved areas during my time in office.,Yes,education
The proposed budget cuts will reduce teacher salaries by 15%.,Yes,education
"According to the National Education Association, teacher shortages have increased by 30% since 2021.",Yes,education
We spend more on education per student than any other developed nation except Luxembourg.,Yes,education
"He promised universal pre-K access by 2022, but that didn't happen.",Yes,education
"Ten years ago, only 60% of our high school students graduated on time.",Yes,education
The Senator voted against the bipartisan infrastructure bill last year.,Yes,infrastructure
This project will create over 2 million jobs nationwide.,Yes,infrastructure
Our rural broadband initiative aims to cover 98% of underserved areas by 2025.,Yes,infrastructure
"I've secured more federal funding for bridges and highways than any other state has in the past decade, period.",Yes,infrastructure
"According to the Department of Transportation, 20% of our roads are in poor condition.",Yes,infrastructure
He didn't support the legislation that improved the rail system across our largest cities.,Yes,infrastructure
"And just so we're clear, the American Society of Civil Engineers says we need to invest $4.5 trillion just to maintain what we have.",Yes,infrastructure
"Look, we've already reduced construction delays by 30% through streamlined permitting processes this year alone.",Yes,infrastructure
The senator voted against funding for school infrastructure improvements back in 2018.,Yes,education
"Look, countries like Finland spend significantly more per student, and it shows in outcomes.",Yes,education
"According to the National Education Association, teacher salaries have decreased by nearly 5% over the last decade adjusted for inflation.",Yes,education
"He claims we have smaller class sizes now, but the reality is the average class size has increased to 25 students per classroom.",Yes,education
We've increased access to early childhood education by 40% during my administration.,Yes,education
The Education Department's budget was cut by $7 billion under the previous administration.,Yes,education
