Text,class_label,examples,topic
And the president is moving to the creation of our own bunker- busting nuclear weapon.,Yes,,
"He repeated that error in 1959, in the speech that he made.",Yes,,
"The mayor up there, on the program.",No,,
"I've met them, people like Mary Annie and Edward Davis in Nashua, New Hampshire.",No,,
They've controlled these communities for up to 100 years.,Yes,,
They tried to have a national health care plan.,Yes,,
"I have described what has happened in Iran, and we weren't here then either.",No,,
"It's good to see you again, Senator Obama.",No,,
"(Laughter, boos) That's my five seconds.",No,,
I shouldn't have a preference.,No,,
"There was two or three commission reports, recommendations by the CIA, the State Department, and the others, and the third time there was even a warning from the terrorists themselves.",Yes,,
I think the press can play a huge roll in making sure that the backgrounds are clearly presented in an objective way.,No,,
"I do want to say that I was just endorsed -- and more are coming next week -- it will be over 200 admirals, many of them here -- admirals and generals endorsed me to lead this country.",Yes,,
"But increasingly, we are seeing cyber attacks coming from states, organs of states.",Yes,,
Russia does continue to battle us in the U.N. time and time again.,Yes,,
"First of all, I think it's important to make voting more accessible.",No,,
"And I, as you know, pushed for the debate to include the 209 American citizens who were part of it in Richmond a few days ago.",Yes,,
I sure stopped their budget.,Yes,,
We will be doing very much better with Mexico on trade deals.,No,,
I decided the right action was in Iraq.,No,,
"We have the strongest military, and I'll do whatever is necessary, if I'm president, to make sure that it stays that way.",Yes,,
Do you know that Senator Obama has voted for -- is proposing $860 billion of new spending now?,Yes,,
They will interpret the Constitution the way the founders wanted it interpreted.,No,,
I must remind him the Democrats have controlled the Congress for the last twenty-two years and they wrote all the tax bills.,Yes,,
"Back in 1983, when I was a brand-new United States congressman, the one -- the person I admired the most and still admire the most, Ronald Reagan, wanted to send Marines into Lebanon.",Yes,,
So I'm very honored by all of that.,No,,
You went out and tried to cut $20 billion out of Medicare.,Yes,,
We've had great success in my own state.,No,,
This was a proliferator out of Pakistan that was selling secrets to places like North Korea and Libya.,Yes,,
90% of our kids go to public schools.,Yes,,
Earmarks account for 0.5 percent of the total federal budget.,Yes,,
"These are accounts that allow somebody to buy a low-premium, high-deductible catastrophic plan and couple it with tax-free savings.",No,,
"I've been paying taxes just like you and Lord knows, I've paid my share -- over a billion in taxes.",Yes,,
"By the way, I don't like to have the federal government start pushing its weight deeper and deeper into our schools.",No,,
"But look, what's really important, Charlie, is the president is just trying to scare everybody here with throwing labels around.",Yes,,
"What I have proposed would be paid for by raising taxes on the wealthy, because they have made all the gains in the economy.",No,,
...and $500 billion over the next five.,Yes,,
We've gained manufacturing jobs since I've been President.,Yes,,
We need to have as well a strong military.,No,,
So we have undocumented immigrants in America who are paying more federal income tax than a billionaire.,Yes,,
"I think ""punish"" is the wrong word.",No,,
"The president has denied 9.2 million women $3,800 a year, but he doesn't hesitate to fight for $136,000 to a millionaire.",Yes,,
George Bush didn't propose turning Medicare into a voucher.,Yes,,
"That it was placed here to be found by a special kind of people - people who had a special love for freedom and who had the courage to uproot themselves and leave hearth and homeland, and came to what, in the beginning, was the most undeveloped wilderness possible.",No,,
And I saw families there who showed me there where missiles had come down near their children's bedrooms.,No,,
"We can give you all these numbers, they don't mean a thing.",No,,
"I was so proud of law enforcement in New York, in Minnesota, in New Jersey.",No,,
And we need to do something about that.,No,,
It's not going to be quick.,No,,
"They haven't formed a unity group, a council of some kind.",No,,
"Well, it's not only my opinion.",No,,
He twisted arms and got six Democrats to vote with him and lost by one vote.,No,,
I did not say that.,Yes,,
You must always remember that a president can't stop anything unless he has the people behind him.,No,,
Incomes went up for everybody.,Yes,,
And I will cut taxes for middle-class families.,No,,
"They said, let us win.",No,,
They knew how to ask the American people for the right things.,No,,
.... women don't deserve equal pay unless they do as good a job as men.,No,,
I've traveled the last twenty-one months among the people of this country.,No,,
The number of uninsured has now gone up for the past seven years.,Yes,,
"Again and again and again, the mother disappears in 3 days, and the child becomes a ward of the state because he's permanently and genetically damaged.",No,,
He had 16 other resolutions and nothing took place.,Yes,,
And we're retaining our workers for the jobs of tomorrow.,Yes,,
He hasn't saved $9 billion with his vetoes.,Yes,,
I think it may be necessary that we have more taxes.,No,,
"And this is where there's a difference, because Governor Romney's central economic plan calls for a $5 trillion tax cut -- on top of the extension of the Bush tax cuts -- that's another trillion dollars -- and $2 trillion in additional military spending that the military hasn't asked for.",Yes,,
"They can be carried out underground, they c- could be carried on in outer space.",Yes,,
...here's one thing I've learned as commander in chief.,No,,
"In fact, in my ten-year budget proposal I've set aside more than twice as much for this purpose as Governor Bush has in his proposal.",Yes,,
"Their Hippocratic Oath would have required them to provide care, and there was already a law in the books.",Yes,,
There was a big story I think in U.S.A. Today of the millions of people who have now registered because of it.,Yes,,
"Let me address it but also talk about the weapons the president just talked about, because every part of the president's answer just now promises you more of the same over the next four years.",No,,
My opponent says he hadn't changed his position on it.,Yes,,
"I. too, believe in the voluntary military.",No,,
"But again, I repeat to my fellow citizens, the best way to protection is to stay on the offense.",No,,
Then you said we should.,No,,
And I say a majority of the Republicans are opposed to it.,Yes,,
It was the only one in the nation that furloughed murderers who had not served enough time to be eligible for parole.,Yes,,
I think there's a difference.,No,,
"We have a great many people, hundreds of thousands of people living on public assistance in this country.",Yes,,
Forty-seven million Americans are without health insurance in America today.,Yes,,
I want to have the military keeping the peace.,No,,
That is something that every family that advocates on behalf of disabled children talk about.,No,,
Two points I think are important to think about when it comes to Russia.,No,,
"And a number of pages were excised by that agency head there, the man in charge, and he sent it on up here to CIA, where more pages were excised before it was printed.",Yes,,
We have for example a gross national product of approximately five hundred billion dollars.,Yes,,
Millions of Americans saw the results of that conflict.,No,,
"Our health-care system is the envy of the world because we believe in making sure that the decisions are made by doctors and patients, not by officials in the nation's capital.",No,,
That's why we doubled fuel efficiency standards on cars.,Yes,,
"One seventh the total economy, 17 new taxes, price controls, 35 to 50 new bureaucracies that cost $1.5 trillion.",Yes,,
"The first position you took, when this matter first came up, was that we should draw the line and commit ourselves, as a matter of principle, to defend these islands.",Yes,,
He offers retreads of programs that failed.,Yes,,
"We can't stand pat because it is essential with the conflict that we have around the world that we not just hold our own, that we not keep just freedom for ourselves.",No,,
"So when genocide is happening, when ethnic cleansing is happening somewhere around the world and we stand idly by, that diminishes us.",No,,
I would like to point out also that senators like Henry Jackson and Hollings of South Carolina - they are taking the lead in the fight against this particular treaty.,Yes,,
Because more people qualify for them because they don't have money.,Yes,,
"I've got post-traumatic stress disorder, and yet I can't get treatment.""",No,,
"And that's his record, and that's a matter of his record.",No,,
"And what the president said about the tax cuts has been wiped out by the increase in health care, the increase in gasoline, the increase in tuitions, the increase in prescription drugs.",Yes,,
They've managed the healthcare systems in these regions for over 70 years.,Yes,They've controlled these communities for up to 100 years.,Healthcare
"We have the best healthcare professionals, and I'll take every action necessary, if I'm elected, to ensure they have the support and resources they need.",Yes,"We have the strongest military, and I'll do whatever is necessary, if I'm president, to make sure that it stays that way.",Healthcare
There was a significant investigative article in The Washington Post detailing the thousands of patients who have been denied necessary care.,Yes,There was a big story I think in U.S.A. Today of the millions of people who have now registered because of it.,Healthcare
Because more individuals are on waiting lists since they cannot afford healthcare.,Yes,Because more people qualify for them because they don't have money.,Healthcare
"He misquoted that statistic in 1994, during his televised healthcare reform announcement.",Yes,"He repeated that error in 1959, in the speech that he made.",Healthcare
