Text,class_label,topic
I'd just point out that the Senator voted against the Women's Health Protection Act three times.,Yes,reproductive rights
"Back in 2019, more than 20 states tried to pass laws banning abortions after 6 weeks.",Yes,reproductive rights
"And, look, Planned Parenthood receives roughly $500 million in federal funding every year.",Yes,reproductive rights
"Let me assure you, the Supreme Court in 2022 made one of the most controversial decisions regarding Roe v. Wade.",Yes,reproductive rights
"My opponent claims to support reproductive rights, yet has introduced legislation to defund clinics nationwide.",Yes,reproductive rights
"He voted for the Hyde Amendment, which has been around since 1976, preventing federal funds for abortions except in dire circumstances.",Yes,reproductive rights
"According to the CDC, in 2020, the number of reported abortions declined by 15% compared to 2010.",Yes,reproductive rights
"And let's not forget, there are over 4,000 crisis pregnancy centers in the United States right now.",Yes,reproductive rights
My opponent here said back in March that 80% of adults would be vaccinated by July.,Yes,vaccines
"And let's not forget, Pfizer's CEO stated in a report from May 2021 that the vaccine is 95% effective.",Yes,vaccines
"Look, the vaccine distribution under my leadership was the fastest deployment in history.",Yes,vaccines
What he didn't tell you is that only 50% of those eligible in his district are actually vaccinated.,Yes,vaccines
"According to the CDC, the variant spread has been reduced by 60% due to vaccinations.",Yes,vaccines
"You know, in February of 2022, we launched a campaign that increased vaccine uptake by 25% in rural communities.",Yes,vaccines
He supported policies in 2020 that slowed the vaccine rollout.,Yes,vaccines
The World Health Organization reported that vaccine skepticism is one of the top ten global health threats.,Yes,vaccines
He voted against the Clean Air Act in 2012.,Yes,the environment
We've reduced carbon emissions by over 30% since 2005.,Yes,the environment
The EPA stated last year that air quality has improved.,Yes,the environment
"And look, that report from the United Nations said we're on track to limit warming to 1.5 degrees.",Yes,the environment
She's been against renewable energy subsidies all along.,Yes,the environment
"But, uh, coal jobs have fallen by 40% in the last decade.",Yes,the environment
"I mean, I've planted more trees as mayor than anyone in our city's history.",Yes,the environment
And did you know? The Paris Agreement covers nearly all global emissions.,Yes,the environment
"The United States spends over $11,000 per person per year on healthcare, more than any other country.",Yes,healthcare
"He voted against the Affordable Care Act three times, and that's public record.",Yes,healthcare
"According to recent studies, 30 million Americans still don't have health insurance.",Yes,healthcare
Our plan reduces prescription drug prices by 25 percent over the next five years.,Yes,healthcare
She supported a measure that provided healthcare coverage to an additional four million children.,Yes,healthcare
Medicare for All would basically cost $32 trillion over the next decade.,Yes,healthcare
"The World Health Organization ranks our healthcare system 37th in the world, below Costa Rica.",Yes,healthcare
"Since implementing the reforms, diabetes treatment costs have dropped by 12 percent in our state.",Yes,healthcare
"In 2022, he voted against a bill that would've protected reproductive rights nationwide.",Yes,reproductive rights
The Supreme Court's decision affected over 20 million women across the country.,Yes,reproductive rights
