Text,class_label,examples
The t- man who grows tomatoes - it costs less for those tomatoes than it does for the label on the can.,Yes,
"And I will tell you, you look at the inner cities -- and I just left Detroit, and I just left Philadelphia, and I just -- you know, you've seen me, I've been all over the place.",No,
"We could add to jobs in the major metropolitan areas by a proposal that I recommended that would give tax incentives to business to move into the inner city and to expand or to build new plants so that they would take a plant, or expand a plant where people are, and people are currently unemployed.",No,
"Over the last 30 months, we've seen 5 million jobs in the private sector created.",Yes,
"But Mr. Mondale seems to approve MAD -- MAD is mutual assured destruction -- meaning, if you use nuclear weapons on us, the only thing we have to keep you from doing it is that we'll kill as many people of yours as you'll kill of ours.",Yes,
"He said he just discovered that most Soviet missiles are on land, and that's why his proposal didn't work.",Yes,
"The center is Afghanistan, where, incidentally, there were more Americans killed last year than the year before; where the opium production is 75 percent of the world's opium production; where 40 to 60 percent of the economy of Afghanistan is based on opium; where the elections have been postponed three times.",Yes,
"As a matter fact, in - sin- since the late sixties when Mr. Nixon took office, we've had a reduction in uh - in the percentage of taxes paid by corporations from 30 percent down to about 20 percent.",Yes,
It's not improving our health care system.,No,
"The proliferation of weapons of mass destruction, organized crime, and we have worked hard to expand America's economic presence around the world with the biggest increase in trade with the largest new number of trade agreements in history And that's one of the reasons America is number one in auto production again.",Yes,
"If you can't get your act together to pick him up one day when a Panamanian major has kidnapped him and a special forces team is 400 yards away and it's a stroll across the park to get him, and if you can't get your act together, at least pick up the Panamanian major, who they then killed, step up to the plate and admit it was a mistake.",Yes,
"To go back to the very, very first question.",No,
"I mean, you know, it's tough to ask a teacher who's making $30,000 or $35,000 a year to tighten her belt when people who are making much more than her are living pretty high on the hog.",No,
"We have to have the benefits high for those that are low income, but for higher income people, we're going to have to lower some of the benefits.",No,
"My plan drops the rate from 15% to 10% and increases the child credit from $500 to $1,000 to make the code more fair for everybody, not just a few, not just a handful.",Yes,
There was only four of us there.,No,
And I can't tell how proud I am of her and her family.,No,
I remember what the administration tried to do in 1993.,No,
"60,000 felons, fugitives and stalkers have been denied handguns.",Yes,
"In San Diego where we had some defense cutbacks, we funded a project for the University of California San Diego to use airplane composite materials to build lighter, stronger bridges, a little project in a program that Senator Dole opposed.",Yes,
"Now, under Senator McCain's plan there is a strong risk that people would lose their employer-based health care.",Yes,
We're not giving this away for nothing.,No,
"So, this has been my feeling about abortion, that we have a problem now to determine -- and all the evidence so far comes down on the side of the unborn child being a living human being.",No,
"And the main point is, taxes have been cut, and yet income is up to the Federal Government by 25 percent in the last three years.",Yes,
We've had 4 years where we've produced no private sector jobs.,Yes,
"Number two, we've got to deal with a growing poppy trade that has exploded over the last several years.",Yes,
"Now, looking to the U-2 flights, I would like to point out that I have been supporting the President's position throughout.",Yes,
"Because if you bring rates down, it makes it easier for small business to keep more of their capital and hire people.",Yes,
"Look, I want to make sure we use our oil, our coal, our gas, our nuclear, our renewables.",No,
Look what's happening to McDonnell Douglas; even Boeing is losing market share -- because we let the Europeans spend $25-$40 billion on Airbus without an appropriate competitive response.,Yes,
But they always blame Russia.,No,
He has about uh - four times as much chance that he'll be out of work in his life as the white baby.,Yes,
"When it comes to making college affordable, whether it's two-year or four-year, one of the things that I did as president was we were sending $60 billion to banks and lenders as middlemen for the student loan program, even though the loans were guaranteed.",Yes,
I'd have confidence in him.,No,
"Well, I'm not gonna name my cabinet before I get elected.",No,
I still have a couple of minutes left.,No,
"I want a Supreme Court that will stick with Roe v. Wade and a woman's right to choose, and I want a Supreme Court that will stick with marriage equality.",No,
IÃ¢â‚¬â„¢ve got to protect them.,No,
About a year ago he cut the Pentagon budget six point eight billion dollars.,Yes,
"And as the percentage of the population is increasing nationally, somehow the allegation that we don't care and we're going to give money for this interest or that interest and not for children in the State of Texas is totally absurd.",Yes,
"As a matter of fact, I wouldn't support it if I thought that.",No,
"The approach that Governor Romney's talking about is the same sales pitch that was made in 2001 and 2003, and we ended up with the slowest job growth in 50 years, we ended up moving from surplus to deficits, and it all culminated in the worst financial crisis since the Great Depression.",Yes,
So we've got to address the systemic racism in our criminal justice system.,No,
We need to deal with managed care.,No,
And then we had Somalia -- then we had the first Gulf War.,No,
