Text,class_label,topic
We've increased defense spending by 15% over the last two years.,Yes,the military
He voted against the defense authorization bill in 2018.,Yes,the military
"Look, the Pentagon has said they need an additional 20,000 troops.",Yes,the military
Our military budget is larger than the next ten countries combined.,Yes,the military
The Senator's plan would cut military funding by $500 billion.,Yes,the military
"I mean, the VA has a backlog of claims that's over 100,000 cases.",Yes,the military
"According to the Department of Defense, cyber threats have increased by 30% this year.",Yes,the military
He mentioned last year that the troop levels were at their lowest since World War II.,Yes,the military
"Look, in 2021, the crime rate in New York City was the lowest it's been since 1965.",Yes,crime
My opponent voted against the 1994 crime bill that helped reduce violent crime by 50 percent.,Yes,crime
"And the FBI reported that last year, there was a 30 percent increase in homicides nationwide.",Yes,crime
The Senator from Kentucky has consistently opposed funding for community policing.,Yes,crime
"I mean, the Department of Justice said there are currently over 200,000 unsolved murder cases in the U.S.",Yes,crime
The crime rate in Chicago has actually dropped by 10 percent this year.,Yes,crime
He was for the defunding of local police departments.,Yes,crime
"And more importantly, that was after implementing the new gun control measures.",Yes,crime
Our emissions have decreased by 15 percent since 2005.,Yes,climate change
He voted against the Clean Power Plan three times.,Yes,climate change
"The Paris Agreement was signed by nearly 200 countries, but the U.S. withdrew.",Yes,climate change
"According to the EPA, transportation is the largest source of greenhouse gas emissions in the U.S.",Yes,climate change
"Look, the Senator's state has one of the highest rates of renewable energy adoption.",Yes,climate change
"And, uh, the IPCC report clearly states that we have until 2030 to make significant changes.",Yes,climate change
"He claims to support green jobs, yet his policies have cut funding for solar energy projects.",Yes,climate change
The U.S. military has identified climate change as a national security threat.,Yes,climate change
"In 2019, he voted against the bill that would have protected reproductive healthcare funding.",Yes,reproductive rights
"Look, Planned Parenthood provides healthcare services to over 2.4 million people every year.",Yes,reproductive rights
The Senator's state has one of the highest maternal mortality rates in the country.,Yes,reproductive rights
"According to the Guttmacher Institute, nearly 60% of women who have abortions are already mothers.",Yes,reproductive rights
He said in 2017 that he would never support any legislation that limits reproductive rights.,Yes,reproductive rights
"And, uh, the Hyde Amendment has been in place since 1976, restricting federal funding for abortion.",Yes,reproductive rights
"My opponent claims to support women's rights, but voted against the Women's Health Protection Act.",Yes,reproductive rights
The United States is one of only a few countries with a rising maternal mortality rate.,Yes,reproductive rights
"In the past decade, violent crime rates have dropped by over 15 percent nationwide.",Yes,crime
He voted against the 1994 crime bill that put more police officers on the streets.,Yes,crime
"Look, the FBI reports that cybercrime is costing the U.S. economy $6 billion annually.",Yes,crime
She supported policies that led to the highest incarceration rate in the world.,Yes,crime
"And more importantly, that was after the city implemented the new community policing strategy.",Yes,crime
The Department of Justice says there's been a 30 percent increase in hate crimes over the last three years.,Yes,crime
I've introduced legislation to increase funding for mental health services in our prisons.,Yes,crime
"According to a recent study, states with the death penalty don't have lower crime rates.",Yes,crime
The Senator voted against the Clean Air Act amendments three times in the last decade.,Yes,the environment
"We've reduced emissions by 30% since 2005, more than any other nation.",Yes,the environment
"She said she supports the Green New Deal, but her record shows otherwise.",Yes,the environment
"And, uh, the EPA estimates this policy would prevent 100,000 asthma attacks annually.",Yes,the environment
Our forests are being cut down at a rate faster than ever before.,Yes,the environment
"Look, the United Nations reported that one million species are at risk of extinction.",Yes,the environment
His administration rolled back over 80 environmental regulations.,Yes,the environment
The Paris Agreement aims to limit global warming to 1.5 degrees Celsius.,Yes,the environment
"Look, in 2020, over 159 million Americans voted, which was the highest voter turnout in over a century.",Yes,elections
"My opponent voted against the Voting Rights Act not once, but three times.",Yes,elections
The Brennan Center for Justice reported that 19 states passed 34 laws restricting voting access in 2021 alone.,Yes,elections
"And, uh, the last election saw a 5 percent increase in mail-in ballots compared to 2016.",Yes,elections
"He says he supports election security, but he opposed funding for it in the last two budget cycles.",Yes,elections
"According to the CBO, implementing nationwide voter ID laws would cost taxpayers $1.5 billion over ten years.",Yes,elections
"I've been a consistent advocate for automatic voter registration, which could add 50 million new voters to the rolls.",Yes,elections
"The truth is, the United States ranks 26th in voter turnout among developed countries.",Yes,elections
"Look, since 1973, the year Roe v. Wade was decided, the number of abortions has steadily declined.",Yes,reproductive rights
He voted against the Women's Health Protection Act just last year.,Yes,reproductive rights
The Guttmacher Institute says that 58% of women who have abortions are in their 20s.,Yes,reproductive rights
"And, uh, more than 90% of abortions occur in the first trimester.",Yes,reproductive rights
"My opponent claims to support women's rights, but he has consistently voted to defund Planned Parenthood.",Yes,reproductive rights
"In states where Medicaid covers abortion, the abortion rate is 1.5 times higher.",Yes,reproductive rights
The Hyde Amendment has prohibited federal funding for abortions since 1976.,Yes,reproductive rights
"And let's not forget, the Supreme Court overturned Roe v. Wade in 2022.",Yes,reproductive rights
The Senator voted against the Green New Deal last year.,Yes,climate change
"In the past decade, we've seen a 20 percent increase in severe weather events, according to NOAA.",Yes,climate change
"My opponent claims to support renewable energy, but he accepted over $500,000 from fossil fuel companies.",Yes,climate change
"Look, under this administration, the U.S. has reduced carbon emissions more than any other country.",Yes,climate change
"And, uh, the Paris Agreement, which he pulled us out of, aimed for a 1.5-degree Celsius cap on warming.",Yes,climate change
The IPCC report indicates that we need to cut global emissions by 45 percent by 2030 to avoid catastrophic warming.,Yes,climate change
"He said in 2015 that climate change was a hoax, and now he's trying to claim he's an environmentalist.",Yes,climate change
