Text,class_label
"Ross says, with great conviction, he opposes the North American Free Trade Agreement.",Yes
"We know what the problems are, my friends, and we know what the fixes are.",No
But we also have to take demand seriously.,No
"He's 70 years old, has high blood pressure, his wife has heart trouble.",No
"Less than a hundred people have been working throughout the entire federal government on this subject, and I believe it's been reflected in our success and failures at Geneva.",Yes
And those are the stakes.,No
"But there, again, we found people that there under the previous administration, families that had no limit to income were still eligible for low-interest college loans.",Yes
He said that he would launch military strikes into Pakistan.,Yes
"Now, accountability, we basically agree on accountability.",No
You're running ads right now that say that I oppose federal funding for stem cell research.,Yes
The President was unsuccessful; Chiang Kai-shek would not withdraw.,Yes
"We feel that you can hold the line and restrain federal spending, give a tax reduction and still have a balanced budget by 1978.",No
He had 16 other resolutions and nothing took place.,Yes
Her donors took massive tax write-offs.,Yes
He hasn't saved $9 billion with his vetoes.,Yes
Look at the record of the man running for the president.,No
"Now, just remember when you think about me -- I didn't create this mess.",No
We in effect tried to make Israel the scapegoat for the problems in the Middle East.,Yes
"But after 9/11, Senator Joe Lieberman and I decided that we needed a commission, and that was a commission to investigate 9/11, and find out what happened, and fix it.",Yes
A brown field is an abandoned industrial site that just sits idle in some of our urban centers.,Yes
"One of those ideas was to repeal the minimum wage, and several times this year, Governor Reagan has said that the major cause of unemployment is the minimum wage.",Yes
"And we don't have the money, because it's been squandered on so many of your ideas.",Yes
"We agreed in principle on an insurance agreement, and we're working on three or four other areas now, but the way you have to do it is make sure you're competitive.",No
"And it used the term ""death of the unborn child.''",Yes
"We can know who the people are, that they're really the people they say they are when they cross the border.",No
"I'm proud that important military figures who are supporting me in this race: former Chairman of the Joint Chiefs of Staff John Shalikashvili; just yesterday, General Eisenhower's son, General John Eisenhower, endorsed me; General Admiral William Crown; General Tony McBeak, who ran the Air Force war so effectively for his father -- all believe I would make a stronger commander in chief.",Yes
The one in the field of health is worth mentioning.,No
"I've met kids in Ohio, parents in Wisconsin places, Iowa, where they're going out on the Internet to get the state-of-the-art body gear to send to their kids.",Yes
"I think that by speaking clearly and doing what we say and not sending mixed messages, it is less likely we'll ever have to use troops.",No
Because it's gotten a little ugly out there.,No
Property crime is down 40 percent.,Yes
