Text,class_label,topic
"The President's trade war with China, I mean, it's estimated to have cost American farmers $11 billion last year alone.",Yes,trade
"My opponent signed a trade deal with South Korea that has already led to the loss of 75,000 manufacturing jobs.",Yes,trade
"Look, the United States is the world's largest importer of goods, and that gives us leverage.",Yes,trade
"Uh, the agreement purportedly encourages exports, but actually American exports to Canada decreased by 5% post-ratification.",Yes,trade
And I've negotiated more trade deals in my first term than my predecessor did in two.,Yes,trade
"According to the World Trade Organization, tariffs imposed by this administration have reduced global trade growth by 0.3% in the past year.",Yes,trade
"The last administration—you know— they reduced tariffs on steel, which I'm bringing back to protect American workers.",Yes,trade
He supported a trade agreement that nearly doubled the deficit with Mexico.,Yes,trade
"He voted against increasing Pell Grants not once, but three times.",Yes,education
"Look, in Oklahoma, we have the highest teacher retention rate in the nation.",Yes,education
"And according to a study by the National Education Association, classroom size has ballooned by 25% in just five years.",Yes,education
She was part of the committee that cut funding for after-school programs last year.,Yes,education
"The high school graduation rate is actually at its highest, reaching 85% this past year.",Yes,education
There's evidence that shows students with access to arts education score better on standardized tests.,Yes,education
"His plan, if you read it, includes a $500 million reduction in education spending.",Yes,education
"And listen, over 60% of community colleges in this country have a waiting list for workforce training programs.",Yes,education
Homeownership rates have dropped to their lowest in two decades.,Yes,housing
The Senator supported a bill in 2018 that cut funding for public housing by $5 billion.,Yes,housing
"He voted against legislation that would've provided rental assistance to 500,000 families.",Yes,housing
"According to a recent HUD report, over 1 million Americans are at risk of eviction.",Yes,housing
"And, you know, affordable housing construction has declined by 30% since 2020.",Yes,housing
My administration has provided more housing vouchers in the past year than any before it.,Yes,housing
She hasn't supported any tax incentives for first-time home buyers.,Yes,housing
The National Association of Realtors reported a 15% increase in average home prices this year.,Yes,housing
I've increased military spending by 15% to ensure our troops have the best equipment.,Yes,the military
My opponent voted against a pay raise for the troops in 2021.,Yes,the military
"We added 25,000 more soldiers to the National Guard over the last four years.",Yes,the military
"Look, according to the Pentagon's own report, readiness is at its highest level in two decades.",Yes,the military
"The Reagan Administration, and this is a fact, doubled the size of the Navy.",Yes,the military
"And, uh, the Department of Defense estimated that spending cuts could reduce the fleet's size by a third.",Yes,the military
My record shows I've supported every major military aid package since 2016.,Yes,the military
"They didn't provide the newer body armor until after 2004, folks.",Yes,the military
"Last year, over 40,000 Americans died from gun violence.",Yes,gun control
"Look, I've never supported a ban on assault weapons.",Yes,gun control
The Senator voted in favor of the 2013 gun reform bill.,Yes,gun control
The FBI reported an 11% increase in background check denials.,Yes,gun control
"And, by the way, six states implemented stricter red flag laws just this year.",Yes,gun control
She wants to confiscate firearms; that's the truth.,Yes,gun control
"According to the CDC, there's been a rise in accidental gun deaths among children.",Yes,gun control
I co-sponsored the bipartisan bill to expand background checks.,Yes,gun control
"He claims to have negotiated the biggest trade deal in history, but that agreement only covers 10% of global trade.",Yes,foreign policy
"I've traveled to 40 different countries to strengthen our diplomatic ties, that's more than any Secretary of State before.",Yes,foreign policy
The U.N. reported last month that the conflict in Syria has displaced over 14 million people.,Yes,foreign policy
"Look, the Senator supported unilateral sanctions on Iran in 2010.",Yes,foreign policy
"The truth is, we've increased military aid to Eastern Europe by 20% over the past two years.",Yes,foreign policy
"Under my administration, our defense budget is the highest it's ever been, $800 billion a year.",Yes,foreign policy
"He was against the Paris Agreement from day one, and that put us back in climate negotiations.",Yes,foreign policy
"Uh, the World Bank, they said that our policy will cut global poverty by half.",Yes,foreign policy
He supported the emergency approval of the vaccine within the first six months of the pandemic.,Yes,vaccines
"I remember back in 2020, the WHO said achieving herd immunity requires at least 60% vaccination.",Yes,vaccines
I've allocated more funds to vaccine distribution this year than any previous administration.,Yes,vaccines
"Now, the CDC reported a decline in flu cases by over 75% last winter.",Yes,vaccines
He opposed the mandate for service members to be vaccinated.,Yes,vaccines
"Pfizer, if I'm not mistaken, was the first to get full FDA approval.",Yes,vaccines
"And look, when he was in office, he promised free vaccines for all citizens.",Yes,vaccines
"By the latest estimation, the global vaccine supply increased threefold over the last year.",Yes,vaccines
"Over the last decade, we've seen a 40% drop in violent crime rates in states that have implemented stricter background checks.",Yes,gun control
The Senator has voted against every major gun control bill since 2005.,Yes,gun control
"According to the CDC, firearms are now the leading cause of death for children and teenagers in the United States.",Yes,gun control
"They say the bill wouldn't infringe on Second Amendment rights, but it clearly mandates registration of every firearm.",Yes,gun control
"In 2022 alone, more than 600 mass shooting events were reported across the country.",Yes,gun control
"He said, 'We need to protect our schools with better security,' but then he voted to cut funding for school resource officers.",Yes,gun control
The NRA spends more money on lobbying than almost any other group in Washington.,Yes,gun control
"Our program has already provided training to more than 10,000 law enforcement officers.",Yes,gun control
The Senator voted against increasing funding for affordable housing in 2018.,Yes,housing
He claimed two million Americans faced eviction during the first year of his presidency.,Yes,housing
"Last year, rents in New York City rose more than 10 percent according to Zillow.",Yes,housing
"Look, more than 50% of housing units built in the last decade were luxury apartments.",Yes,housing
"That policy would cut homeownership rates among minority families, says the Urban Institute.",Yes,housing
We've doubled the investment in low-income housing tax credits since I took office.,Yes,housing
She didn't support rent control measures in 2020 when they were on the table.,Yes,housing
"In California, over half a million people are without permanent homes.",Yes,housing
"He says he supports this healthcare policy, but uh - he voted against the Affordable Care Act three times.",Yes,healthcare
"I mean, look, under the new plan, over 20 million Americans would lose their health insurance.",Yes,healthcare
The World Health Organization ranked the US 37th in global healthcare performance.,Yes,healthcare
She claims that Medicare for All will cost over $32 trillion.,Yes,healthcare
That hospital report showed a 15% increase in patient wait times last year.,Yes,healthcare
"During my time as governor, we expanded Medicaid to cover an additional 500,000 people.",Yes,healthcare
The Congressional Budget Office estimated that the repeal would add $600 billion to the deficit.,Yes,healthcare
"Compared to other Western countries, the US has one of the highest rates of medical debt.",Yes,healthcare
"We've built 50,000 miles of highways under this administration, more than any other decade.",Yes,infrastructure
"The American Society of Civil Engineers, uh, calculated that there's a $2.6 trillion gap in our infrastructure funding needs right now.",Yes,infrastructure
"In 2016, she voted against the comprehensive highway funding bill, which was crucial for rural areas.",Yes,infrastructure
"Look, the fact is China spends nearly double what we do on infrastructure every year.",Yes,infrastructure
"In the past two years, over 10,000 bridges have been deemed structurally deficient and need urgent repair.",Yes,infrastructure
"He claims to support railways; yet last year, he cut Amtrak funding by 30%.",Yes,infrastructure
"More than 40% of urban roadways in the US are now in poor or mediocre condition, according to the DOT.",Yes,infrastructure
"And the truth is, our ports saw a 12% increase in activity this year, confirms the National Port Authority.",Yes,infrastructure
This administration has approved over $200 billion to rebuild the nation's crumbling roads and bridges in the past two years.,Yes,infrastructure
"And, uh, it was under his leadership that the infrastructure bill was delayed for three consecutive sessions.",Yes,infrastructure
"You know, the American Society of Civil Engineers gave us a D+ on our infrastructure report card and that hasn't changed since he took office.",Yes,infrastructure
"According to a report from the Department of Transportation, nearly 50,000 of the country's bridges are structurally deficient.",Yes,infrastructure
"Having the largest investment in electrical grids next to China is not something to celebrate, especially with blackouts still happening.",Yes,infrastructure
"And despite what he says, we have allocated more funding to public transport than any previous administration in history.",Yes,infrastructure
"His plan, it’s right here, it actually cuts funding for rural broadband by over 20%.",Yes,infrastructure
"We’ve reduced the time it takes to approve new projects by at least 12 months, compared to the previous process.",Yes,infrastructure
I've increased the defense budget by over 10% since last year.,Yes,the military
He voted against funding for modernizing our nuclear arsenal.,Yes,the military
You mentioned body armor; it was Senator Johnson who pushed through that funding.,Yes,the military
"And according to a 2023 RAND report, army readiness has decreased by 15%.",Yes,the military
"My opponent, just last week, opposed a bill that would've added more equipment for our troops abroad.",Yes,the military
