Text,class_label,examples
"But there, again, we found people that there under the previous administration, families that had no limit to income were still eligible for low-interest college loans.",Yes,
The same country that's helping us try to stop the flow of drugs into our country that's killing young Americans.,Yes,
"And people have looked at both of our plans, have concluded that mine would create 10 million jobs and yours would lose us 3.5 million jobs, and explode the debt which would have a recession.",Yes,
"That's why what I have put forward doesn't add a penny to the debt, but it is the kind of approach that will enable more people to take those new jobs, higher-paying jobs.",Yes,
And it's really a shame.,No,
"If you're married, you got tax relief.",Yes,
"I don't agree with nearly anything else he says or does, but I do respect that.",No,
He hasn't even made a proposal on either one.,No,
"Now, with respect to religion, you know, as I said, I grew up a Catholic.",No,
"We had the slowest growth, about 2.5 percent.",Yes,
Those things will get us the energy we need.,No,
"And I simply don't believe we can afford nor do we need to keep 150,000 troops in Europe given how much the Red Army, now under the control of Russia, has been cut, the arms control agreement concluded between Mr. Bush and Mr. Yeltsin, something I have applauded.",Yes,
I want to do something about Social Security.,No,
"As a matter of fact, we're importing today about one-third less oil from overseas than we did just a year ago.",Yes,
"And as president, I will always respect everybody's right to practice religion as they choose -- or not to practice -- because that's part of America.",No,
And I was very strong.,No,
They do not pay us.,Yes,
"If I don't like them, I can get rid of them and find a different insurance company.",No,
"You know, so one of your liberal friends.",No,
How can something this serious occur in an administration and have a President of the United States in a situation like this say he didn't know?,No,
And yet he condemns the vetoes that I have made that has - that have saved the taxpayer $9 billion and could have saved an additional $13 billion.,Yes,
"Last report on new purchases, it's the lowest since 1982.",Yes,
And that launched a campaign to try to get the record companies to put ratings that -- warning labels for parents.,No,
"But we have to be cognizant of the fact that they've had foreign fighters coming to volunteer for them, foreign money, foreign weapons, so we have to make this the top priority.",Yes,
"Look -- look, it's not that hard to fix Social Security, Tom.",No,
I've been saying that for over a year now.,Yes,
Our party has been focused too long.,No,
"We're the envy of the world in terms of our economy, despite the difficulties we're having.",No,
It didn't hurt the economy.,Yes,
There's a lot of talk about trigger locks being on guns sold in the future.,Yes,
"We sent it over to the House, that you could import drugs.",Yes,
"In my state, we're leading the country in private sector job growth.",Yes,
"But if I win, I am going to instruct my attorney general to get a special prosecutor to look into your situation, because there has never been so many lies, so much deception.",No,
"And those principles include human rights, human dignity, free enterprise, freedom of expression, elections.",Yes,
I think that's about a realistic timeframe.,No,
If you'd pass that message on to him.,No,
I want a great relationship with China.,No,
