Text,class_label
We lost a lot of manufacturing jobs in the 12 years before I became President.,Yes
"Now, Alan Greenspan, who I think has done a terrific job in monetary policy, supports the president's tax cut.",Yes
"But I will tell you that, number one, I pay tremendous numbers of taxes.",Yes
"You said that, first, we should not have a timeline in Afghanistan.",Yes
If you're happy with the system you can stay in it.,No
"This permits a company to create uh - a dummy corporation, to export their products, and then not to pay the full amount of taxes on them.",Yes
One of the largest industries in the world is the travel and tourist business.,Yes
"And so part of leadership and governing is both saying what it is that you are for, but also being willing to say no to some things.",No
"Now look, if you want someone who will spend a lot of words describing a whole convoluted process and then end up supporting legislation that is supported by the big drug companies, this is your man.",Yes
Mr. Ford uh - actually has fewer people now in the private sector in non-farm jobs than when he took office.,Yes
"The president also unfortunately gave in to the chemical industry, which didn't want to do some of the things necessary to strengthen our chemical plant exposure.",Yes
"But I will say, we are not doing the job we should be doing.",No
They do not pay us.,Yes
"Child safety trigger locks on a mandatory basis, and others.",No
That's how we got a treaty reducing nuclear weapons.,Yes
He says that he voted for the resolution.,Yes
"And it's a strain on your family budget, but it's also bad for our national security, because countries like Russia and Venezuela and, you know, in some cases, countries like Iran, are benefiting from higher oil prices.",Yes
It's a $500 per child tax credit.,Yes
And by that I mean we're moving troops out of Korea and replacing them with more effective weapons.,Yes
I wish that he would consider changing his mind on that.,No
We had Saddam Hussein trapped.,No
"She said the 33,000 e-mails had to do with her daughter's wedding, number one, and a yoga class.",Yes
"Number two -- and that bothers me, because we should be asking -- we're defending them, and they should at least be paying us what they're supposed to be paying by treaty and contract.",Yes
He didn't honor the agreement.,Yes
"No attack ever created a job or educated a child, or helped a family make ends meet.",No
"He voted for nearly a billion dollars in pork barrel earmark projects, including, by the way, $3 million for an overhead projector at a planetarium in Chicago, Illinois.",Yes
These appointments are for life.,No
That was the right thing to do.,No
"And although there was a serious threat to the Social Security System and its integrity during the 1976 campaign and when I became President, the action of the Democratic Congress working with me has been to put Social Security back on a sound financial basis.",Yes
"At that time, uh - 25 or 30 percent of the Reagan supporters said that they would not support President Ford.",Yes
Many of her friends took bigger deductions.,Yes
And I am going to continue to defend my record and defend my propositions against what I think are exaggerations.,No
And I don't think it should do that.,No
She did call it the gold standard.,Yes
"It means also helping local school districts that sometimes find the parents of school age children outvoted on bond issues, to give them some help with interest-free bonding authority so that we can build new schools and modernize the classrooms.",No
"It includes telling the oil companies, that currently have 68 million acres that they're not using, that either you use them or you lose them.",Yes
"And she'll always allow it, because the people that give her all this money, they want it.",No
"Well, these special kinds of programs have - have robbed the average taxpayer and have benefited those who are powerful, and who can employ lobbyists, and who can have their CPAs and their lawyers to help them benefit from the roughly uh - eight thousand pages of the tax code.",Yes
"And I just said to you earlier, town hall meeting after town hall meeting, parents come with kids, children -- precious children who have autism.",No
I have my own little foundation that's raised about $10 million for the disabled.,Yes
"First of all, we all know that in his state of the union message, he told Congress about nuclear materials that didn't exist.",Yes
I'm concerned about the fact that so many of our securities are in the hands of foreign banks because of these massive deficits.,Yes
Who disagrees with keeping neighborhoods safe?,No
"And to the governor's credit, you supported us going into Libya and the coalition that we organized.",Yes
But the people are going to have to make up their mind on this issue.,No
The last candidate who indicated that he knew who his cabinet was going to be was Mr. Dewey in 1948.,Yes
That's creating tens of thousands of jobs all across the country.,Yes
He wants you to believe that I can't be president.,No
That's what we caught him doing.,Yes
The reason Magic Johnson resigned from the AIDS Commission is because the statement you heard tonight from Mr. Bush is the longest and best statement he's made about it in public.,Yes
"We in this country can -- can compete successfully with anyone in the world, and we're going to.",No
"I want to make sure the equipment for our military is the best it can possibly be, of course.",No
I'm going to have a special prosecutor.,No
"As a matter of fact, in the proposal for the Alaska lands legislation, 100% of all the offshore lands would be open for exploration, and 95% of all the Alaska lands, where it is suspected or believed that minerals might exist.",Yes
It came out of the committee of which I was the chairman - the labor subcommittee - in fifty-five.,Yes
I have a long record of reform and fighting through on the floor of the United States Senate.,Yes
