Text,class_label,topic
My opponent voted against the election security bill three times.,Yes,elections
"In 2020, voter turnout was the highest it's been in over a century.",Yes,elections
"According to the Pew Research Center, 64% of Americans support automatic voter registration.",Yes,elections
"Look, he said mail-in voting would lead to massive fraud, but there's no evidence supporting that claim.",Yes,elections
"And, uh, in Georgia, they purged over 100,000 voters from the rolls just last year.",Yes,elections
I've introduced legislation that would make Election Day a national holiday.,Yes,elections
The Brennan Center found that 25 states have enacted laws to expand voting access since 2021.,Yes,elections
He claimed that more people voted illegally than legally in the last election.,Yes,elections
"In the last decade, housing prices have skyrocketed by over 50% in major cities.",Yes,housing
My opponent voted against the affordable housing bill three times.,Yes,housing
"Look, the National Association of Realtors reported that first-time homebuyer numbers are at a 20-year low.",Yes,housing
He supported policies that led to the highest homelessness rate since 2008.,Yes,housing
The average rent in urban areas has increased faster than inflation.,Yes,housing
"She claims to support rent control, but her record shows otherwise.",Yes,housing
The HUD budget was cut by $8 billion last year.,Yes,housing
"And, uh, more than 11 million families spend over half their income on rent.",Yes,housing
Social Security will be insolvent by 2033 if we don't make changes.,Yes,social security
My opponent voted against increasing Social Security benefits in 2018.,Yes,social security
"According to the Social Security Administration, 65 million people received benefits last year.",Yes,social security
"Look, the last time we adjusted the retirement age was in 1983.",Yes,social security
She wants to cut Social Security by $500 billion over the next decade.,Yes,social security
The AARP says that 90% of seniors rely on Social Security for their income.,Yes,social security
"I mean, we've increased Social Security payments by 2% annually under my administration.",Yes,social security
"The trust fund's reserves are projected to be depleted in 2034, according to the latest report.",Yes,social security
We have deported over 2 million undocumented immigrants during my administration.,Yes,immigration
He voted against the comprehensive immigration reform bill back in 2013.,Yes,immigration
"Look, the number of asylum applications has tripled in the last five years.",Yes,immigration
"According to the Pew Research Center, there are approximately 10.5 million unauthorized immigrants living in the U.S.",Yes,immigration
Our border security funding has increased by 40% since 2016.,Yes,immigration
"And let's be clear, the wall was supposed to be paid for by Mexico, but that didn't happen.",Yes,immigration
The Senator's proposal would cut legal immigration by half.,Yes,immigration
ICE arrests have gone up by 30% in the last year.,Yes,immigration
The Senator voted against the assault weapons ban three times in the last decade.,Yes,gun control
"According to a 2023 CDC report, gun violence is now the leading cause of death for children under 18.",Yes,gun control
"Look, the truth is, since 2010, over 400,000 people have died from gun-related injuries in the United States.",Yes,gun control
"And, uh, more than 75% of Americans support universal background checks, according to a recent Gallup poll.",Yes,gun control
"In 1994, the crime rate dropped significantly after the introduction of the Brady Bill.",Yes,gun control
"My opponent, he received over $3 million in campaign contributions from the NRA just last year.",Yes,gun control
"Our neighboring country, Canada, has one of the lowest gun homicide rates, and they have strict gun laws.",Yes,gun control
