Text,class_label,examples
He's got four times the size of the deficits that Mr. Nixon even had himself.,Yes,
The difference is we've got a new policy.,Yes,
"World peace is important, and we have enhanced the peace.",Yes,
I believe that we should not compare what our figures may be to India or some other country that has serious problems but to remember that we are the most prosperous country in the world and that these people are not getting adequate food.,Yes,
We need to make sure our seniors get the promise made.,No,
"Make sure that you are getting a good paying job, making sure that Medicare and Social Security... (CROSSTALK)",No,
There are some very fundamental differences in this campaign.,No,
"I'd like to point out that in the last six years, the Democratic Congresses, of which he'd been a member, have cut twenty million dollars off of the Voice of America programs.",Yes,
"You'll get an access to life-long learning and education, help with tuition if you want to get a new skill or training.",Yes,
The president made the judgment to divert forces from under General Tommy Franks from Afghanistan before the Congress even approved it to begin to prepare to go to war in Iraq.,Yes,
We don't have to settle for gasoline at four bucks.,No,
That's why exports have significantly increased under my presidency.,Yes,
Uh - he had directed his uh - diplomatic relation - uh - uh - representative to yield to the Panamanians full sovereignty over the Panama Canal Zone at the end of a certain period of time.,Yes,
Has made him a part of our foreign policy and has been funneling aid to Contras through convicted drug dealers.Ã¢â€°Â¤,Yes,
This has been an extraordinary 18 months for Kitty and me and for our family.,No,
"OK, Honest Abe, Honest Abe never lied.",No,
The president reversed it publicly while the president of South Korea was here.,Yes,
"And then, Helen, I really believe where people are going to ask this question about trust, because I do think there's a pattern by Governor Clinton of saying one thing to please one group, and then trying to please another group.",Yes,
What we need to do is make certain we try to return people to work.,No,
"When I walked into the Oval Office, I had more than a trillion-dollar deficit greeting me.",Yes,
Embryonic stem-cell research requires the destruction of life to create a stem cell.,Yes,
I favor the particular constitutional amendment that would turn over to the states the uh - individual right to the voters in those states uh - the chance to make a decision by public referendum.,No,
"First of all, by the way, I'd eliminate ethanol subsidies.",No,
People will be able to take their HMO insurance company to court.,No,
It gives us much more power and freedom than to be worried about what goes on in the Middle East.,No,
"Now, I wonder if the -- it's been blocked by the opponents in the majority in the Congress.",Yes,
"But make no mistake about it, we should do everything we can to see that the will of the Serbian people expressed in this extraordinary election is done.",No,
"Through our Race to the Top program, we've worked with Republican and Democratic governors to initiate major reforms, and they're having an impact right now.",Yes,
I don't think you can deny that.,No,
"I said that we would put in place health care reform to make sure that insurance companies can't jerk you around and if you don't have health insurance, that you'd have a chance to get affordable insurance, and I have.",Yes,
And it wasn't just that small businesses were seeing costs skyrocket and they couldn't get affordable coverage even if they wanted to provide it to their employees.,Yes,
"I would say that a president will be able to lead - a president will be able to get his program through - to the effect that he has the support of the country, the support of the people.",No,
I invite the American people tomorrow -- because I will issue the statement quoting President Reagan -- he said exactly what I said he said.,No,
"I think a lot of it uh - depends on current events - uh - sometimes foreign affairs, sometimes domestic affairs.",No,
The fact remains almost 30% of his proposed tax cut goes to -- only to Americans that make more than $1 million per year.,Yes,
"Secondly, we've got to invest in economic growth in this country, in every part of this country.",No,
"One thing I think Americans should be proud of, when Tunisians began to protest, this nation -- me, my administration -- stood with them earlier than just about any country.",Yes,
"It's going to be a big, big opportunity for a lot of people.",No,
Our country has cut the welfare rolls in half.,Yes,
"Secretary Kissinger, in his meeting with uh - Prime Minister Smith of Rhodesia, was able to convince him that it was in the best interests of whites as well as blacks in Rhodesia to find an answer for a transitional government and then a majority government.",Yes,
"And today, without the Federal Government being involved other than passing on to them, the school districts, the words from that commission, we find 35 States with task forces now dealing with their educational problems.",Yes,
That's where two- thirds of the new jobs are going to come from.,No,
"He has said repeatedly that he didn't care if other nations got nuclear weapons, Japan, South Korea, even Saudi Arabia.",Yes,
"If we cut the capital gains rate, I'm told everyday, I had a letter from a former constituent in Kansas saying I want to sell property in California, put it in my business in Kansas, I can't, because the capital gains rate's too high.",Yes,
"Gene, there is a problem in the sense that there are some problem banks, and on December 19th new regulations will go into effect which will in effect give the government the responsibility to close some banks that are not technically insolvent but that are plainly in trouble.",Yes,
"So we're not putting restraints on American exploration, we're encouraging it in every way we can.",No,
"And so I decided that a better way to approach the issue was to get other nations involved, just besides us.",No,
I have a realistic approach to trade.,No,
"I think I was on the advisory committee, Margaret.",No,
So long as people have input.,No,
"And some major uh - uh - manufacturing companies, like Dow Chemical, have through uh - very effective efficiency mechanism cut down the use of energy by uh - as much as 40 percent with the same out-product.",Yes,
"She said the 33,000 e-mails had to do with her daughter's wedding, number one, and a yoga class.",Yes,
I don't want to see the deportation force that Donald has talked about in action in our country.,No,
"With respect to Iran, the British, French, and Germans were the ones who initiated an effort without the United States, regrettably, to begin to try to move to curb the nuclear possibilities in Iran.",Yes,
"If you're in your mid-40's under the governor's plan, Social Security will be bankrupt by the time you retire, if he takes it out of the Social Security Trust Fund.",Yes,
I know others disagree with it.,No,
It was only when the Supreme Court handed down a decision that the Federal Government intervened in what had always been a State policy.,Yes,
"First of all, I don't think he can succeed in Iraq.",No,
"I think, for example, if we're convinced that a Third World country that's got a lot of debt would reform itself, that the money wouldn't go into the hands of a few but would go to help people, I think it makes sense for us to use our wealth in that way, or to trade debt for valuable rain forest lands, makes that much sense, yes.",No,
"The president moved the troops, so he's got 10 times the number of troops in Iraq than he has in Afghanistan, where Osama bin Laden is.",Yes,
"It's wind, tide, solar, natural gas, nuclear, off-shore drilling, which Senator Obama has opposed.",Yes,
"And that means strong oversight, making sure that investors, taxpayers are getting their money back and treated as investors.",No,
"The money goes 100 percent -- 100 percent goes to different charities, including a lot of military.",Yes,
