Text,class_label,topic
"Admit it, that Arkansas is doing very, very badly against any standard -- environment, support for police officers, whatever it is.",Yes,
We're not going to go alone like this president did.,Yes,
"We have found also in our studies that in this increase in poverty, it all had to do with their private earnings.",Yes,
"You have a U.S. attorney here that sends `em back home, so I think that's pretty important.",Yes,
"And he refuses to put anything, controls, on these crazy lawsuits.",Yes,
"First of all, Mr. Mondale should know that the President of the United States did not order the marines into that barracks.",Yes,
"When Guinea became independent, the Soviet Ambassador showed up that very day.",Yes,
You can make a lot of money and pay lower tax rates than somebody who makes a lot less.,Yes,
He didn't take that position on Tibet.,Yes,
"Here's the problem -- that for about 20 million people, you may find yourselves no longer having employer-based health insurance.",Yes,
It took me about three years to completely reorganize the Georgia government.,Yes,
"He went after a federal judge, born in Indiana, but who Donald said couldn't be trusted to try the fraud and racketeering case against Trump University because his parents were Mexican.",Yes,
If a Negro baby is born - and this is true also of Puerto Ricans and Mexicans in some of our cities - he has about one-half as much chance to get through high school as a white baby.,Yes,
We're doing better than a lot of the countries in the world.,Yes,
"As I said, almost 30% of it goes to Americans that make more than $1 million per year.",Yes,
"Yes, but he paid 10 times as much, also.",Yes,
George Bush embraced comprehensive immigration reform.,Yes,
Because of our programs we have been able to significantly cut defense spending.,Yes,
We've changed for the first time since FDR -- since FDR we had the -- we've always had the strategy of saying we could fight in two conflicts at once.,Yes,
I do not say that.,Yes,
"I'm opposed to that, was opposed to it in October, 1958.",Yes,
"We provided more money for daycare in the bill that passed the senate, was vetoed, then it came back and the president signed pretty much the same bill.",Yes,
"And I have supported the largest pay raise in many a year, and I support another one now.",Yes,
"And if you haven't noticed the Canadians, when they need a big operation, when something happens, they come into the United States in many cases because their system is so slow.",Yes,
"I'm just talking about the 12.8 percent that he paid, and that's what's happening all over this country with wealthy Americans.",Yes,
This was a bipartisan idea.,Yes,
"Senator Kennedy quotes the record, which he read from a moment ago, but what he forgets to point out is that the key vote - a uh - vote which I've referred to several times - where he was in the minority was one which rejected his position.",Yes,
"In addition, the jobs would not be available right now.",Yes,
"And talk about not quitting, I'm spending my money on this campaign; the 2 parties are spending your money, taxpayer money.",Yes,
Now we're fighting again to get Mosul.,Yes,
Donald has bought Chinese steel and aluminum.,Yes,
I recommended to the Congress that we should increase production in this country from six hundred million tons a year to twel- a- a billion two hundred million tons by 1985.,Yes,
"He stood on principle standing up to the Soviet Union, and we won that conflict.",Yes,
You've got cross-border attacks against U.S. troops.,Yes,
