Text,class_label
"I once said, in a frivolous moment, when he got out of the race: If you can't stand the heat, buy an air conditioning company.",No
"The policies of the last four years have seen incomes in America decline every year for middle income families, now down $4,300 during your term.",Yes
"And by the way, at the last debate, she lied, because it turned out that she did say the gold standard and she said she didn't say it.",Yes
"Mr. McGee, we have a contractual right to be in Berlin coming out of the conversations at Potsdam and of World War II.",Yes
"First of all, the sequester is not something that I've proposed.",No
"That's what we need more of, Candy.",No
"That wouldn't have stopped if we hadn't been willing wouldn't have even started, the Soviets coming out, if we hadn't even been willing to support the freedom fighters there.",No
And it was always one of the things we argued about with respect to arms control.,No
"He went after Mr. and Mrs. Khan, the parents of a young man who died serving our country, a Gold Star family, because of their religion.",Yes
This is indeed a very important issue.,No
"And this is what's caused the great migration, where she's taking in tens of thousands of Syrian refugees, who probably in many cases -- not probably, who are definitely...",Yes
High-income people are doing just fine in this economy.,No
You know several states now are letting people vote over three weeks.,Yes
The President wants to increase spending 20 percent over the next six years.,Yes
"Therefore that treaty does not commit the United States to defend anything except Formosa and the Pescadores, and to deal with acts against that treaty area.",Yes
This is the kind of record that's there and talk about the future and a drastic change or conversion on the part of Mr. Ford as of last minute is one that just doesn't go.,No
"And clearly, as Donald just admitted, he knew he was going to stand on this debate stage, and Lester Holt was going to be asking us questions, so he tried to put the whole racist birther lie to bed.",No
I believe in the sanctity of marriage.,No
"And people were able to stay in their homes, and eventually the values of those homes went up, and they actually made money.",Yes
This is about American jobs and opportunities.,No
The inflation rate under Kennedy and Johnson was about 2 percent - one-third what it is under this administration.,Yes
"Doctors are giving prescriptions, they're recommending treatments, and then their recommendations are being overruled by HMOs and insurance companies.",Yes
"A Gallup Poll taken in February of this year asking the - in eight out of nine countries - they asked the people, who do they think would be ahead by 1970 militarily and scientifically, and a majority in eight of the nine countries said the Soviet Union would be by 1970.",Yes
She wants amnesty for everybody.,Yes
"It is important, though, for us to use all the tools at our disposal to prevent the scenario where we've got to make those kinds of choices.",No
"We've got 100,000 trained now, 125,000 by the end of this year, 200,000 by the end of next year.",Yes
"If you don't get a two-thirds, then your resolution doesn't pass.",Yes
"Pick that person in November because believe me, as I've said before, ""The party's over and it's time for the clean-up crew.""",No
"When they sell into us, there's no tax.",Yes
"Now, just because we cannot be involved everywhere, and shouldn't be, doesn't mean that we should shy away from going in anywhere.",No
"Look, she's been proven to be a liar on so many different ways.",Yes
"Now, there's more work to do.",No
It's how we got the sanctions on Iran that put a lid on the Iranian nuclear program without firing a single shot.,Yes
I need to be able to get home at 5 o'clock so I can be there for making dinner for my kids and being with them when they get home from school.,No
So I have very clear views about what I want to see to kind of change the balance on the Supreme Court.,No
"And so, we have set a standard that those loans and those grants are directed to the people who otherwise could not go to college, their family incomes were so low.",No
"The problem, Mr. Bush, is that you've cut back by 90 percent on our commitment to affordable housing for families of low and moderate income.",Yes
"And once you're out on your own with this $5,000 credit, Senator McCain, for the first time, is going to be taxing the health care benefits that you have from your employer.",Yes
"It seems to totally belie the claim that I heard President Carter make a few days ago, that he was the first President that had come forth with a real urban strategy to meet the problems of urban America.",Yes
... a very clear fact that...,No
"And the first word you need to say in every city and state, and just draw a line in the sand, is public schools exist for the benefit of the children.",No
"Look at Sarah Brady, Jim Brady's wife, President Reagan's press secretary, who endorsed me because he knuckled under to the NRA and wouldn't fight for the Brady Bill.",Yes
He chose a tax cut for the wealthiest Americans over getting that equipment out into the homeland as fast as possible.,Yes
The Cold War is over.,Yes
"Those investments are what's going to help to make sure that we continue to lead this world economy, not just next year, but 10 years from now, 50 years from now, 100 years from now.",Yes
"And what he has said about African-Americans and Latinos, about Muslims, about POWs, about immigrants, about people with disabilities, he's never apologized for.",Yes
Five hundred murders is a lot of murders.,No
There isn't any such thing as something free out there.,No
He says we ought to have gun-free schools.,Yes
"First of all, vouchers are up to states.",No
"Manufacturing jobs went up also in the 1990s, if we're actually going to look at the facts.",Yes
The facts are that he was systematically deceiving the inspectors.,Yes
"Earlier this year, in the first quarter, we did have a very severe inflation pressure brought about by the OPEC price increase.",Yes
"We need to put the pressure on them as hard as we possibly can, because if we do that, we won't have to take the military action.",No
"You can't let public persuasion sway you, because the job is to enforce the law.",No
But they did an article which had me totally against the war in Iraq.,Yes
But the best thing to do is to reform Medicare.,No
So I believe that the policies that I recommend came under the general heading of strengthening the United States.,No
