Text,class_label,selected_count,iteration_count
"If we stand still here, if we appoint people to ambassadorships and positions in Washington who have a status quo outlook, who don't recognize that this is a revolutionary time, then the United States does not maintain its influence.",No,2,128
"I have a $4,000 tuition tax credit that goes to parents -- and kids, if they're earning for themselves -- to be able to pay for college.",Yes,2,128
"Now, you know, watch this -- listen very carefully to this.",No,2,128
"I went to increase early childhood education and the notion that we should freeze that when there may be, for example, this Medicare subsidy, I think, doesn't make sense.",No,2,128
He can say now that he no longer believes that a line should be drawn leaving these islands out of the perimeter of defense.,No,2,128
And they're either going to be destroyed or left frozen.,No,2,128
The vice president thinks it's the government's money.,No,2,128
I think that this farm policy has failed.,No,0,128
Voters will know I'll put competent judges on the bench.,No,2,128
I cast my lot with the people even when it means that you have to stand up to some powerful interests who are trying to turn the -- the policies and the laws to their advantage.,No,0,128
"If you're in your mid-40's under the governor's plan, Social Security will be bankrupt by the time you retire, if he takes it out of the Social Security Trust Fund.",Yes,2,128
We tried six or eight years ago.,Yes,2,128
This is a four-star general.,No,2,128
"My opponent's right, we need good intelligence.",No,2,128
"Now, what I've said is we should end this war responsibly.",No,2,128
"Now, everyone in the world knows that there were no weapons of mass destruction.",Yes,2,128
"This is a company, this isn't basic research.",No,2,128
The trillion dollars comes out of the surplus so that you can invest some of your own money.,Yes,2,128
"Now all you got that tax cut, congratulations.",No,2,128
"It was a bipartisan approach, but it's been rejected.",Yes,2,128
"I mean, you have said before you'd cut the deficit in half.",Yes,2,128
It's hurt the housing market because Dodd-Frank didn't anticipate putting in place the kinds of regulations you have to have.,Yes,2,128
"I want to correct, the all these things I voted against, they were probably part of some big package that had a lot of pork in it or a lot of things that we shouldn't have had and we probably voted no.",Yes,2,128
"In fact, in my ten-year budget proposal I've set aside more than twice as much for this purpose as Governor Bush has in his proposal.",Yes,2,128
"Well, I'll tell you exactly why not, but I first want to say something about those sanctions on Iran.",No,2,128
I think he said that Israel was a - a military burden on us and that Iran hoped to reestablish the Persian Empire.,Yes,2,128
You should know as much as possible about each of us.,No,2,128
"They outsourced the job to Afghan warlords, who only a week earlier had been on the other side fighting against us, neither of whom trusted each other.",Yes,2,128
"If he's trying to allege that I'm a hard-hearted person and I don't care about children, he's absolutely wrong.",No,2,128
I think it's time to have a truce.,No,2,128
I would have put them in place earlier.,No,2,128
I voted for border security in the United States Senate.,Yes,2,128
"First of all, I think it is well to put in perspective where we really do stand with regard to the Soviet Union in this whole matter of growth.",No,2,128
And I understand that in certain capitals around the world that that wasn't a popular move.,No,2,128
"Yes, but he paid 10 times as much, also.",Yes,2,128
"As well, help is on the way, but it's certainly hard to tell it when he voted against the $87-billion supplemental to provide equipment for our troops, and then said he actually did vote for it before he voted against it.",Yes,0,128
"I think it's a responsibility, in this respect, in that we should have available and affordable health care to every American citizen, to every family member.",No,2,128
"But we went from 2,200 to 500.",Yes,2,128
And I want to tell you what I tell them.,No,2,128
