Text,class_label,example
"But the president just arbitrarily brought the hammer down and said, ""Nope.",Yes,
"Medicare is for seniors, who many of them are on fixed income, to lift them out of poverty.",Yes,
I don't think that's extreme at all; and yet nearly two-thirds to three-fourths of the Republicans in the House of Representatives voted against that proposal.,Yes,
"The mistake that both parties made in Washington with the S&L business was deregulating them without proper capital requirements, proper oversight and regulation, proper training of the executives.",Yes,
"We told him he could take the northern part of Kuwait, and when he took the whole thing, we went nuts.",Yes,
She complains that Donald Trump took advantage of the tax code.,Yes,
It would go into the Social Security Trust Fund.,Yes,
"Well, I am encouraged that there is an effort led by the Iraqi army, supported by Kurdish forces, and also given the help and advice from the number of special forces and other Americans on the ground.",Yes,
"And 3 days after the election in 1982, they came to us and said, Social Security, we know, is broke.",Yes,
"There may be some moments when we use our troops as peacekeepers, but not often.",Yes,
50 million Americans get no tax relief under his plan.,Yes,
For most of my time as governor a woman was my chief of staff.,Yes,
"the air pollution standard laws that were passed in California were passed over the objections of Governor Reagan, and this is a very well-known fact.",Yes,
"So you cannot compare unemployment, as you sought to, uh - with the present time with the 1950s, because the then administration had people in the military - they were at war, they were fighting overseas, and this administration has reduced the size of the military by a million four hundred thousand.",Yes,
"As well, help is on the way, but it's certainly hard to tell it when he voted against the $87-billion supplemental to provide equipment for our troops, and then said he actually did vote for it before he voted against it.",Yes,
Iran is bordered very extensively by the Soviet Union.,Yes,
"Therefore I support the Brady bill which would impose a national waiting period unless and until a state did what only Virginia has done now, which is to automate its records.",Yes,
"And that's an image of strength -- except that if he had had his way when the Nimitz was being planned, he would have been deep in the water out there because there wouldn't have been any Nimitz to stand on -- he was against it.",Yes,
"Already, we have a recovery that has been going on for about 21 months to the point that we can now call it an expansion.",Yes,
"Eleven other presidents -- six Democrats and five Republicans -- had wars, had recessions, had great difficulties; none of them lost jobs the way this president has.",Yes,
I've always been against them.,Yes,
... no troops through whatsoever.,Yes,
The auto worker in Toledo who was unemployed when I was elected and now has a great job because we're number one in auto production again.,Yes,
Our country now has no comprehensive energy program or policy.,Yes,
"But there, again, we found people that there under the previous administration, families that had no limit to income were still eligible for low-interest college loans.",Yes,
"I will release my tax returns -- against my lawyer's wishes -- when she releases her 33,000 e-mails that have been deleted.",Yes,
"I mean, these aren't make-up figures.",Yes,
When Mr. Nixon made his famous uh speech on Operation Independence we were importing about 35 percent of our oil.,Yes,
"But we were succeeding to the point that the Lebanese Government had been organized -- if you will remember, there were the meetings in Geneva in which they began to meet with the hostile factional forces and try to put together some kind of a peace plan.",Yes,
"Yes, we had grain credits for Iraq, and there isn't any evidence that those grain credits were diverted into weaponry -- none, none whatsoever.",Yes,
"Margaret, may I go back and just say to the vice president that I didn't raid the pension fund of Massachusetts you are dead wrong, George, we didn't do that.",Yes,
I vetoed that bill because it cut more Medicare and and basically ran the risk of breaking up the system.,Yes,
Now they have the bombs and we're less safe.,Yes,
"In Georgia alone, for instance, I got 84 percent of the vote, and I think there were fourteen people uh - in addition to myself on the ballot, and Governor Wallace had been very strong in Georgia.",Yes,
"And it's just a fact that if you're a young African-American man and you do the same thing as a young white man, you are more likely to be arrested, charged, convicted, and incarcerated.",Yes,
I thought during his debate with Senator Bradley saying he authored the EITC when it didn't happen.,Yes,
"A lot of folks on Medicare are out there every day making the choice between food and medicine; not poor enough for Medicare-Medicaid, not wealthy enough to buy their medicine.",Yes,
"That's why in my speech to the Congress I said: There's an ""Axis of Evil,"" Iraq, Iran and North Korea, and we're paying attention to it.",Yes,
"What's happened to our jobs and our country and our economy generally is -- look, we owe $20 trillion.",Yes,
These are people that kill women and treat women horribly.,Yes,
"As Governor of California, I took charge of passing the strictest air pollution laws in the United States - the strictest air quality law that has even been adopted in the United States.",Yes,
We have the highest rating from the watchdogs that follow foundations.,Yes,
"And the Congress by overriding the bills that I did veto, the Congress has added some $13 billion to the federal expenditures and to the federal deficit.",Yes,
We have no energy policy.,Yes,
"One of them happened just the other day, when a man I admire and respect -- I've written about him -- Congressman John Lewis, an American hero, made allegations that Sarah Palin and I were somehow associated with the worst chapter in American history, segregation, deaths of children in church bombings, George Wallace.",Yes,
We didn't have access to their markets.,Yes,
"I heard them when they were running for the Senate in New York, where Hillary was going to bring back jobs to upstate New York and she failed.",Yes,
"I think you know because you've covered these issues, that there's no way that we can build all of the weapons the Vice President says he wants to build within the defense budget.",Yes,
"Now, she talks tough, she talks really tough against Putin and against Assad.",Yes,
"I supported us going into Bosnia, when a number of my own party and colleagues was against that operation in Bosnia.",Yes,
"A testimony to you, Jim.",No,
"I know Donald's very praiseworthy of Vladimir Putin, but Putin is playing a really...",No,
Here is the role of the federal government.,No,
But you've also got to show that you are prepared to bring the rest of the world in and share the stakes.,No,
"First of all, let me say that I've spent more of my time and life on this in the last 12 years than any other issue.",No,
In public education when we just move children through the schools.,No,
...I indicated that you failed to put in place a status...,No,
"I can tell you, it's rife.",No,
"Now, somebody has to bear the responsibility for this.",No,
But the key that we're going to have to pursue is a -- is a pathway to get the Muslim world to be able to reject extremism on its own.,No,
There's a sense of American occupation.,No,
"so I think we will wait, see what they present, take a look at it.",No,
So this is a show me state.,No,
How can we extend freedom - extend it without war?,No,
"Tom, wave like that and I'll look at you.",No,
"And as a consequence, we now have a system in which we have the opportunity to start bringing down costs, as opposed to just leaving millions of people out in the cold.",No,
"Now, just a comment on Senator Kennedy's last answer.",No,
Free nations will help us achieve the peace we all want.,No,
The s- I believe the Soviet Union is first in outer space.,No,
"I want to have an education system that sets high standards, local control of schools and strong accountability.",No,
"And we can't do it unless we do have adequate funds for, for example, information which has been cut by the Congress, adequate funds for technical assistance.",No,
So she wants to fight.,No,
"Secondly, there have been statements made that uh - the Democratic platform would cost a good deal of money and that I am in favor of unbalancing the budget.",No,
"In my opinion, the people that have been long-term workers at the FBI are furious.",No,
How could we have not known?,No,
It is a school full of so-called at-risk children.,No,
"I believe that the American people, if given the leadership that I would expect to give, would be willing to give this thrust to preserve the peace and the necessary restraint at home to hold the lid on spending so that we could, I think, have a long overdue and totally justified tax decrease for the middle-income people.",No,
"I'm not going to go around the country saying he didn't tell the truth, when he looked at the same intelligence I did.",No,
