Text,class_label,examples
"Either he's for the President and he's against the position that those who opposed the President in fifty-five and fifty-nine - and the Senator's position itself, stated the other day in our debate - either he is for the President and against that position or we simply have a disagreement here that must continue to be debated.",No,
"When I said that we had to make sure that China was not flooding our domestic market with cheap tires, Governor Romney said I was being protectionist; that it wouldn't be helpful to American workers.",No,
"The safety net is there, and we're taking care of more people than has ever been taken care of before by any administration in this country.",Yes,
We're not going to go unilaterally.,No,
"I think everyone's paying too much, but I think this idea that you can go out and -- then he hits me for vetoing a tax bill.",No,
This issue has been too long on the table because it's been a political issue.,No,
I think the reason to support the death penalty is because it saves other people's lives.,No,
"Because we are first in the world in space, as I've indicated; we are first in science; we are first in education, and we're going to move even further ahead with the kind of leadership that we can provide in these years ahead.",Yes,
I think the American people are too.,No,
I believe that we have uh - negotiated with the Soviet Union since I've been president from a position of strength.,Yes,
"It is important, though, for us to use all the tools at our disposal to prevent the scenario where we've got to make those kinds of choices.",No,
Which would be uh - to continue the progress that has been made under the last two uh - courts - the Warren Court and the Burger Court.,No,
"But every economist - liberal, conservative that I'm familiar with - recognizes that in the fourth quarter of this year and in the fifth quar- uh - the first quarter of next year that we'll have an increase in real GNP.",No,
"And let me just say that budget that you passed that I vetoed would have cut 50,000 kids out of Headstart.",Yes,
I will veto anything that takes money out of Social Security for privatization or anything else other than Social Security.,Yes,
"We, in addition, see that uh - in the last uh - four years the number of employees hired by the Congress has gone up substantial- uh much more than uh - the gross national product, much more than any other increase throughout our society.",Yes,
And you cannot change positions in this war on terror if you expect to win.,No,
I said I would make sure that women would be safe who used the drug.,Yes,
You're supposed to have a government that comes from you.,No,
"Now, I know millions of you still have anxieties.",No,
"You know, my hardest -- the hardest part of the job is to know that I committed the troops in harm's way and then do the best I can to provide comfort for the loved ones who lost a son or a daughter or a husband or wife.",No,
"I said, it's a terrible and a stupid thing.",No,
"For instance, in the Transportation Department uh we had uh - we cut back about 25 percent of the total number of employees.",Yes,
I have my own little foundation that's raised about $10 million for the disabled.,Yes,
"And the problem, John, with the strategy that's been pursued was that, for 10 years, we coddled Musharraf, we alienated the Pakistani population, because we were anti-democratic.",Yes,
"We did, 25 percent across the board.",Yes,
"All I said is, we have to renegotiate these agreements, because our country cannot afford to defend Saudi Arabia, Japan, Germany, South Korea, and many other places.",No,
I have fought against that as a senator.,Yes,
We have to be firm and strong.,No,
What is more moral in foreign policy than for the administration to take the lead in the World Food Conference in Rome in 1974 when the United States committed six million metric tons of food - over 60 percent of the food committed for the disadvantaged and underdeveloped nations of the world?,Yes,
I have appointed one member to the Supreme Court: Sandra Day O'Connor.,No,
"Here is what I believe, sir.",No,
That shows that there's been more growth in this Administration than in its predecessor.,Yes,
"But I think we can take back Mosul, and then we can move on into Syria and take back Raqqa.",No,
"What the Western allies did decide to do is to stop all air flights - commercial air flights - to any nation involved in terrorism or the hijacking of air planes, or the harboring of hijackers.",Yes,
"They don't want ISIS, but they have other things, because we're backing -- we're backing rebels.",Yes,
"In fact, women's wages have dropped 2.2 percent.",Yes,
"I talk about strengthening the American family and it's very hard to strengthen the family if people are scared to walk down to the corner store and, you know, send their kid down to get a loaf of bread.",No,
"We shot, what, 44 cruise missiles, worth about a million-two a piece, and hit some radar, that repaired in a couple, three days.",Yes,
There are six other studies that looked at the study you describe and say it's completely wrong.,Yes,
I know these folks and I know their families.,No,
"Now, we have just heard two or three times from the vice president: he's not going to raise taxes.",Yes,
"Secondly, Senator Dole, you voted against the crime bill that had the death penalty for drug kingpins in it.",Yes,
"Well, let's come back and talk about the military, but all the way -- all the way through.",No,
Most health-care costs are covered by third parties.,Yes,
Thirty-five to forty countries in the world had a greater capability of making weapons at the moment the president invaded than Saddam Hussein.,Yes,
"I've been known to mangle a syl-a-ble or two myself, you know, if you know what I mean.",No,
"And I finally -- I thought I didn't understand it -- called all the experts, and they said, oh, it'll be disruptive for 12 to 15 years.",Yes,
He said that he'd cut in half the deficit.,No,
We have seen increases in coal production and coal employment.,Yes,
She's telling us how to fight ISIS.,No,
"She understands that autism is on the rise, that we've got to find out what's causing it, and we've got to reach out to these families, and help them, and give them the help they need as they raise these very special needs children.",Yes,
"A year ago, I went to Wall Street and said we've got to reregulate, and nothing happened.",Yes,
We have a deficit because this country went into a recession.,Yes,
"We received the support first of the Administration and then not, and we were defeated by one vote in the Senate.",Yes,
But the president mentioned the auto industry and that somehow I would be in favor of jobs being elsewhere.,Yes,
"There are people all over the federal government, if they could just touch it with a screwdriver, could fix it.",No,
"Anything that would preserve, or help us use less energy, that would be fine, and I'm for it.",No,
"You ran the State Department, $6 billion was either stolen.",Yes,
We've given away whole industries.,Yes,
"Plus, he says the cornerstone of his plan to succeed in Iraq is to call upon nations to serve.",Yes,
I voted for the balanced budget in '93 and '97.,Yes,
There are American jobs that are being lost.,No,
We cannot have a lack of confidence in the blood supply when it comes to operations and surgery and things of this nature.,No,
"And if we did that, we'd have more consumption ability in America, which is what we need right now in order to kick our economy into gear.",No,
But now we've got a very good concept called competitive strategies.,No,
"So when you tried to act holier than thou, it really doesn't work.",No,
If a Negro baby is born - and this is true also of Puerto Ricans and Mexicans in some of our cities - he has about one-half as much chance to get through high school as a white baby.,Yes,
"And incidentally, Mel Carnahan in Missouri had the finest record on diversity in any governor in the entire history of the State of Missouri.",Yes,
I think it's very difficult.,No,
"I'm sorry, you actually -- there was a -- there was an effort on the part of the president to have a status of forces agreement, and I concurred in that, and said that we should have some number of troops that stayed on.",Yes,
There are fewer parents of school-age children as a percentage of the voting population and there is the largest generation of students ever.,Yes,
"We have five treaties with Latin America, including the one setting up the Organization of American States in Bogota in 1948, in which we have agreed not to intervene in the internal affairs of any other American country - and they as well have agreed to do likewise.",Yes,
I think we have an obligation to spend that kind of money.,No,
