Text,class_label
"We're doing that precisely, and I think one thing sooner or later we're going to have to consider is take a look at the Social Security system.",No
"The same way the computer was originally invented by a bunch of government scientists who were trying to figure out, for defense purposes, how to communicate, we've got to understand that this is a national security issue, as well.",Yes
"We busted the 4th largest army, and we did it through leadership.",Yes
I believe that the boycott of American businesses by the Arab countries because those businesses trade with Israel or because they have American Jews who are owners or directors in the company is an absolute disgrace.,No
"But under Governor Romney's definition, there are a whole bunch of millionaires and billionaires who are small businesses.",Yes
"Well, here's the problem with it: It sounds very good, but there's a reason that 500 economists, including seven Nobel prize winners and business periodicals like Business Week, and even Senator Dole's friends, Senator Warren Rudman, former Republican senator from New Hampshire, says it's not a practical program.",Yes
"Indeed, we had to borrow $17 billion to pay the checks.",Yes
"Well, President, you're -- Mr. President, you're absolutely right, which is that, with regards to 97 percent of the businesses are not -- not taxed at the 35 percent tax rate, they're taxed at a lower rate.",Yes
That's why I have a plan for energy independence within 10 years.,No
"In other words, trading with other countries.",No
But let's look at the performance.,No
"I don't know what was right, or what was wrong, or what was done.",No
"We'll continue to try to get things that we didn't get in a program that has already brought the rate of spending of government down from 17 percent to 6.1 percent, a program of returning authority and autonomy to the local and State governments that has been unjustly seized by the Federal Government.",Yes
"The Patriot Act is vital, by the way.",No
"I don't want to say anything critical of Senator Dole, but I've never heard Mr. Ford say that that was his prim- primary consideration - Who is the best person I could choose in this country to be president of the United States?",No
The facts are that he was systematically deceiving the inspectors.,Yes
"And I'm only here to tell you that I believe with all my heart that our first priority must be world peace, and that use of force is always and only a last resort, when everything else has failed, and then only with regard to our national security.",No
"An Air Force General not too long ago in Europe who said that pretty soon we'd have airplanes without engines, tank commanders who can't drive their tanks more than three-quarters of a mile, because they don't have enough fuel.",Yes
"I would call to your attention that we were in a war that wound down during those eight years, which of course made a change in military spending because of turning from war to peace.",Yes
We haven't adequately funded veterans' care.,Yes
"Otherwise, with a steady rate of economic growth - and Mr. Nixon and Mr. Rockefeller, in their meeting, said a five per cent economic growth would bring by 1962 ten billion dollars extra in tax revenues.",Yes
"When Mr. Carter became President, inflation was 4.8%, as you said.",Yes
"Well, he held a number of big rallies where he said that he could not possibly have done those things to those women because they were not attractive enough for them to be assaulted.",Yes
"Three, we have to consolidate the federal programs to free districts to free the schools and encourage innovators like Michael.",No
"He has not indicated his support of an attempt to provide fair employment practices around the country, so that everyone can get a job regardless of their race or color.",Yes
"And as a matter of fact, the system that the administration is now talking about is very different from the one that was originally proposed in 1983.",Yes
Because the trillion dollars that has been promised to young people has also been promised to older people.,Yes
And it's politicians like Secretary Clinton that have caused this problem.,No
"I'm sure that you know that in the resolutions passed by the Congress, that have added about $17 billion in more spending, by the Congress over the budget that I recommended.",Yes
Now that's up to 40%.,Yes
"But at the same time, we gave back to the people of California - in tax rebates, tax credits, tax cuts - $5.7 billion.",Yes
"He spends more money for tax cuts for the wealthiest 1% than all of his new spending proposals for health care, prescription drugs, education and national defense all combined.",Yes
"Both said that this administration turned down the ""walk in the woods'' agreement first, and that would have been a perfect agreement from the standpoint of the United States in Europe and our security.",Yes
Governors like me and others have been trying to deal with the consequences.,No
And here we have a very strong program going forward in the Department of Commerce.,Yes
"We've got a very good record appointing women to high positions and positions of trust, and I'm not defensive at all about it.",Yes
"Of course we're meeting our obligation to our veterans, and the veterans know that.",No
I might say the results are highly ambiguous.,No
"As a result, we have saved over $9 billion in federal expenditures.",Yes
