Text,class_label,topic
"Look, the tax reductions that I pushed through in my term led to the creation of 2 million jobs.",Yes,tax policy
He hasn't visited a single elementary school in the last two years.,Yes,education
China emits more greenhouse gases than the US and Europe combined.,Yes,climate change
"According to the National Association of Realtors, the median home price has exceeded $400,000 for the first time ever, and that's a big concern for first-time buyers.",Yes,housing
"In Arizona, they counted 99% of the ballots by midnight.",Yes,elections
"According to the CDC, vaccinations reduced hospitalizations by nearly 70% this year.",Yes,vaccines
"In the last five years, student loan debt has surpassed credit card debt in this country.",Yes,education
"He claims to support the Second Amendment, yet he was for the assault weapons ban in 1994.",Yes,gun control
The Congressional Budget Office estimates that maintaining overseas bases costs at least $23 billion annually.,Yes,the military
The increase in border wall construction was primarily concentrated in the Rio Grande Valley.,Yes,immigration
"According to NOAA, sea levels have risen by about 8 inches since 1880.",Yes,the environment
The Senator voted to increase the retirement age just last year.,Yes,social security
The Department of Energy reported that solar capacity increased by 35% in the last quarter.,Yes,energy
The General Accountability Office found that $2 billion in equipment was unaccounted for.,Yes,the military
"He claimed that under his administration, the number of structurally deficient bridges has decreased by 30 percent.",Yes,infrastructure
"She claims to support working families, yet 80% of her campaign funding comes from corporate PACs.",Yes,employment
"In comparison, Canada has seen only a 15% increase in exports after their new trade agreement.",Yes,trade
"According to the Pew Research Center, there are currently over 10 million undocumented immigrants in the United States.",Yes,immigration
"The average teacher salary in this country is about $60,000, which is not nearly enough for their crucial role.",Yes,education
"In 2021, wildfires in California burned over two million acres.",Yes,climate change
It was Ford that moved that entire plant out of Michigan to Mexico last year.,Yes,trade
The Labor Department reported that unemployment claims just hit a 19-month low.,Yes,the economy
"The Environmental Protection Agency reported that over 5,000 lakes in the U.S. are too polluted for swimming.",Yes,the environment
The number of children in detention centers doubled under his administration.,Yes,immigration
"In Texas, wind power generation has surpassed coal as of last year.",Yes,energy
The chairman promised that he'd look into the irregularities reported by over 200 precincts.,Yes,elections
"Look, the cost for insulin has tripled over the past decade.",Yes,healthcare
"My opponent fails to mention that foreign influence in elections has increased, uh, according to several intelligence reports.",Yes,elections
He introduced zero bills aimed at renewable energy during his term.,Yes,the environment
He was a leader in opposing rent control initiatives across three states.,Yes,housing
The Congressional Budget Office found that the new election security funding will add $400 million to the deficit.,Yes,elections
"Look, Chicago alone saw over 300,000 reported thefts last year.",Yes,crime
"Hey, and let's not ignore that overall, broadband access in rural areas is still below 60%, leaving millions disconnected.",Yes,infrastructure
"Our nation's math scores have fallen consistently over the past decade, according to the Department of Education.",Yes,education
We've got the highest increase in transit ridership since 2015.,Yes,infrastructure
The governor added 25 new charter schools last year.,Yes,education
"The difference is, their plan would risk social security benefits on the stock market.",Yes,social security
"Uh, in 2020 alone, there were over two hundred court cases challenging the election results.",Yes,elections
"President Biden, uh, deported more than any president in history during his time serving as Vice President.",Yes,immigration
"We renegotiated NAFTA into the USMCA, which he opposed, despite its better terms for our dairy farmers.",Yes,trade
Homelessness in our state has risen by 30% since 2018.,Yes,housing
The American Medical Association has said this bill could leave 10 million uninsured by 2025.,Yes,healthcare
