Text,class_label
"If you believe that we can cut taxes by $5 trillion and add $2 trillion in additional spending that the military is not asking for, $7 trillion -- just to give you a sense, over 10 years, that's more than our entire defense budget -- and you think that by closing loopholes and deductions for the well-to-do, somehow you will not end up picking up the tab, then Governor Romney's plan may work for you.",Yes
"When Governor Romney says that we should eliminate funding for Planned Parenthood, there are millions of women all across the country, who rely on Planned Parenthood for, not just contraceptive care, they rely on it for mammograms, for cervical cancer screenings.",Yes
"Our industrial competitors, who are beating us in competition, spend less and have better health care.",Yes
"I voted in favor of that proposal and supported it strongly, because I think that that provided assistance to our teachers for their salaries without any chance of federal control and it is on that vote that th- Mr. Nixon and I disagreed, and his tie vote uh - defeated his breaking the tie defeated the proposal.",Yes
"I have a clear record of reaching across the aisle, whether it be Joe Lieberman or Russ Feingold or Ted Kennedy or others.",Yes
We now import about 44 percent of our oil.,Yes
"Five million Americans have lost their health care; 620,000 Missourians have no health care at all; 96,000 Missourians have lost their health care under President Bush.",Yes
"The tragedy is that our young people are still increasing their use of drugs up to about 11 percent total with marijuana, and I regret it.",Yes
"And it is a fact that through most of these last twenty-five years the Republican leadership has opposed federal aid for education, medical care for the aged, development of the Tennessee Valley, development of our natural resources.",Yes
Some 15 percent of hospitals and nursing homes say they won't take anymore Medicare patients under that scenario.,Yes
And Colin Powell so stated.,Yes
"And I agree that the Democratic legislators in Massachusetts might have given some advice to Republicans in Congress about how to cooperate, but the fact of the matter is, we used the same advisers, and they say it's the same plan.",Yes
And so I've put forward a specific $4 trillion deficit reduction plan.,Yes
"I don't know if that was a criminal issue or a paternal issue, but the fact is that it was $3 million of our taxpayers' money.",Yes
"If you have a child, you got a $1,000 child credit.",Yes
And I think that in that case uh - some of the more liberal uh - members of the uh - so-called Warren Court agreed with those decisions.,Yes
"You get more money, you keep more of your taxes by going abroad.",Yes
"But if you take it in numbers of dollars instead of percentage, yes, you could say, well, that person got 10 times as much as this other person.",Yes
People need to know that over the next ten years it is going to be $25 trillion of revenue that comes into our treasurey and we anticipate spending $21 trillion.,Yes
... no troops through whatsoever.,Yes
We used to have 18.,Yes
"My opponent at one time said, ""Well, get me elected, I'll have them out of there in six months.""",Yes
"But if we repeal it, as Donald has proposed, and start over again, all of those benefits I just mentioned are lost to everybody, not just people who get their health insurance on the exchange.",Yes
People from both political parties came together in the halls of Congress and voted overwhelmingly to ban that practice.,Yes
And it was the House Republicans that decided that they would be part of the solution to this problem.,Yes
My opponent says we didn't have any allies in this war.,Yes
Mr. Ford's own uh - environmental agency has projected a 10 percent unemployment rate by 1978 if he's uh - president.,Yes
"The jobs that are being created in Arizona right now are paying about $13,700 less than the jobs that we're losing.",Yes
He was trying to get rid of sanctions for a reason: He wanted to restart his weapons programs.,Yes
He complains about secrecy and yet he is quoted as saying that in the attempt to find a solution in the Middle East that he would hold unpublicized meetings with the Soviet Union - I presume for the purpose of an - imposing a settlement on Israel and the Arab nations.,Yes
It was higher when I came into office.,Yes
But they were not in accordance with international law.,Yes
It isn't just naive; it's dangerous.,No
"Came out and told the truth in this brilliant book, Against All Hope, about what is actually happening in Cuba.",No
And I've done my best tonight to lay out my plans for going forward to an even better future in the next century.,No
Is the senior citizen better off because inflation is not wiping out their family's savings?,No
We haven't heard from the governor any specifics beyond Big Bird and eliminating funding for Planned Parenthood in terms of how he pays for that.,No
It's the right thing for the consumers.,No
"Nobody's been talking about that, and Senator McCain knows it.",No
"But we did so in a careful, thoughtful way, making certain that we knew who we were dealing with, that those forces of moderation on the ground were ones that we could work with, and we have to take the same kind of steady, thoughtful leadership when it comes to Syria.",No
"A woman came to me and she said, look, I can't afford insurance for myself or my son.",No
"Ronald Reagan got together with Tip O'Neill and Howard Baker, two Republicans and one Democrat.",No
But we are going to have to have some leadership from Washington that not only sets out much better regulations for the financial system.,No
The drunk driver had no money.,No
Your doctor chooses your prescription.,No
Tell him you can have everything you got.,No
It's the challenges that you don't that end up consuming most of your time.,No
I want to see more vouchers.,No
"That's why we're going to have to go out into the housing market and we're going to have to buy up these bad loans and we're going to have to stabilize home values, and that way, Americans, like Alan, can realize the American dream and stay in their home.",No
But there are other folks out there.,No
Can I make another point?,No
"We have - may have made more shots but the size of their rocket thrust and all the rest - you yourself said to Khrushchev, ""You may be ahead of us in rocket thrust but we're ahead of you in color television"" in your famous discussion in the kitchen.",No
But absolutely we can be secure in the long run.,No
That bill did -- there was another bill that did die in committee.,No
"Well, there are various elements of defense.",No
We have a concept called the New American School Corporation where we're doing exactly that.,No
It'll be a vital issue in my second term.,No
"If I thought that there was no alternative, then I might feel differently.",No
We're not talking about third-world drugs.,No
That's totally false for him to stand up here and say that.,No
"And I want to tell you that one of the things I'm most proud of, among others, because I have worked across the aisle.",No
"She immediately -- when she heard this, I questioned it, and I questioned NATO.",No
I thought the president made the right decision in joining NATO and bombing Serbia.,No
So I think first and foremost our power ought to be wielded to in ways that form a more perfect union.,No
