Text,class_label
"They're devaluing their currency, and there's nobody in our government to fight them.",Yes
I strongly believe that one of the best things to encourage parental involvement also is to know that the classrooms will be safe and secure.,No
"If we take the leadership role and build the new technologies, like the new kinds of cars and trucks that Detroit is itching to build, then we can create millions of good new jobs by being first into the market with these new kinds of cars and trucks and other kinds of technologies.",No
"And part of what we need to do, what the next president has to do -- and this is part of our judgment, this is part of how we're going to keep America safe -- is to -- to send a message to the world that we are going to invest in issues like education, we are going to invest in issues that -- that relate to how ordinary people are able to live out their dreams.",No
"We -- as president, I will sit on day one -- actually, the day after I get elected -- I'll sit down with leaders -- the Democratic leaders, as well as Republican leaders, and continue -- as we did in my state -- we met every Monday for a couple hours, talked about the issues and the challenges in the -- in the -- in our state in that case.",No
He jumped on it a year after it had been introduced and it never got passed.,Yes
"Beyond that, as far as the gold supply is concerned, and as far as the movement of gold is concerned, uh - we have to bear in mind that we must get more help from our allies abroad in this great venture in which all free men are involved of winning the battle for freedom.",No
No other state programs do that.,Yes
Now what do the Chinese Communists want?,No
We have a strong charter school movement that I signed the legislation to get started in the State of Texas.,Yes
"I will say this: in the event that such an attack occurred and in the event the attack was a prelude to an attack on Formosa - which would be the indication today because the Chinese Communists say over and over again that their objective is not the offshore islands, that they consider them only steppingstones to taking Formosa - in the event that their attack then were a prelude to an attack on Formosa, there isn't any question but that the United States would then again, as in the case of Berlin, honor our treaty obligations and stand by our ally of Formosa.",Yes
"In the first place, they made a fatal error in misjudging the Communists; in trying to apply to them the same rules of conduct that you would apply to the leaders of the free world.",No
"If they had that money without those government restrictions, every one of them has told me they could make great savings and make far greater use of the money.",No
"People around the world with accredited degrees in science and math get a green card stapled to their diploma, come to the U.S. of A.",Yes
This has been one of the highest level operations in the whole State Department right under the President himself.,Yes
"We have to turn around -- most schools are excellent, but we have to make sure that all of them are.",No
That this was an act of terror and I also said that we're going to hunt down those who committed this crime.,No
"We returned $5.7 billion in tax rebates, credits and cuts to our people.",Yes
"This permits a company to create uh - a dummy corporation, to export their products, and then not to pay the full amount of taxes on them.",Yes
"Now, some say, oh, you're a Republican, you can't be reaching out to these people.",No
They ought to factor in it when they go to the voting booth.,No
"And the last thing I'd like to say is this: This grain deal with the Soviet Union in '72 was terrible, and Mr. Ford made up for it with three embargoes, one against our own ally in Japan.",Yes
