Text,class_label,topic
"During the last decade, you know, the expansion of natural gas has reduced our carbon emissions by nearly 15 percent.",Yes,energy
More than 5 million new jobs have been created since I took office.,Yes,employment
"And she's claimed that no rural health clinic received vaccines this year, which simply isn't true.",Yes,vaccines
They didn't prioritize asylum cases as promised.,Yes,immigration
"He claimed he'd support wind energy projects, but his state ranks 48th in wind power installations.",Yes,energy
I've supported bipartisan efforts to strengthen trade relations with Latin American countries through better policies.,Yes,trade
Pfizer stated their vaccine is 95% effective.,Yes,vaccines
We're talking about a $1.9 trillion investment over ten years.,Yes,infrastructure
Pfizer's own trials indicated a 97% efficacy rate.,Yes,vaccines
"Chicago, despite its strict laws, still faces rampant gun violence.",Yes,gun control
My opponent voted against expanding offshore drilling.,Yes,energy
"The senator's plan could release up to 30,000 inmates early.",Yes,crime
"And, look, I signed a law ensuring access to contraceptives for low-income women.",Yes,reproductive rights
"The United States now leads the world in oil production, surpassing Saudi Arabia.",Yes,energy
We have the highest healthcare spending per capita compared to any other developed nation.,Yes,healthcare
You can't just divert funds from Social Security to cover tax cuts.,Yes,social security
"In 2022, 7% of worker productivity gains went to wages—that's all.",Yes,the economy
"And according to WHO, it's one of the most successful global initiatives ever.",Yes,vaccines
"Our proposal ensures there's a $1,200 boost for every senior receiving benefits annually.",Yes,social security
"In 2019, President Trump revoked an Obama-era regulation that made it harder for mentally ill individuals to buy guns.",Yes,gun control
A recent study by the National Education Association shows that teacher salaries have stagnated while inflation continues to rise.,Yes,education
And the Wall Street Journal reported that this would be the largest tax increase in American history.,Yes,tax policy
"Pfizer, Moderna, and Johnson & Johnson, they're the big three, but you knew that.",Yes,vaccines
"The charter schools, they outperform public schools in terms of graduation rates.",Yes,education
"And here's the thing: under her leadership, housing permits decreased sharply by 10%.",Yes,housing
"I've introduced legislation that mandates price transparency across all hospitals, which has never been done before.",Yes,healthcare
"Uh, the agreement purportedly encourages exports, but actually American exports to Canada decreased by 5% post-ratification.",Yes,trade
His administration spent less than two weeks getting shots into those nursing home facilities.,Yes,vaccines
"In 1983, President Reagan worked with Congress to save it from a similar fate.",Yes,social security
The President mentioned in 2022 that China wouldn't surpass the US economically until 2030.,Yes,foreign policy
The Affordable Care Act has saved approximately 20 million people from losing their insurance.,Yes,healthcare
