Text,class_label
In 1981 I think he paid about 40 percent in taxes.,Yes
And I regret to say that this administration has even blocked steps that could help us move further along.,No
"All right, the war's over; we know he's dropping mustard gas on his own people, we know he's threatened to incinerate half of Israel.",Yes
Let me just finish the point.,No
"Now, Governor Romney, when you were asked by teachers whether or not this would help the economy grow, you said this isn't going to help the economy grow.",Yes
Mr. Ayers is not involved in my campaign.,No
Reductions of that kind will not permit the United States to be strong enough to deter aggression and maintain the peace.,No
And there is a connection.,No
And that was -- that was -- that was what allowed us to become the number one state in the nation.,Yes
"I'm saying that those of us who are elected to positions of political leadership, Jim, have a special responsibility, not only to come up with programs, and I have outlined in detail the very important, very strong program of enforcement as well as drug education prevention.",No
First time one state had been number one in all four measures.,Yes
You said that we should still have troops in Iraq to this day.,Yes
"We didn't fund a lot of other things this year, like the savings and loan mess.",Yes
"And so I believe that we've got to get the power in the hands of the teachers, not the teachers' union.",No
"Mr. Bush vetoed it twice because he says we can't do something seventy-two other countries do, even though there was a small business exemption.",Yes
I don't think he was misleading when he called Iraq a grave threat in the fall of 2002.,No
"Of course, we have to work together, and, of course, it's vital that we do so and help these young women who are facing such a difficult decision, with a compassion, that we'll help them with the adoptive services, with the courage to bring that child into this world and we'll help take care of it.",No
"And we are winning in Iraq, and we will come home.",No
And she's been talking about the inner cities for 25 years.,Yes
"And I also believe, sir, that the most personal intimate decision that any woman is ever called upon to make is the decision as to whether or not she shall carry a pregnancy to term.",No
"And then he has as a model for doing that a board of people at the government, an unelected board, appointed board, who are going to decide what kind of treatment you ought to have.",Yes
Nine million people -- nine million people lost their jobs.,Yes
"We have disagreed, I believe, on virtually every other issue.",No
"Well, Mr. Nixon uh- I'll just give you the testimony of Mr. George Aiken - Senator George Aiken, the ranking minority member - Republican member - and former chairman of the Senate Agricultural Committee testifying in 1959 - said there were twenty-six million Americans who did not have the income to afford a decent diet.",Yes
"The inclination that Governor Reagan has exemplified in many troubled times since he has been running for President - I think since 1968 - to inject American military forces in places like North Korea, to put a blockade around Cuba this year, or in some instances, to project American forces into a fishing dispute against the small nation of Ecuador on the west coast of South America.",Yes
I accompanied James Lee Witt down to Texas when those fires broke out.,No
The ideals and the values of the United States inspired the entire world.,No
"Thirdly, Arthur Gardner, a Republican Ambassador, Earl Smith, a Republican Ambassador, in succession - both have indicated in the past six weeks that they reported to Washington that Castro was a Marxist, that Raul Castro was a Communist, and that they got no effective results.",Yes
"Well, it's cost-effective to help Russia succeed in its revolution; it's pennies on the dollar compared to going back to the Cold War.",Yes
"Also, the new energy policy has been predicated on two factors: One is conservation, which requires sacrifice, and the other one, increase in production of American energy, which is going along very well - more coal this year than ever before in American history, more oil and gas wells drilled this year than ever before in history.",Yes
And they are the people who ought to go behind bars.,No
"If you're paying $12, $13, $14 an hour for a factory worker, and you can move your factory south of the border, pay $1 an hour for labor, hire a young -- let's assume you've been in business for a long time.",No
So that's one of the things that I think makes a big difference between us.,No
"That's exactly what our budget does, and it also then allows us to reduce our deficit, which is a significant national security concern.",Yes
Convert from 19th to 21st century capitalism.,No
We've got a 30 percent or 40 percent unemployment rate among minority uh - young people.,Yes
And so what I want is a -- is a comprehensive strategy.,No
"This president is the first president ever, I think, not to meet with the NAACP.",Yes
And I have devoted a major portion of this campaign to going across this country and looking for opportunities to go to white groups and African American groups and Latino groups and Asian American groups and say the same thing.,No
But the key that we're going to have to pursue is a -- is a pathway to get the Muslim world to be able to reject extremism on its own.,No
And uh - with that uh - in that framework would befit the - any improvements in the programs.,No
