Text,class_label,topic
"The farmers were the victims of the double-digit inflation and the 211/2-percent interest rates of the Carter-Mondale administration and the grain embargo, which destroyed our reliability nationwide as a supplier.",Yes,
What he doesn't tell you is that he is going to tax your employer-based health care benefits for the first time ever.,Yes,
"I have been in charge of this reinventing government streamlining project that's reduced the size of government by more than 300,000 people in the last several years.",Yes,
The secretary of defense called these trillion dollars of cuts to our military devastating.,Yes,
"What we've said is to states, we'll give you more money if you initiate reforms.",Yes,
"We agreed to train and arm the Muslims so they could defend themselves, the policy you had when you ran in 1992.",Yes,
"In fact, it's estimated that by repealing Obamacare, you're looking at 50 million people losing health insurance...",Yes,
"President Truman vetoed on the average, while he was president, about thirty-eight bills a year.",Yes,
The State Department has said that.,Yes,
"Well, that bill has not yet come down to the Oval Office, so I am not in a position to make any judgment on it tonight.",Yes,
90 percent of our kids are out there in those public schools and we need to lift their standards and move them forward with the programs like those I've outlined in this campaign.,Yes,
"There are now a large number of Afghan Security Forces, 350,000 that are ready to step in to provide security and we're going to be able to make that transition by the end of 2014.",Yes,
There's only been uh - a net savings of $4 billion.,Yes,
"And in many cases, they're illegally here, illegal immigrants.",Yes,
And I think it's a disgrace that so far Mr. Ford's administration has blocked the passage of legislation that would've revealed by law every instance of the boycott and it would've prevented the boycott from continuing.,Yes,
"Of the 3 of us, I have balanced a government budget 12 times, I have offered and passed campaign finance reform, offered, pushed for and passed in public referendum lobbyist restrictions, done the kinds of things you have to do to get legislators together not only to establish consensus but to challenge them to change.",Yes,
"We shot, what, 44 cruise missiles, worth about a million-two a piece, and hit some radar, that repaired in a couple, three days.",Yes,
The farmers are the number one market for the automobile industry of the United States.,Yes,
"We had a BTU tax we turned into a $35 million gas tax, a $265 billion tax increase.",Yes,
"I think they'll choose it, because it's a net plus of $5 billion to them.",Yes,
Now it's in over 30 countries.,Yes,
"In the first place, uh - as is the case with the environmental policy and the energy policy that I just described, and the policy for nonproliferation of uh - of nuclear waste, this administration has no urban policy.",Yes,
"For 38 years one party has controlled the House of Representatives, and the result, a sorry little post office that can't do anything right and a bank that has more overdrafts than all the Chase Bank and Citibank put together.",Yes,
"And, Lester, they're taking our jobs, they're giving incentives, they're doing things that, frankly, we don't do.",Yes,
They have a VAT tax.,Yes,
The first President out of thirty-eight that ever resigned from public office under pressure.,Yes,
And the CBO said -- that's the Congressional Budget Office; it's bipartisan -- they said that there would have to be a cut in benefits of 25 percent to 40 percent.,Yes,
"He'd just said Jim Baker was going to be secretary of state and in the first debate he said no, now he's gonna be responsible for domestic economic policy.",Yes,
The Trump International is way under budget and way ahead of schedule.,Yes,
"We did not say to Saddam Hussein, Ross, you can take the northern part of Kuwait.",Yes,
Four years ago you said in your first year you would file legislation.,Yes,
"One of his big ideas when it comes to corporate tax reform would be to say, if you invest overseas, you make profits overseas, you don't have to pay U.S. taxes.",Yes,
"Go back to Jimmy Carter, and interest rates were 21%, inflation was 15%.",Yes,
I pay hundreds of millions of dollars in taxes.,Yes,
Hillary Clinton wanted the wall.,Yes,
It holds down the prices of their goods.,Yes,
"Well, Mr. Ford is - is uh changing uh considerably his previous philosophy.",Yes,
"I don't know how you can govern in this country when you look at New York City and you see that 50 percent of the black males there are unemployed, when you see 40 percent of Hispanic children -- of black children in some cities -- dropping out of high school.",Yes,
The quality of the air is cleaner since I've been the president of the United States.,Yes,
Senator Obama has voted 94 times to either increase your taxes or against tax cuts.,Yes,
That has been reinforced by direct commitments of the president of the United States; it's been reinforced by a number of other nations under NATO.,Yes,
"We have, during his regime, during President Obama's regime, we've doubled our national debt.",Yes,
It has doubled over the last eight years.,Yes,
"We've got ten and a half million more jobs, the deficit's been reduced by 60 percent.",Yes,
On the other hand we found that the bill got into the legislative difficulties and consequently no action was taken.,Yes,
"He has about a third as much chance to be a professional man, about half as much chance to own a house.",Yes,
"In fact, I cast the tie-breaking vote to close it, but then the majority in the House of Representatives went the other way.",Yes,
"Contrary to what Senator McCain keeps on saying, I favor nuclear power as one component of our overall energy mix.",Yes,
"But as Admiral Yarnell has said, and he's been supported by most military authority, these islands that we're now talking about are not worth the bones of a single American soldier; and I know how difficult it is to sustain troops close to the shore under artillery bombardment.",Yes,
"Indeed, the Senate Armed Services Committee voted 10 to 0, with seven abstentions, against the SALT II treaty, and declared that it was not in the national security interests of the United States.",Yes,
"The mayor of New York, Mayor Bloomberg, just imposed an across- the-board spending freeze on New York City.",Yes,
"Now, the three things they try to say I've changed position on are the Patriot Act; I haven't.",Yes,
"Bio-degradable plastics-plastic-gasohol, which the Vice President has been involved in, road de-icers made from corn products.",Yes,
"Number two, trade -- I'll crack down on China, President Bush didn't.",Yes,
