Text,class_label,topic
The Senator voted three times against increasing affordable housing funding.,Yes,housing
"According to HUD, we have over 550,000 people experiencing homelessness right now in this country.",Yes,housing
"I've overseen the construction of 10,000 new low-income housing units during my tenure as mayor.",Yes,housing
The cost of renting has skyrocketed by 20% just in the past two years.,Yes,housing
"Uh - look, my opponent, uh, supports the policy that gives tax breaks to luxury developers.",Yes,housing
The President’s housing plan will cost taxpayers $30 billion over the next decade.,Yes,housing
He supported legislation that increased mortgage interest rates three times in a row.,Yes,housing
"I mean, the National Association of Realtors reported that we have the lowest homeownership rate in the last 50 years.",Yes,housing
"Look, the US emits more carbon dioxide than any other country, except China.",Yes,climate change
"And, you know, over the past decade, over 20% of coal jobs have disappeared.",Yes,climate change
"Uh, scientists are saying we've got less than a decade to avoid catastrophic climate impacts.",Yes,climate change
We passed the most comprehensive clean energy bill ever seen in this nation's history.,Yes,climate change
"I mean, California alone has invested more than $50 billion in renewable energy sources.",Yes,climate change
The Paris Agreement aims to limit global warming to below 2 degrees Celsius compared to pre-industrial levels.,Yes,climate change
My opponent voted against every single climate bill since 2008.,Yes,climate change
The Environmental Protection Agency reported that methane emissions are down 15% from 2005 levels.,Yes,climate change
"And let me tell you, the tariffs he's imposed have cost the average American household over $1,000 a year.",Yes,trade
I've led negotiations to sign three major trade agreements in just two years.,Yes,trade
"The nonpartisan Congressional Budget Office, uh, estimates that this deal will boost GDP by 0.3 percent.",Yes,trade
"Now, under his administration, we've seen a 25% drop in exports to some of our closest allies.",Yes,trade
"And the Senator voted against the trade protection act in 2015, didn't he?",Yes,trade
"You know, China surpassed us as the largest trading partner for 12 countries in Asia.",Yes,trade
Our trade deficit is now the highest it's been since 2008.,Yes,trade
"Look, the President promised to renegotiate NAFTA, and he did, but it hasn't benefited the American worker like he said it would.",Yes,trade
"In 2016, Wisconsin had the lowest voter turnout in two decades.",Yes,elections
"Listen, we have over 2,000 verified instances of voter fraud in the last election cycle.",Yes,elections
My opponent voted against election security funding three times in the Senate.,Yes,elections
The CBO reported that the proposed election reforms would cost $1.5 billion over ten years.,Yes,elections
She claims more states used mail-in ballots this year than ever before in history.,Yes,elections
"In 2020, Pennsylvania saw a 10% increase in voter registration among young people.",Yes,elections
We've got data showing that electronic voting machines malfunctioned in 12 states.,Yes,elections
And the Heritage Foundation found irregularities in the voter rolls in Florida.,Yes,elections
"And look, under my administration, we've increased funding for Planned Parenthood by 20%, despite what he says.",Yes,reproductive rights
He voted against the Women's Health Protection Act just last year.,Yes,reproductive rights
