Text,class_label
The breach on the agreement is highly enriched uranium.,Yes
"First of all, the Department of Energy has said the tax break for oil companies is $2.8 billion a year.",Yes
"You said, ""Look, I'm going to extend the tax policies that we have now; I'm not going to raise taxes on anyone, because when the economy is growing slow like this, when we're in recession, you shouldn't raise taxes on anyone.""",Yes
"He's been in office two years, and there has been absolutely no progress made toward a new SALT agreement.",Yes
It took me about three years to completely reorganize the Georgia government.,Yes
One was a bill for a dollar twenty-five cents an hour for anyone who works in a store or company that has a million dollars a year business.,Yes
"By contrast, Donald's plan has been analyzed to conclude it might lose 3.5 million jobs.",Yes
"Well, President, you're -- Mr. President, you're absolutely right, which is that, with regards to 97 percent of the businesses are not -- not taxed at the 35 percent tax rate, they're taxed at a lower rate.",Yes
"When President Obama came into office, he inherited the worst economic disaster since the Great Depression.",Yes
"Now, with respect to DOMA and the marriage laws, the states have always been able to manage those laws.",Yes
"That's why I don't think we should give nearly half of it to the wealthiest 1%, because the other 99% have had an awful lot to do with building the surplus in our prosperity.",Yes
The deficit is the result of excessive government spending.,Yes
"And that's why the Congress, including the Republicans, have not gone along with the President's recommendations.",Yes
And our cancer rate is uh - higher than any country in the world.,Yes
And I have been a consistent reformer.,Yes
"But, I think that that is clearly related to the fact that, going back to the time when the all-volunteer Army was created in 1973 - and I worked hard for it and supported it - we simply have failed to keep pace with the cost of living.",Yes
"And -- and that kind of top -- top-down economics, where folks at the top are doing well, so the average person making $3 million is getting a $250,000 tax break, while middle-class families are burdened further, that's not what I believe is a recipe for economic growth.",Yes
"For comparable states our size, we're signing them up as fast as any other state.",Yes
"I am concerned about a tax on Muslims, for example, over there.",Yes
"They started from that little area, and now they're in 32 different nations, Hillary.",Yes
"And the president's right in terms of the additional oil production, but none of it came on federal land.",Yes
"But 32 of those have given up and canceled their plans to build, and again, because Government regulations and permits, and so forth, take - make it take - more than twice as long to build a nuclear plant in the United States as it does to build one in Japan or in Western Europe.",Yes
"Now, Governor Romney's proposal that he has been promoting for 18 months calls for a $5 trillion tax cut, on top of $2 trillion of additional spending for our military.",Yes
Uh - he had directed his uh - diplomatic relation - uh - uh - representative to yield to the Panamanians full sovereignty over the Panama Canal Zone at the end of a certain period of time.,Yes
And we weren't diagnosing problems.,Yes
"And I've put forward a plan to make sure that we're bringing manufacturing jobs back to our shores by rewarding companies and small businesses that are investing here, not overseas.",Yes
"And we have been the safety valve, whether we wanted to or not, with the illegal entry here, in Mexico, where their population is increasing and they don't have an economy that can absorb them and provide the jobs.",Yes
"And it's not the fact -- it's not the fact that Senator Obama chooses to associate with a guy who in 2001 said that he wished he had have bombed more, and he had a long association with him.",Yes
We're getting rid of carried interest provisions.,Yes
"... to sign immigration reform, and George W. Bush supported it, as well.",Yes
We have attempted to persuade Chiang Kai-shek as late as January of 1959 to reduce the number of troops he has on them.,Yes
The federal government didn't hire our teachers.,Yes
That will -- that will reduce costs.,No
It gives you the choice.,No
"But second, in addition to that, if we do get into a recessionary period we should move on that part of the economy which is represented by the private sector, and I mean stimulate that part of the economy that can create jobs - the private sector of the economy.",No
Do you want to go first?,No
"But I think we're all in this together, and my plea to the American people is values in the schools.",No
Russia is a country in transition.,No
"And yet, interestingly enough, we have the most religious freedom of any country in the world, including the freedom not to believe.",No
All you have to do is take a look at Carrier air conditioning in Indianapolis.,No
And one of the things that the Vice President either ignores or won't address is the fact that you can't divorce our military security from our economic security.,No
"It's time for a chief executive who can make tough choices, can work with the Congress, can get that deficit down and begin to build a strong fiscal foundation under this country.",No
Governor Romney says he wasn't referring to Arizona as a model for the nation.,No
The question really is: which candidate and which party can meet the problems that the United States is going to face in the sixties?,No
We've just seen those two tragic examples in both Tulsa and Charlotte.,No
"I applaud them for it, I don't criticize them.",No
They're the fundamental aspect of America's economy.,No
But everybody's affected by the debt because of the tremendous interest that goes into paying on that debt everything's more expensive.,No
"You know, over the last 20 months, you've invited me into your homes.",No
"He says he wants a system that will make nuclear wars safe, so nobody's going to get hurt.",No
I think the government can do better.,No
You get a catastrophic plan to help you on it.,No
"I will stand up for families against powerful interests, against corporations.",No
I don't think you understood what was -- this was locker room talk.,No
India started from about the same place that China did.,No
But that -- that is not the case.,No
"Now, I'd like to come back for a quick moment, if I can, to that issue about China and the talks.",No
"After 9/11, I went to work with Republican mayor, governor and president to rebuild New York and to get health care for our first responders who were suffering because they had run toward danger and gotten sickened by it.",No
"And we won the nomination by going out into the streets - barbershops, beauty parlors, restaurants, stores, in factory shift lines also in farmers' markets and livestock sale barns - and we talked a lot and we listened a lot and we learned from the American people.",No
"And that's why I think it's so important for us to reverse course, because that's the central front on terrorism.",No
So at least we have time to work with it.,No
"I believe that every agreement we reach must be verifiable, and I will not agree to anything that we cannot tell every day.",No
We're not going to do that in my administration.,No
I went to New York.,No
