Text,class_label,topic
"And, uh, since 2010, we've seen wages grow slower here than in Canada.",Yes,employment
The President decided to ignore the findings of the CIA on that particular situation.,Yes,foreign policy
"When this administration started, the vaccine distribution rate was at 1 million doses a day.",Yes,vaccines
The Navy's fleet is smaller than it was during World War I.,Yes,the military
My opponent supported the bill that would have allowed guns on college campuses.,Yes,gun control
China is the largest producer of solar panels globally.,Yes,climate change
There are 2.7 million acres of protected land that are under threat of being opened for drilling.,Yes,the environment
We signed a bilateral trade agreement with South Korea that increased exports by $5 billion.,Yes,foreign policy
The Social Security trust fund is projected to be depleted by 2033.,Yes,social security
"He talks about tax relief, but in 2019, the Congressional Budget Office reported that his proposals would disproportionately benefit the wealthiest 1%.",Yes,tax policy
The Senator from California voted against rent control measures three times in the last five years.,Yes,housing
The CDC's 2022 report indicated that maternal mortality rates are highest in states with the most restrictive abortion laws.,Yes,reproductive rights
"ICE, uh, removed nearly 250,000 people this year.",Yes,immigration
"According to the EPA, coal mines have seen a reduction of 45% in methane emissions since 2010.",Yes,the environment
The Department of Transportation estimates that bad roads cost U.S. drivers $130 billion annually.,Yes,infrastructure
"Under his leadership, 5 million manufacturing jobs were lost.",Yes,the economy
"According to the latest Kaiser Family Foundation report, average family premiums have doubled since 2000.",Yes,healthcare
His administration has approved over 300 charter schools during its tenure.,Yes,education
Sea levels have risen eight inches since the start of the 20th century.,Yes,climate change
The report by the Department of Education found that U.S. high school math scores have fallen behind those of 35 other countries.,Yes,education
More refugees have fled Syria in the last two years than during the entire previous decade.,Yes,foreign policy
"The new railway project received $500 million in federal funding, and construction starts next spring.",Yes,infrastructure
"Our cities saw a record low in burglary cases in 2022, largely due to community policing efforts.",Yes,crime
The World Trade Organization ruled last year that our subsidies to Boeing were illegal.,Yes,trade
We've modernized almost 75% of our nuclear arsenal in just the past decade.,Yes,the military
"The Paris Agreement, which he withdrew from, was supported by 197 countries.",Yes,climate change
The stock market hit record highs under my presidency.,Yes,the economy
"And in the West Coast, they're facing the longest wait times at ports since records began in 1995.",Yes,infrastructure
The Pentagon's latest report shows that military readiness levels are at their lowest since 2001.,Yes,foreign policy
The detention centers were operating at 150% capacity last quarter.,Yes,immigration
The IRS processed over 240 million tax returns last year alone.,Yes,tax policy
"A report by the World Wildlife Fund says the population sizes of mammals, birds, fish, amphibians, and reptiles dropped by an average of 68% since 1970.",Yes,the environment
"According to the USDA, the price of eggs is up 40% from last year.",Yes,the economy
The current administration has cut funding for mental health services by 15% this fiscal year.,Yes,healthcare
The Supreme Court upheld the Second Amendment 5-4 in 2008.,Yes,gun control
Their campaign spent over $200 million on TV ads during the midterms.,Yes,elections
The President had three opportunities to sign the Veterans Health Care Bill and didn't.,Yes,the military
"We have planted over 10 million trees since last year, a significant achievement in carbon offset.",Yes,the environment
We have increased broadband access to rural areas by 27% in the last two years alone.,Yes,infrastructure
The CIA report from last year highlighted increased cyber threats from China.,Yes,foreign policy
"Look, in 2019, 59% of immigrants came from Mexico, Central America, and the Caribbean.",Yes,immigration
The Social Security Administration said that 60 million Americans rely on benefits every month.,Yes,social security
"Remember, in the 1970s, the Clean Water Act helped prevent pollution in over 700,000 miles of rivers.",Yes,the environment
"According to NASA, 2022 was the warmest year on record, tying with 2016.",Yes,climate change
"The Council of Economic Advisers, they estimated that eliminating zoning laws could boost the housing supply by 15%.",Yes,housing
"Listen, under the new proposed budget, student loan interest rates are supposed to double by the year 2024.",Yes,education
"Under the new agreement, tariffs on steel are expected to drop significantly by 2024.",Yes,trade
And more wind turbines were installed last year in Texas than in any other state.,Yes,energy
"You've heard the studies, like the one from the American Society of Civil Engineers, that gave our infrastructure a D-plus.",Yes,infrastructure
"Last year, the United States exported more liquefied natural gas than Russia for the first time.",Yes,foreign policy
"In 1996, he supported the legislation that increased the number of Border Patrol agents by 5,000.",Yes,immigration
"So here's the thing, under the current administration's policies, there's been a 30% increase in the number of audits for small businesses compared to large corporations.",Yes,tax policy
"In 2020, more than 159 million Americans voted, the highest number in history.",Yes,elections
"In 2020, the State Department issued a report showing Iran's nuclear activities had quadrupled.",Yes,foreign policy
"According to the latest Bureau of Economic Analysis report, GDP growth was 2.9% last quarter.",Yes,the economy
He consistently opposed every trade deal offered during the last decade.,Yes,trade
"Look, in 1983 the payroll tax was raised as part of a deal to keep Social Security solvent.",Yes,social security
"We're providing unprecedented military support to Ukraine, amounting to over $3 billion just this year.",Yes,foreign policy
The Department of Transportation reported a 30% increase in bridge collapses over the past decade.,Yes,infrastructure
"Under the last administration, homebuilding permits reached their highest levels since the early 2000s.",Yes,housing
We're the only developed country where citizens go bankrupt due to medical bills.,Yes,healthcare
"In 2022, the Air Force completed over 3,000 successful drone missions.",Yes,the military
"And more importantly, FEMA reported that every dollar spent on hazard mitigation saves six dollars in future disaster costs.",Yes,infrastructure
"Australia's 1996 gun buyback program is estimated to have removed 650,000 guns from circulation.",Yes,gun control
"Last year, we saw a record number of new electric vehicle sales.",Yes,energy
We have more mass shootings than any nation in the world.,Yes,gun control
The federal highway funding was stalled for eight days because of his objections.,Yes,infrastructure
"We've implemented workforce training programs that have upskilled over 250,000 workers nationwide.",Yes,employment
"And, more importantly, when they talk about separating families, it was under his tenure that the policy was first launched.",Yes,immigration
"In 2021 alone, we invested over $1 billion into housing assistance for low-income families.",Yes,housing
"According to a study by the Peterson Institute, tariffs have cost the average U.S. family more than $800 per year.",Yes,trade
More people are living with their parents now than at any time since before World War II.,Yes,housing
The United States has lost half of its wetlands since the 1700s.,Yes,the environment
The legislation we passed invests over $300 billion in renewable energy over the next decade.,Yes,climate change
"And let me tell you, that was after the WHO said it was a global pandemic.",Yes,vaccines
"During his tenure, oil imports from the Middle East increased by 15%.",Yes,energy
I led the initiative that resulted in a 15% drop in juvenile crime in my district over the last five years.,Yes,crime
"According to the DOJ, their crackdown on human trafficking led to the arrest of over 1,300 suspects last year.",Yes,crime
"According to the EPA, 12 million lead pipes were replaced under this program.",Yes,infrastructure
"The President, last year alone, increased the defense budget by $54 billion, more than any administration in history.",Yes,the military
The recent report from the National Education Association said teacher pay has dropped by 3% over the last decade.,Yes,education
Our troops had no new artillery delivered for over a decade.,Yes,the military
"The Senator opposed the Trans-Pacific Partnership, saying it would harm American workers.",Yes,trade
"I mean, California's prison system is, like, the most overcrowded in the nation.",Yes,crime
California's wildfires have become 40% more frequent in the last five years according to NOAA.,Yes,the environment
"Look, the actuaries have said it could sustain full benefits until 2090 with just a few modest adjustments.",Yes,social security
"And that treaty, the INF treaty, was actually something he called 'obsolete' two years ago.",Yes,foreign policy
"And, uh, police departments in at least five states reported shortages of critical equipment due to budget cuts.",Yes,crime
We've tightened election security measures more than any administration in the last 20 years.,Yes,elections
"And under her leadership, homelessness increased by nearly 15 percent in just one year.",Yes,housing
"Even after the tax reforms, our effective corporate tax rate remains higher than that of Germany.",Yes,tax policy
Every dollar we invest in high-speed rail is estimated to yield four times in economic return.,Yes,infrastructure
Our national parks have seen a 25% increase in visits since I took office.,Yes,the environment
"Brazil, by the end of 2021, had increased deforestation rates in the Amazon rainforest by 22%.",Yes,climate change
"According to the Bureau of Labor Statistics, unemployment is at a 50-year low.",Yes,the economy
