Text,class_label,examples
We look to Europe uh - to Asia because the struggle is in the underdeveloped world.,No,
"This president in the last debate said, ""Well, that would be a big tax gap if we did that.""",No,
"Let me also say, we're having an election today.",No,
"It shows income -- in fact, the income -- I just looked today -- the income is filed at $694 million for this past year, $694 million.",Yes,
There are 43 million of us.,Yes,
Government does not create jobs.,No,
I'm also going to dramatically expand trade in Latin America.,No,
"We don't need a constitutional amendment for kids to pray, and what I did was to have the justice department and the education department for the first time ever issue a set of guidelines that we gave to every school in America, saying that children could not be interfered with in religious advocacy when they were praying, when they were doing whatever they could do under the constitution, just because they were on a public school ground, and I think anyone who's experienced this will tell you that our administration has done more than any in years to clarify the freedom of religion in the public square, including in the public schools.",Yes,
"Now, here is how that connects with all the rest of what we've been talking about.",No,
That is a very serious charge against the president.,No,
He said that many of these countries equate space developments with scientific productivity and scientific advancement.,Yes,
One of the reasons I was successful as the governor of Texas is because I didn't try to be all things to all people.,No,
"Well, Mr. Ford is - is uh changing uh considerably his previous philosophy.",Yes,
"Right now, we are at 90 percent health insurance coverage.",Yes,
"He twisted arms and got six Democrats to vote the other way, but we lost by one vote.",Yes,
"I'm not satisfied with it even if there were no Communism in the world, but particularly when we're in the kind of a race we're in, we have got to see that America grows just as fast as we can, provided we grow soundly.",No,
"First of all, let me say what we have done.",No,
We're 9 million jobs short of that.,Yes,
"And now with the financial crisis, car dealerships are closing and people can't get car loans.",Yes,
"In a recent 30-day period, 37 terrorist acts in 20 countries have been committed.",Yes,
"I felt that if I could just get the parties together to say let's stop the violence, start talking, commit to the negotiations, that would be a plus.",No,
But I respect the presidency.,No,
"But to somehow say that group of young women who said ""Military wives for McCain"" are somehow saying anything derogatory about you, but anything -- and those veterans that wear those hats that say ""World War II, Vietnam, Korea, Iraq,"" I'm not going to stand for people saying that the people that come to my rallies are anything but the most dedicated, patriotic men and women that are in this nation and they're great citizens.",No,
I'm opposed to the death penalty.,No,
And FEMA has been a major flagship project of our reinventing government efforts.,Yes,
"But let me say this, because he spent millions and millions of dollars of advertising on the subject of Boston Harbor.",Yes,
"And in Medicare, what we did was we said, we are going to have to bring down the costs if we're going to deal with our long-term deficits, but to do that, let's look where some of the money's going.",No,
It's not much fun sometimes.,No,
Meg Whitman was CEO of a company that started with 12 people and is now 1.3 million people in America make their living off eBay.,Yes,
I wouldn't relish doing it but I wouldn't shrink from it.,No,
I'm just telling you our state comes together to do what is right.,No,
But we're bringing the tax rate down from 35 percent to 15 percent.,Yes,
"And I left the party eventually, because I could no longer follow the turn in the Democratic leadership that took us down an entirely different path, a path of centralizing authority in the Federal Government, lacking trust in the American people.",Yes,
"I think that we have a long way to go, regrettably.",No,
What it says is that gays and lesbians can't be fired from their job because they're gay or lesbian.,Yes,
"But I also see a tremendous opportunity now to negotiate with the Soviet Union to build on the progress that we've made with the INF Treaty, which I strongly supported and most Democrats did to get those reductions in strategic weapons, to get a test ban treaty, and to really make progress on the reduction of conventional forces in Europe.",Yes,
"And now there's 30 nations involved, standing side by side with our American troops.",Yes,
"As I say, I feel that we have a problem here to resolve.",No,
"We ought to be able to come up with an agricultural policy in this country that gives our farm families a fair price and a decent future without spending $20-25 billion a year, which is what we've been doing under this administration.",Yes,
"Made a lot of it while you were secretary of state, actually.",Yes,
When he gave you that biggest tax increase in history; when he tried to take over your healthcare system.,Yes,
"It seems to me that in this election, the focus should not be on the executive branch but the corrections should come as the voters vote for their members of the House of Representatives or for their United States senator.",No,
"And then, as we build up our national security, to restore our margin of safety, we at the same time try to restrain the Soviet build-up, which has been going forward at a rapid pace, and for quite some time.",Yes,
Is there an equal time rule tonight?,No,
"And I think there has to be -- I think Mr. Perot and I agree on this, there has to be a national commission of health care providers and health care consumers that set ceilings to keep health costs in line with inflation, plus population growth.",No,
"Well, the Administration was the first major country to stand up to the abuse in Tiananmen Square.",Yes,
I opposed the grain embargo in my administration.,Yes,
We gave them $150 billion back.,Yes,
"Senator Dole remembers well that we actually offered not to even put in a healthcare bill in 1994, uh '93, but instead to work with the Senate Republicans and write a joint bill.",Yes,
They were just waiting to seize the opportunity.,No,
"Already just today the members of his political party said that they were going to ignore the orders of the new president of Serbia, and that they question his legitimacy, and he's still going to try to be actively involved.",Yes,
"We are going to make America strong again, and we are going to make America great again, and it has to start now.",No,
They have to let you keep your kid on their insurance -- your insurance plan until you're 26 years old.,Yes,
Uh - We're using about fifty percent of our steel capacity today.,Yes,
