Text,class_label
This is a president who has not met with the civil rights leadership of our country.,Yes
"In San Diego where we had some defense cutbacks, we funded a project for the University of California San Diego to use airplane composite materials to build lighter, stronger bridges, a little project in a program that Senator Dole opposed.",Yes
"... would not add a penny to the debt, and your plans would add $5 trillion to the debt.",Yes
The Trump International is way under budget and way ahead of schedule.,Yes
"Well Mr. Drummond, first of all, referring to Secretary Dulles' press conference, I think if you read it all - and I know that you have - you will find that Secretary Dulles also indicated in that press conference that when the troops were withdrawn from Quemoy, that the implication was certainly of everything that he said, that Quemoy could better be defended.",Yes
My opponent was against that.,Yes
All 50 states did it.,Yes
Our jobs have fled to Mexico and other places.,Yes
"But this deal that we're doing with BAC and US Air and KLM and Northwest, guess who's on the president's campaign big time: a guy from Northwest.",Yes
"Five million Americans have lost their health care; 620,000 Missourians have no health care at all; 96,000 Missourians have lost their health care under President Bush.",Yes
The farm income in America is high.,Yes
I think you've seen tonight in this debate that Governor Reagan and I have agreed on exactly one thing - we are both against the reimposition of a peacetime draft.,Yes
"There are now a large number of Afghan Security Forces, 350,000 that are ready to step in to provide security and we're going to be able to make that transition by the end of 2014.",Yes
"... the irony is that we've seen this model work really well in Massachusetts, because Governor Romney did a good thing, working with Democrats in the state to set up what is essentially the identical model and as a consequence people are covered there.",Yes
"But, in fact, these last 4 years have seen more weapons built, a wider and more vigorous arms race than in human history.",Yes
We have the biggest drop in the number of people in poverty in 27 years.,Yes
Why that's more than the average teacher makes.,Yes
"Matter of fact, we distributed free trigger locks in the State of Texas so that people can get them and put them on their guns to make their guns more safe.",Yes
"And I've had to fight a lot of people that were saying human rights, and weÃ¢â‚¬â„¢re the ones that put the sanctions on and stood for it.",Yes
I've stood up against it as secretary of state.,Yes
"... and it's a criminal enterprise, and so many people know it.",Yes
That's already offered in the private marketplace.,Yes
"And that's why he wants to veto it, just like he vetoed an earlier bill this year.",Yes
This -- we have weakened our economy.,Yes
Well what we do is what the Attorney-General of the United States did under the direction of the President: call in the owners of chain stores and get them to take action.,Yes
"You didn't even have tax cuts in your budget, Mr. President, the first two years you were president.",Yes
I'm proud of the fact that violent crime is down in the State of Texas.,Yes
"And when it comes to tightening sanctions, look, as I said before, we've put in the toughest, most crippling sanctions ever.",Yes
"I hope some day it will rise; but I don't think it will rise if we continue the same policies toward Cuba that we did in recent years, and in fact towards all of Latin America - when we've almost ignored the needs of Latin America; we've beamed not a single Voice of America program in Spanish to all of Latin America in the last eight years, except for the three months of the Hungarian uh - revolution.",Yes
"Under my plan, they get $1800 of tax relief.",Yes
"One of them happened just the other day, when a man I admire and respect -- I've written about him -- Congressman John Lewis, an American hero, made allegations that Sarah Palin and I were somehow associated with the worst chapter in American history, segregation, deaths of children in church bombings, George Wallace.",Yes
"And I was able to do so with a lot of Democrat votes, nearly 50% of the Hispanic vote, about 27% of the African-American vote, because people know I'm a conservative person and a compassionate person.",Yes
But I want to get our private sector growing and I know how to do it.,No
These are sophisticated people watching tonight.,No
"Well, with regard to this being a personal choice, isn't that what a murderer is insisting on, his or her right to kill someone because of whatever fault they think justifies that?",No
"Several months ago the Vietnam government said, ""We are ready to sit down and negotiate for release of information on MIAs.",No
There's no question about that.,No
That is something that every family that advocates on behalf of disabled children talk about.,No
And this is what the Republicans have done to us.,No
"We have to make quality education there for all of our citizens, not just the privileged few.",No
We have made remarkable success.,No
"We had a guarantee on the S&Ls, right?",No
"Real interest rates -- the real cost of interest -- will remain very, very high, and many economists are predicting that we're moving into a period of very slow growth because the economy is tapering off and may be a recession.",No
Obviously it has a lot to do with interest rates --,No
We have inflation because the Government is living too well.,No
"And I will tell you: No, I have not.",No
It's clear for everybody to see.,No
Admiral Mullen suggests that Senator Obama's plan is dangerous for America.,No
They were told: Don't even bother; we're not going to listen to it.,No
But I support the death penalty in the most heinous cases.,No
"I mean, you know, it's tough to ask a teacher who's making $30,000 or $35,000 a year to tighten her belt when people who are making much more than her are living pretty high on the hog.",No
"I'm telling you, I will make it the -- I will make the McCain-Feingold Campaign Finance Reform bill the very first measure that I send to the Congress as president.",No
And we've got a wide array of differences on those.,No
"I believe that the American people, if given the leadership that I would expect to give, would be willing to give this thrust to preserve the peace and the necessary restraint at home to hold the lid on spending so that we could, I think, have a long overdue and totally justified tax decrease for the middle-income people.",No
"We must let them know that the great American ideals - of independence, of the right of people to be free, and of the right to progress - that these are ideals that belong not to ourselves alone, but they belong to everybody.",No
But let's turn for a minute to the uhh - southern African operations that are now going on.,No
I think you can go to 5 percent or 6 percent.,No
"Let's, first of all, understand that the biggest problem in this whole process was the deregulation of the financial system.",No
I think the Atomic Energy Committee is prepared for it.,No
The vice president thinks it's the government's money.,No
We're going to reform our intelligence services to make sure that we get the best intelligence possible.,No
We have to work with Nigeria.,No
"I sent up my budget man to the Congress, and he says, here's how we're going to reduce the deficit in half by five years.",No
That means you can take a line and cut out some of the pork out of a meaningful bill.,No
