Text,class_label,examples,topic
It's bigger than our respective parties.,No,,
"So I believe in flexibility, I believe in a national reading initiative for local districts to access with K through 2 diagnostic testing, curriculum that works, phonics works, by the way, it needs to be a part of our curriculum.",No,,
And I think that it's going to take some time to work itself out.,No,,
"Found a boy -- excuse me, but this gives the flavor -- a boy in Houston kept a chicken in the bathtub in downtown Houston and missed 65 days going to livestock shows.",No,,
I mention the last debate --,No,,
"Copays, deductibles, prescription drug costs, and I've laid out a series of actions that we can take to try to get those costs down.",Yes,,
You have to put the money into it and the funding and the leadership.,No,,
I guess I rely more on the individual.,No,,
You've mentioned President Dwight David Eisenhower.,No,,
"They are getting crushed, and many of them are going bankrupt as a consequence of health care.",Yes,,
And now our kids are being killed with ammos right out of that dump.,No,,
And he went out and he did it.,No,,
I said that wasn't the right thing to do.,Yes,,
"An economy with 50 percent of kids graduating from college that can't finds a job, or a college level job, that's not what we have to have.",Yes,,
"Right now, I meet young people all across the country who either have decided not to go to college or if they're going to college, they are taking on $20,000, $30,000, $50,000, $60,000 worth of debt, and it's very difficult for them to go into some fields, like basic research in science, for example, thinking to themselves that they're going to have a mortgage before they even buy a house.",Yes,,
I know Senator Kennedy suggested in his speech at Cleveland yesterday that that committee had not been particularly effective.,Yes,,
Secretary Bill Perry negotiated that under President Clinton.,Yes,,
"We had the slowest growth, about 2.5 percent.",Yes,,
This president didn't stand up for Boeing when Airbus was violating international rules and subsidies.,Yes,,
"22 million new jobs, very low unemployment nationally.",Yes,,
We also are pursuing housing programs.,No,,
The Soviet Union has been moving faster than we have.,Yes,,
"You know, back in the 1970s, I worked for the Children's Defense Fund.",No,,
"... the money -- the money went to Fisher House, where they build houses -- the money that you're talking about went to Fisher House, where they build houses for veterans and disabled vets.",Yes,,
Nobody ever told the American people that we increased spending $1.83 for every dollar of taxes raised.,Yes,,
"And I will tell you very strongly, when Bernie Sanders said she had bad judgment, she has really bad judgment, because we are letting people into this country that are going to cause problems and crime like you've never seen.",Yes,,
"Blumenthal sent McClatchy, highly respected reporter at McClatchy, to Kenya to find out about it.",Yes,,
"Mr. Vice President, thank you very much, and I would like to thank the folks here at Wake Forest, and I want to thank you all for listening.",No,,
"You were very clear that you would not provide, government assistance to the U.S. auto companies, even if they went through bankruptcy.",Yes,,
"We are so outplayed on missiles, on cease-fires.",Yes,,
"First, we ought to prevent more of this on the street.",No,,
And you ought to have some of this surplus so you can save and dream and build.,No,,
It doesn't set a times schedule.,No,,
We're not allowed to vote on it.,Yes,,
"But if we remain strong and resolute, we will defeat this enemy.",No,,
"Well, it's cost-effective to help Russia succeed in its revolution; it's pennies on the dollar compared to going back to the Cold War.",Yes,,
"We don't know what the status of the dear leader's health is today, but we know this, that the North Koreans have broken every agreement that they've entered into.",Yes,,
"Now we've had this pause, but most economists, regardless of their political philosophy, uh - indicate that this pause for a month or two was healthy, because we could not have honestly sustained a 9.2 percent rate of growth which we had in the first quarter of this year.",Yes,,
I'm for doing something both on the supply side and production side and on the consumption side.,No,,
Most people want to see their own doctor.,No,,
"Now, you're -- and the way it would happen is that under his plan, if a school was designated as failing, the kids would be trapped there for another three years and then some of them would get federal vouchers and the state would be forced to match those, that money.",Yes,,
Some of the hardest moments since I've been the governor of the State of Texas is to deal with those cases.,No,,
The fact is that businesses in America today are paying the second highest tax rate of anywhere in the world.,Yes,,
"Well, it's the civil rights issue of the 21st century.",No,,
"I believe very much in our renewable capabilities; ethanol, wind, solar will be an important part of our energy mix.",No,,
"And his answer was, ""With a viable exit strategy and only with enough forces to get the job done.""",Yes,,
That's not going to happen.,No,,
I think the American people will make their own decisions on character and at a time when we have work to do and we need action I think they need to clearly understand the backgrounds of each person.,No,,
"But to add one other feature, I don't control any of the tapes.",Yes,,
"And we want to pursue that plan in a way which will bring down the level of nuclear armament, will build a more stable and more peaceful world while making choices here at home.",No,,
We are now spending $10 billion or more every month.,Yes,,
"In the audience tonight, we have four mothers of -- I mean, these are unbelievable people that I've gotten to know over a period of years whose children have been killed, brutally killed by people that came into the country illegally.",Yes,,
Now they have the bombs and we're less safe.,Yes,,
"Number one, we've got to get the debt down to get the interest rates down so the economy will grow and people will be employed.",No,,
We're having trouble meeting recruiting goals.,No,,
"And I have to say, Senator McCain and I, I think agree on the importance of energy, but Senator McCain mentioned earlier the importance of looking at a record.",No,,
"Whatever is brought in, I think that we can finance essential programs within a balanced budget, if business remains orderly.",No,,
Lower crime rates for eight years in a row.,Yes,,
"The governor, if it's a failing school, would leave the children in that failing school for three years and then give a little bit of money to the parents, a down payment on a down payment for private school tuition, and pretend that that would be enough for them to go out and go to a private school.",Yes,,
"So part of the reason I think it's so important for us to end the war in Iraq is to be able to get more troops into Afghanistan, put more pressure on the Afghan government to do what it needs to do, eliminate some of the drug trafficking that's funding terrorism.",Yes,,
"And as commander-in-chief, that is something that I've worked on and thought about every single day that I've been in the Oval Office.",No,,
And we're retaining our workers for the jobs of tomorrow.,Yes,,
"Mr. Perot will tell you, for example, that the expert he hired to analyze his plan says that it will bring the deficit down in 5 years but it will make unemployment bad for 4 more years.",Yes,,
"Now, Senator McCain, the centerpiece of his economic proposal is to provide $200 billion in additional tax breaks to some of the wealthiest corporations in America.",Yes,,
