Text,class_label
Mr. Ford uh - actually has fewer people now in the private sector in non-farm jobs than when he took office.,Yes
"We ought to appoint a commission, just as we did in Social Security in 1983, when we rescued Social Security, and I was proud to be on that commission, along with Claude Pepper, the champion of senior citizens from Florida.",Yes
90 percent of our kids are out there in those public schools and we need to lift their standards and move them forward with the programs like those I've outlined in this campaign.,Yes
We have seen the strongest economy in the history of the United States.,Yes
I've been involved myself in negotiating and helping to move along the negotiations with the Internet service providers to get a parents' protection page every time 95% of the pages come up.,Yes
"Because as we're here tonight in this debate, we are seeing, for the first time in a long time, Republicans and Democrats together, sitting down, trying to work out a solution to this fiscal crisis that we're in.",Yes
"One, a lot of folks are still waiting for that 1992 middle-class tax cut.",Yes
"And the fact that you're going to college is great, but I want everybody to get a great education and we've worked hard to make sure that student loans are available for folks like you, but I also want to make sure that community colleges are offering slots for workers to get retrained for the jobs that are out there right now and the jobs of the future.",Yes
But what is really troubling is that we learned in the last debate he has not paid a penny in federal income tax.,Yes
You have a differential in wages right now.,Yes
"Now, Governor Romney just said, you know he wants to help those young people too, but during the Republican primary, he said, ""I will veto the DREAM Act"", that would allow these young people to have access.""",Yes
The governor said that he doesn't think this problem is necessarily caused by people.,Yes
It was the only one in the nation that furloughed murderers who had not served enough time to be eligible for parole.,Yes
"And after that, a number of women have come forward saying that's exactly what he did to them.",Yes
"He's shipped jobs to 12 countries, including Mexico.",Yes
"And finally, we don't want to have military involvement there.",Yes
"The average South Korean is three inches taller than the average North Korean, a huge gulag.",Yes
"Gas is a clean fuel that we can burn to -- we need to make sure that if we decontrol our plants that there's mandatory -- that the plants must conform to clean air standards, the grandfathered plants, that's what we did in Texas.",Yes
But I believe it would have been much more unfair to have had John Anderson denied the right to participate in this debate.,Yes
"Well, I don't know about all these percentages that he throws out, but I do know that -- I speculate that the reason why he didn't answer your question directly as to whether my numbers were right, the facts were right about Texas ranking dead last in families with health insurance and 49th out of 50 for both children and women, is because those facts are correct.",Yes
"If we're $4 trillion down, we should have everything perfect, but we don't.",Yes
They don't name him the most liberal in the United States Senate because he hasn't shown up to many meetings.,Yes
It would go into the Social Security Trust Fund.,Yes
"We're putting more money per child into education, and we are not performing as we should.",Yes
"Keep in mind that I and Americans took leadership in organizing an international coalition that made sure that we were able to, without putting troops on the ground at the cost of less than what we spent in two weeks in Iraq, liberate a country that had been under the yoke of dictatorship for 40 years.",Yes
"600,000 of whom, and maybe some of those have since gotten it, but as of a year ago 600,000 of them were actually eligible for it but they couldn't sign up for it because of the barriers that they had set up.",Yes
"We have to have modernization, especially if we achieve the 50 percent reduction in strategic weapons that our President is taking the leadership to attain.",Yes
"So now there are five voices speaking to Kim Jong Il, not just one.",Yes
"We just did a drug bust a week earlier, and the guy we arrested had an AK-47 lying on the bed right beside him. """,Yes
We've got an aggressive brown field program to refurbish inner-city sore spots to useful pieces of property.,Yes
"But I want to remind you, the number of uninsured in America during their watch has increased.",Yes
"That means those cars can be exported, 'cause that's the demand around the world, and it also means that it'll save money in your pocketbook.",Yes
"And it seems to me what we need to do is to talk about not only tobacco but drugs, because drug use between 12- and 17-year-olds has doubled in this administration in the last 44 months.",Yes
More in August than July.,Yes
It's being used in 17 states right now.,Yes
"He says don't do it, but the policies he's expounding of putting conditions on M.F.N.",Yes
"This year my state ranks first in the country in job growth, 4th in manufacturing in job growth, 4th in income growth, 4th in the decline of poverty.",Yes
"We've seen him rate women on their appearance, ranking them from one to ten.",Yes
"Well, Mr. Carter has uh indicated that uh - he would give a blanket pardon to all uh - draft evaders.",Yes
"In fact, just today business organizations like the United States Chamber of Commerce, which generally are pretty supportive of Republicans, said that this would lead to the unraveling of the employer-based health care system.",Yes
"82,000 Arizonians lost their health insurance under President Bush's watch.",Yes
"I say if Germany can cover everybody and keep costs under inflation, if Hawaii can cover 98% of their people at lower health care costs than the rest of us, if Rochester, New York, can do it with two-thirds of the cost of the rest of it, America can do it, too.",Yes
Trillion-dollar deficits for the last four years.,Yes
North Korea quadrupled its nuclear capability.,Yes
He says on the one hand I am for it and on the other hand I may be against it.,Yes
"And therefore I've never suggested we should uh - be able to retire the debt substantially, or even at all in nineteen sixty-one or two.",Yes
"We sent it over to the House, that you could import drugs.",Yes
"The point I want to make to you is, a bipartisan commission reviewed my plan and the Bush plan and there were as many Republicans as Democratic health care experts on it.",Yes
"And we're making some progress, doing a little better on interdiction.",Yes
That would be an abrogation of our agreement with NATO.,Yes
Guinea and Ghana have both moved within the Soviet sphere of influence in foreign policy; so has Cuba.,Yes
"And all of her donors -- just about all of them -- I know Buffett took hundreds of millions of dollars, Soros, George Soros, took hundreds of millions of dollars...",Yes
"Poland, Hungary, Czechoslovakia, the Baltics are free.",Yes
We're now working on the communications industry.,Yes
"And this president, I regret to say, has secured less nuclear material in the last two years since 9/11 than we did in the two years preceding 9/11.",Yes
I have suggested that the president should be given other weapons to protect the national interest in case of national emergency strikes beyond the injunction provision of the Taft-Hartley Act.,Yes
But Hillary Clinton wanted the wall.,Yes
We talk about schools - three times as many classrooms built in the past Administration - and Eisenhower - than under the Truman Administration.,Yes
"I urged the president to support this air cover, and he did--and I applaud that.",Yes
And the fact that you're making an investment in higher education is critical.,Yes
We're using unmanned vehicles to spot people coming across.,Yes
"And I, as you know, pushed for the debate to include the 209 American citizens who were part of it in Richmond a few days ago.",Yes
"I agree our military is the strongest in the world today, that's not the question.",Yes
"As a matter of fact, it is the economic recovery program that we presented when I took office in 1981.",Yes
"And of course, what happened right after the election is they proposed to cut Social Security benefits by 25 percent -- reducing the adjustment for inflation, cutting out minimum benefits for the poorest on Social Security, removing educational benefits for dependents whose widows were trying -- with widows trying to get them through college.",Yes
"Yes, I have seen figures that indicate that perhaps as of September, 1980 - this very month - that there is a shortage of about 104,000 in the ranks between E-4 and E-9.",Yes
"If you don't get a two-thirds, then your resolution doesn't pass.",Yes
I am a free trader.,Yes
"A lot of these election-year conversions, the President talks about the drug money, and all the other things, all this antismoking campaign all happened in 1996.",Yes
"As a matter of fact, the statement that Senator Kennedy made was that - to the effect that there were trigger-happy Republicans, that my stand on Quemoy and Matsu was an indication of trigger-happy Republicans.",Yes
"And, yes, when I was a senator, I did vote to close corporate loopholes.",Yes
"And now she wants to sign TPP, even though she says now she's for it.",Yes
Uh - We're using about fifty percent of our steel capacity today.,Yes
"The president always has the right, and always has had the right, for preemptive strike.",Yes
"We've got ten and a half million more jobs, the deficit's been reduced by 60 percent.",Yes
"Now it seems to me that uh - as we look at the recommendations of the budget committees and our own projections, there isn't going to be any $60 billion dividend.",Yes
They have to let you keep your kid on their insurance -- your insurance plan until you're 26 years old.,Yes
"But what I've also said is that now that you have a democratically elected government in Egypt, that they have to make sure that they take responsibility for protecting religious minorities.",Yes
"The terrorism czar, who has worked for every president since Ronald Reagan, said, ""Invading Iraq in response to 9/11 would be like Franklin Roosevelt invading Mexico in response to Pearl Harbor.""",Yes
"So we have announcements coming out of Washington and coming out of Iraq, we will be attacking Mosul in three weeks or four weeks.",Yes
It's 10 cents a year cumulative.,Yes
"He cut 112 billion dollars, so we're right on the edge right now.",Yes
Our jobs are being sucked out of our economy.,Yes
He's been in the United States Senate for 20 years and he hasn't addressed it.,Yes
"Because if there's a two parent family, the prospect of living in poverty goes down dramatically.",Yes
"As a matter of fact, Mr. Ford has made a political football out of the defense budget.",Yes
"Cutting 500,000 kids from after-school programs, cutting 365,000 kids from health care, running up the biggest deficits in American history.",Yes
And we created an OSHA - an Occupational Safety and Health Agency - for the protection of employees before the Federal Government had one in place.,Yes
"Let me say, if Senator Dole mentioned this, I just signed a bill that we got through Congress to increase the amount of pay increase we could give for military personnel and to make sure the pay increase this year was above the rate of inflation.",Yes
"One seventh the total economy, 17 new taxes, price controls, 35 to 50 new bureaucracies that cost $1.5 trillion.",Yes
"Now, on the Middle East, as you know, I worked very hard for peace in the Middle East.",Yes
I helped double the NIH budget to $28 billion a year to find cures.,Yes
