Text,class_label,selected_count,iteration_count
"These are people that care, that are trying to give of themselves.",No,2,128
"For the first time in history, you pay about 40 percent of what you earn.",Yes,2,128
But I can guarantee it will not come if Gerald Ford is reelected and this present policy is continued; it will come if I'm elected.,No,2,128
"I thought we were going to have equal time, but maybe I just have to interrupt the other 2.",No,2,128
General Brown has an exemply [sic] record of military performance.,Yes,2,128
They may be danger -- I voted I for everything since that time.,Yes,2,128
There was a recent investigation of the number in Texas who got -- who were given concealed weapons permits in spite of the fact that they had records.,Yes,2,128
That's one of the centerpieces of his campaign.,No,2,128
And you take a look at the people of Haiti.,No,2,128
"That's why most experts say that this tax scheme will blow a huge hole in the deficit, raise interest rates and weaken the economy and that will take away all the benefits of the tax cut with a weaker economy.",Yes,2,128
"I'd like to see a balanced budget amendment for America, to protect the American taxpayers, and then that would discipline not only the executive branch but the spending Congress, the Congress that's been in control of one party, his party, for 38 years.",Yes,2,128
"Now, the fact is you're going to have a hard time convincing folks that we were a whole lot better off eight years ago than we are today.",No,2,128
"And once you're out on your own with this $5,000 credit, Senator McCain, for the first time, is going to be taxing the health care benefits that you have from your employer.",Yes,2,128
"So, this has been my feeling about abortion, that we have a problem now to determine -- and all the evidence so far comes down on the side of the unborn child being a living human being.",No,2,128
It's a terrible problems in terms of flexibility on private insurance.,No,2,128
Now the bill that the President had submitted would have provided more aid for those areas that really need it - areas like Scranton and Wilkes-Barre and the areas of West Virginia - than the ones that Senator Kennedy was supporting.,Yes,2,128
"Right now we have a flat to deteriorating job base and where it appears to be growing, it's minimum-wage jobs.",Yes,2,128
"So you can put it down, but it is a very effective form of communication.",No,2,128
I've been trying so hard not to.,No,2,128
The government was very much involved; so was the housing industry; so was the banking industry; so were housing advocates; so were non-profit agencies; so were governors and mayors and people all over this country who believe deeply in home ownership and affordable housing.,No,2,128
I get audited by the IRS.,Yes,2,128
"President Bush recently sent a senior ambassador, Bill Burns, to participate in talks with the Europeans around the issue of nuclear weapons.",Yes,2,128
"We now have about four hundred and eighty-five employees, so we've made a rather significant reduction in the number of employees on the White House staff working for the president.",Yes,2,128
"Under budget, ahead of schedule, saved tremendous money.",Yes,2,128
You work harder and harder to make ends meet and put food on the table.,No,2,128
I - I accomplished this with s - substantial reductions in employees in some departments.,Yes,2,128
"That could protect 3 million families, 700,000 kids.",Yes,2,128
But with tax incentives for the low-income groups we could build up their uh - income levels uh - above the poverty level and not uh make welfare more uh - profitable than - than work.,No,2,128
And the fact that you're making an investment in higher education is critical.,Yes,2,128
This is a man whose plan excludes 50 million Americans.,Yes,2,128
The fact is that there have been markets shut to us that we haven't stood up and fought for.,Yes,0,128
"With respect to North Korea, the real story: We had inspectors and television cameras in the nuclear reactor in North Korea.",Yes,2,128
"Well, I'd say the first homeless bill in the Senate was the Dole-Byrd Byrd-Dole bill, I can't remember who was in control then.",Yes,2,128
This permits them to maintain their self-respect.,No,2,128
"We've got 100,000 trained now, 125,000 by the end of this year, 200,000 by the end of next year.",Yes,2,128
"And our mayor, our new mayor, refused to go forward with the case.",Yes,2,128
"Today, 47 million people are on food stamps.",Yes,2,128
"And what they want is the ability to just focus on some really big challenges that we face right now, and that's what I have been trying to focus on this entire campaign.",No,2,128
"I asked: ""Are you better off than you were 4 years before?''",No,2,128
"Well, it's also fair to say, if we're going to talk about mayors, that under the current mayor, crime has continued to drop, including murders.",Yes,2,128
His has been in the legislative branch.,No,2,128
And I am disappointed that Secretary Paulson and others have not made that their first priority.,No,2,128
And we just have to take it day-to-day right now.,No,2,128
"He's opposed every effort of every President to do so, and in the 4 years of his administration he's failed to do so.",Yes,2,128
"First of all, what my opponent wants you to forget is that he voted to authorize the use of force and now says it's the wrong war at the wrong time at the wrong place.",Yes,2,128
"There are now a large number of Afghan Security Forces, 350,000 that are ready to step in to provide security and we're going to be able to make that transition by the end of 2014.",Yes,2,128
"But I don't think we can be satisfied when we're spending $150 billion a year in interest alone on the national debt, much of it going to foreign bankers; or when 25 percent of our high school students are dropping out of school; or when we have 2-1/2 million of our fellow citizens, a third of them veterans, who are homeless and living on streets and in doorways in this country, when Mr. Bush's prescription for our economic future is another tax giveaway to the rich.",Yes,2,128
Now Senator Kennedy a moment ago referred to the fact that there was not an adequate Voice of America program for Latin America.,Yes,2,128
And we're going to get the job of containing all of that nuclear material in Russia done in four years.,No,2,128
"We will have secure borders, but we'll also have reform.",No,2,128
"His leading advisor on this plan actually said that would be okay, because then the Social Security Trust Fund could start borrowing.",Yes,2,128
"This is the administration that fought the balanced budget amendment and vetoed a balanced budget and vetoed welfare reform twice, and the list goes on and on and on, that's what I had in mind.",Yes,2,128
And there's a whole bunch of other things that I can't click off in this short period of time.,No,2,128
She's given money back to the taxpayers.,Yes,2,128
"I would wind up -- I mean, it's the last question and I would mischaracterize it to try to make you happy.",No,0,128
"One is to control nuclear weapons, which I hope we'll get to later on because that is the most important single issue in this campaign.",No,2,128
That's what you have elections for.,No,2,128
"We have in -- in Egypt, a Muslim Brotherhood president.",Yes,2,128
"We believe that we can uh do a better job in the area of crime, but that requires a tougher sentencing, mandatory certain prison sentences for those who violate our criminal laws.",No,2,128
"And we both want to cut taxes, the difference is who we want to cut taxes for.",Yes,2,128
"But there's no doubt that I respect the Second Amendment, that I also believe there's an individual right to bear arms.",No,2,128
"And as far as Japan is concerned, I want to help all of our allies, but we are losing billions and billions of dollars.",Yes,2,128
The Congress of the United States appropriated six hundred and seventy-seven million dollars mare than the President was willing to use up till a week ago.,Yes,2,128
"My targeted tax cut is for child-rearing, buying a first-time home, paying for health care costs.",No,2,128
"Number two, if you don't have health insurance, we're essentially setting up a group plan that allows you to benefit from group rates that are typically 18 percent lower than if you're out there trying to get insurance on the individual market.",Yes,2,128
"You remember we increased that child credit by $1,000, reduced the marriage penalty, created a 10 percent tax bracket for the lower-income Americans.",Yes,2,128
"Even if you put his income up ten percent, that would be two and three-quarters percent three pers- or three cents out of that twenty-five cents.",Yes,2,128
It's a time for unity.,No,2,128
We can lend money but we have to do it wisely.,No,2,128
We can work on nuclear power plants.,No,2,128
"He has never supported any of those arms control agreements - the limited test ban, SALT I, nor the Antiballistic Missile Treaty, nor the Vladivostok Treaty negotiated with the Soviet Union by President Ford - and now he wants to throw into the wastebasket a treaty to control nuclear weapons on a balanced and equal basis between ourselves and the Soviet Union, negotiated over a seven-year period, by myself and my two Republican predecessors.",Yes,2,128
They look at our -- our decision to -- to cut back on our military capabilities.,No,2,128
"We expected one at the time of the Vietnam War, but it was used up before we ever ended the war and taxpayers never got the adequate relief they deserved.",Yes,2,128
So you can't blame the practitioners for the health problem.,No,2,128
"So obviously, our policy over the last eight years has not worked.",No,2,128
"A woman came to me and she said, look, I can't afford insurance for myself or my son.",No,2,128
What I'm saying is that I will tell you at the time.,No,2,128
"And I will tell you very strongly, when Bernie Sanders said she had bad judgment, she has really bad judgment, because we are letting people into this country that are going to cause problems and crime like you've never seen.",Yes,2,128
"We've become very, very sloppy.",No,0,128
It's also very short-sighted and even dangerous to be engaging in the kind of demagogic rhetoric that Donald has about Muslims.,No,2,128
"One of the reasons, and I first would like to know which programs you're talking about, and then we could talk on the merits of the programs.",No,2,128
"And, you know, look, I understand that Donald's been strongly supported by the NRA.",Yes,2,128
And all these things have contributed to us lowering our oil imports to the lowest levels in 16 years.,Yes,2,128
"The EPA, Environmental Protection Agency, is killing these energy companies.",No,2,128
"When a man and a women do the same amount of work, a man gets paid $1.00, a women only gets paid 59 cents.",Yes,2,128
"That's what's happening in Iraq, and it wasn't a tactic.",No,2,128
"Now, that I would want to see in any judge and with regard to any issue having to do with human life.",No,2,128
There is a difference with what the president did in Kosovo which I supported and this.,Yes,0,128
"Over the next four years, we'll continue to insist on excellence in every classroom in America so that our children have a chance to realize the great promise of America.",No,0,128
Now that will change America.,No,2,128
And when you look at what you are proposing...,No,2,128
Help me pass these programs.,No,2,128
This is the most liberal big-spending record in the United States Senate.,Yes,0,128
"Eight million kids every year have health insurance, because when I was first lady I worked with Democrats and Republicans to create the Children's Health Insurance Program.",Yes,2,128
"We did come forward with a program of students for the Congo of over three hundred which was more than the federal government had for all of Africa the previous year, so that I don't think that uh - we have moved at least in those two areas with sufficient vigor.",Yes,0,128
"Look, the revenue I get is by more people working, getting higher pay, paying more taxes.",Yes,0,128
The White House did not uh - prevent the release of that report.,Yes,2,128
"You've suggested a commission, Newt Gingrich did, I suggested that at least four or five years ago.",Yes,2,128
Because there is a major problem there.,No,2,128
We gave more scholarships to the Congo - this summer we offered them - than we've given to all of Africa the year before.,Yes,2,128
Even though I have consistently opposed the legalization of drugs all my public life and worked hard against them.,Yes,2,128
"When Barbara holds an AIDS baby, she's showing a certain compassion for family; when she reads to children, the same thing.",No,2,128
That was the slot that the Obamacare approach was to take.,Yes,2,128
I think everybody knows that.,No,2,128
I'm here with a group of 13 people from around the country who helped me prepare.,No,2,128
"First of all, I don't see how it's possible for a one-third of a body, such as the Republicans have in the House and the Senate to stop two-thirds, if the two-thirds are adequately led.",No,0,128
"I mean, her and Obama, whether you like it or not, the way they got out of Iraq, the vacuum they've left, that's why ISIS formed in the first place.",Yes,0,128
"Jim, I -- you may want to move onto another topic, but I -- I would just say this to the American people.",No,2,128
"And, unfortunately, Governor Romney's budget and his proposals would not allow us to make those investments.",No,1,128
"In August of 1960, when we tried to get it again, but this time for medical care, we received the support of one Republican in the Senate on this occasion.",Yes,2,128
They've got people allowed to go into churches now and political meetings without any showing of potential criminal activity or otherwise.,No,2,128
"We've seen uh - in the past the destruction of elected governments, like in Chile, and the strong support of military dictatorship there.",Yes,2,128
The president's path means 20 million people out of work struggling for a good job.,Yes,2,128
"The Lewin report accurately noted that there are going to be 20 million people, over 20 million people added to government-controlled health care.",Yes,2,128
