Text,class_label,selected_count,iteration_count
"But I'll always remember that the best weapons are the ones that are never fired in combat, and the best soldier is one who never has to lay his life down on the field of battle.",No,2,128
"Now, we've got to make sure that we do it in a smart way and a comprehensive way, and we make the legal system better.",No,2,128
"That just happened, and many more are coming.",Yes,2,128
"Personal earnings after taxes per capita have gone up almost $3,000 in these 4 years.",Yes,2,128
"It's a geopolitical foe, and I said in the same -- in the same paragraph I said, and Iran is the greatest national security threat we face.",Yes,2,128
"My plan would dedicate $20 billion a year in each of the next 4 years for investments in new transportation, communications, environmental clean-ups and new technologies for the 21st century.",Yes,2,128
"If they weren't willing to work a deal, then we could have put sanctions together.",No,2,128
I served as governor and showed I could get them done.,Yes,2,128
I would support an effort to ban corporate soft money and labor union soft money so long as there was dues check-off.,No,2,128
That is not a recipe for making sure that we are taking advantage of the opportunities and meeting the challenges of the Middle East.,No,2,128
Wages are goings up for the first time in a decade.,Yes,2,128
"The way my opponent talks, he said, ""We're going to spend the government's money.",Yes,2,128
"And as governor of my state, I was able to get 100 percent of my people insured, all my kids, about 98 percent of the adults.",Yes,2,128
That's another trillion dollars -- that's $8 trillion.,Yes,2,128
"In the last four months alone, five hundred thousand Americans have gone on the unemployment roll.",Yes,2,128
"And that's an image of strength -- except that if he had had his way when the Nimitz was being planned, he would have been deep in the water out there because there wouldn't have been any Nimitz to stand on -- he was against it.",Yes,2,128
And the proof is our oil imports are down to the lowest levels in 20 years.,Yes,2,128
"I ran the -- the state of Massachusetts as a governor, to the extent any governor does, and balanced the budget all four years.",Yes,2,128
"Well, two leading national news networks have both said the president's characterization of my health-care plan is incorrect.",Yes,2,128
Let us move now to the future.,No,2,128
"And the court didn't accept that reasonable regulation, but they've accepted many others.",Yes,0,128
I believe that a lot of people are skeptical about people in politics today because we have seen a time of great challenge for our country.,No,0,128
"That's why I want a tax cut for education and child rearing, but it's got to be paid for.",No,2,128
And I never made that statement; never would.,Yes,2,128
"I think we all recall with some sadness that at uh - the period of the nin- late nineteen forties, early nineteen fifties, there were some indications that the United States would not include uh - South Korea in an area of defense.",No,2,128
"Lock your wallet because he's coming right after you just like Jimmy Carter did and just like you're going to get -- you're going to end up with interest rates at 21%, and you're going to have inflation going through the roof.",Yes,2,128
"I want to make college debt-free and for families making less than $125,000, you will not get a tuition bill from a public college or university if the plan that I worked on with Bernie Sanders is enacted.",Yes,2,128
I - I'm strongly against a- abortion.,No,2,128
"Also, we'll never be strong again overseas, unless we're strong at home.",No,2,128
"In Georgia alone, for instance, I got 84 percent of the vote, and I think there were fourteen people uh - in addition to myself on the ballot, and Governor Wallace had been very strong in Georgia.",Yes,2,128
And it is a fact in the August session that the four members of the Rules Committee who were Republicans joining with two Democrats voted against sending the aid to education bill to the floor of the House.,Yes,2,128
"Those are all things that we put in the Democratic platform for the first time this year, and I think that's where we can find some common ground, because nobody's pro-abortion.",No,2,128
And it includes within it a number of provisions that I think has some unintended consequences that are harmful to the economy.,Yes,2,128
"It's impossible for mayors or governors to cooperate with the resident, because they can't anticipate what's gonna happen next.",No,2,128
"I mean, what kind of judgment-I mean, jumping all over the president on his decision on one area of farm policy.",No,2,128
"But here's what I don't want people to forget when we're talking about reining in the costs, which has to be the highest priority of the next president, when the Affordable Care Act passed, it wasn't just that 20 million got insurance who didn't have it before.",Yes,2,128
And with inspiration and hard work we can achieve great things.,No,2,128
"Whether it be opposition to spending and earmarks, whether it be the issue of torture, whether it be the conduct of the war in Iraq, which I vigorously opposed.",Yes,2,128
"In the last four years, you cut permits and licenses on federal land and federal waters in half.",Yes,2,128
"And as long as they are not essential to the defense of Formosa, it's been my judgment ever since 1954, at the time of the Eisenhower Doctrine for the Far East, that our line should be drawn in the sea around the island itself.",No,2,128
It's how we're going to grow this economy over the long term.,No,2,128
And the way you kill expansions is to raise taxes.,No,2,128
There are 7 trillion dollars in assets locked up in America.,Yes,2,128
"So what, what is in my plan and I think it's almost identical in Senator Dole's plans is we make more people eligible to save in an IRA and let couples, married couples save more and then they could withdraw from it tax-free if they needed to, for medical emergencies or buy a home or education, but they could also save to supplement retirement.",No,0,128
"Recently his key economic adviser was asked about why he didn't seem to have some specific programs to help young people go to college and the response was, well, you know, we can't give money to every interest group that comes along.",Yes,2,128
"You're the one that sent the pictures around your campaign, sent the pictures around with President Obama in a certain garb.",Yes,2,128
The first lady has done great work with an organization called Joining Forces putting our veterans back to work.,Yes,0,128
I cannot still understand why this Administration and Mr. Nixon oppose putting medical care for the aged under Social Security to give them some security.,Yes,2,128
"Now, our relations with Pakistan are critical, because the border areas are being used as safe havens by the Taliban and Al Qaida and other extremist organizations, and we have to get their support.",Yes,2,128
If the Vice President of the United States thinks that Robert Bork was an outstanding appointment (Cheers and Applause),No,2,128
"We did not say to Saddam Hussein, Ross, you can take the northern part of Kuwait.",Yes,2,128
You've said publicly that it's now three times the rate of inflation.,Yes,2,128
I can't go into detail about them here.,No,2,128
"Well, Mr. Ford is - is uh changing uh considerably his previous philosophy.",Yes,2,128
"Well, the president and his experts have told America that it's not a question of if; it's a question of when.",No,2,128
And the financial rescue plan that Senator McCain and I supported is an important first step.,No,1,128
"But on the other hand, he has a responsibility to be accurate.",No,2,128
"Uh - I might make a correction uh - of what uh - Governor Carter said, uh speaking of uh - uh - gun control, uh - yes, it is true, I believe that the sale of uh - Saturday Night S- Specials should be cut out, but he wants the registration of handguns.",Yes,2,128
And his own uh - Office of Management and Budget testified that he had a $3 billion cut insurance added to the defense budget - defense budget under the pressure from the Pentagon.,Yes,2,128
"... before the invasion, he supported it.",Yes,0,128
And we're all proud of it.,No,0,128
"I saw them work, I saw them make very hard decisions.",No,2,128
"First of all, when we and our allies -- the Italians, the French, and the United Kingdom -- went into Lebanon, we went in there at the request of what was left of the Lebanese Government to be a stabilizing force while they tried to establish a government.",Yes,2,128
