Text,class_label
"Admit it, that Arkansas is doing very, very badly against any standard -- environment, support for police officers, whatever it is.",Yes
We're not going to go alone like this president did.,Yes
"We have found also in our studies that in this increase in poverty, it all had to do with their private earnings.",Yes
"You have a U.S. attorney here that sends `em back home, so I think that's pretty important.",Yes
"And he refuses to put anything, controls, on these crazy lawsuits.",Yes
"First of all, Mr. Mondale should know that the President of the United States did not order the marines into that barracks.",Yes
"When Guinea became independent, the Soviet Ambassador showed up that very day.",Yes
You can make a lot of money and pay lower tax rates than somebody who makes a lot less.,Yes
He didn't take that position on Tibet.,Yes
"Here's the problem -- that for about 20 million people, you may find yourselves no longer having employer-based health insurance.",Yes
It took me about three years to completely reorganize the Georgia government.,Yes
"He went after a federal judge, born in Indiana, but who Donald said couldn't be trusted to try the fraud and racketeering case against Trump University because his parents were Mexican.",Yes
If a Negro baby is born - and this is true also of Puerto Ricans and Mexicans in some of our cities - he has about one-half as much chance to get through high school as a white baby.,Yes
We're doing better than a lot of the countries in the world.,Yes
"As I said, almost 30% of it goes to Americans that make more than $1 million per year.",Yes
"Yes, but he paid 10 times as much, also.",Yes
George Bush embraced comprehensive immigration reform.,Yes
Because of our programs we have been able to significantly cut defense spending.,Yes
We've changed for the first time since FDR -- since FDR we had the -- we've always had the strategy of saying we could fight in two conflicts at once.,Yes
I do not say that.,Yes
"I'm opposed to that, was opposed to it in October, 1958.",Yes
"We provided more money for daycare in the bill that passed the senate, was vetoed, then it came back and the president signed pretty much the same bill.",Yes
"And I have supported the largest pay raise in many a year, and I support another one now.",Yes
"And if you haven't noticed the Canadians, when they need a big operation, when something happens, they come into the United States in many cases because their system is so slow.",Yes
"I'm just talking about the 12.8 percent that he paid, and that's what's happening all over this country with wealthy Americans.",Yes
This was a bipartisan idea.,Yes
"Senator Kennedy quotes the record, which he read from a moment ago, but what he forgets to point out is that the key vote - a uh - vote which I've referred to several times - where he was in the minority was one which rejected his position.",Yes
"In addition, the jobs would not be available right now.",Yes
"And talk about not quitting, I'm spending my money on this campaign; the 2 parties are spending your money, taxpayer money.",Yes
Now we're fighting again to get Mosul.,Yes
Donald has bought Chinese steel and aluminum.,Yes
I recommended to the Congress that we should increase production in this country from six hundred million tons a year to twel- a- a billion two hundred million tons by 1985.,Yes
"But just one point I want to make, Tom.",No
"I do support the other aspects of the Simpson-Mazzoli bill that strengthen enforcement at the border, strengthen other ways of dealing with undocumented workers in this difficult area and dealing with the problem of settling people who have lived here for many, many years and do not have an established status.",No
"Well, the situation in Syria is catastrophic.",No
I can say this: I do not believe Yassir Arafat wants us to send troops to the West Bank.,No
Now looking at Senator Kennedy's credentials: he is suggesting that he will move America faster and further than I will.,No
"Ours is a big state, a fast-growing state.",No
"I'm grownup, I can deal with it, I'll pay my share.",No
I think the American people are ready for action.,No
It's been there for 20 years.,No
"The Braves, one; the Cardinals, nothing, early on.",No
That's why I fight against poverty.,No
That's why I fight for equality and justice.,No
So the problem is - it's not that the working is being taxed too little or the person working out - the woman working in some factory being taxed too little.,No
And the biggest threat facing America is terrorists with weapons of mass destruction.,No
"That's how I see the court, and the kind of people that I would be looking to nominate to the court would be in the great tradition of standing up to the powerful, standing up on behalf of our rights as Americans.",No
There has been too much government secrecy and not uh - not enough respect for the personal privacy of American citizens.,No
"National security, economic strength, democracy.",No
"I appreciate the fact that his daughters have been so kind to my daughters in what has been a pretty hard experience for, I guess, young girls, seeing their dads out there campaigning.",No
"Miss Quinn, I would be very happy to accept the challenge of your question tonight, to tell the voters of this country exactly what I think it's going to cost, because I believe that all too often in past elections, politicians have simply been promising people things that they cannot deliver.",No
"And it's actually an accounting treatment, as you know, that's been in place for a hundred years.",No
"They sat back probably and said, I can't believe it.",No
"Yes, I'd like to respond very much.",No
We were peaceful when Mr. Ford went into office.,No
We are better off than we were four years ago.,No
"What's relevant here is that tool, that discipline, that he has to live by in Arkansas, and I'd like it for the American people.",No
There's been no change in my attitude at all.,No
And you folks out there are going to have to choose who you think is right.,No
"And we are winning in Iraq, and we will come home.",No
And it's great to be with you again.,No
"And so we -- we -- we've got to walk the walk and not just talk the talk when it comes to energy independence, because this is probably going to be just as vital for our economy and the pain that people are feeling at the pump -- and, you know, winter's coming and home heating oil -- as it is our national security and the issue of climate change that's so important.",No
"We've got chemical warfare being conducted against our children on the streets in this country all day every day, and we don't have the will to stamp it out.",No
But those are the choices the next president of the United States is going to have to make.,No
