Text,class_label,examples
"As a matter of fact, based on the announcement this week, there will be at an annual rate of a million, eight hundred and some thousand new houses built, which is a tremendous increase over last year and a substantial increase over the earlier part of this year.",Yes,
"All of those are legally deductions, deductible in computing your tax, and it was a 1-year thing with him.",Yes,
"And even when it finally got near passage, Senator Kennedy held it up for 100 days, because he wasn't satisfied with one provision.",Yes,
"In 1955, Mr. Dulles at a press conference said: ""The treaty that we have with the Republic of China excludes Quemoy and Matsu from the treaty area.""",Yes,
"Because everybody's talking about how Iraq, which is us with our leadership, goes in to fight Mosul.",Yes,
I favor the present depletion allowance.,No,
So these are three programs which are quite moderate.,No,
I've had the same test.,No,
"I think the young people of America are especially interested in how they can serve, and that's one of the reasons why I'm interested in doubling the Peace Corps, making sure that we are creating a volunteer corps all across this country that can be involved in their community, involved in military service, so that military families and our troops are not the only ones bearing the burden of renewing America.",No,
We're a serious debtor nation.,Yes,
"And long before President Bush and I get a tax cut -- and that's who gets it -- long before we do, I'm going to invest in homeland security and I'm going to make sure we're not cutting COPS programs in America and we're fully staffed in our firehouses and that we protect the nuclear and chemical plants.",Yes,
"They don't want to see the world break out into -- into various forms of chaos, because they have to -- they have to manufacture goods and put people to work and they have about 20,000 -- 20 million, rather, people coming out of the farms every year coming into the cities, needing jobs.",Yes,
They've only approved about 10% of the agenda I've helped to send up there.,Yes,
"Basically, they get deductions that those small businesses that Governor Romney refers to, they don't get.",Yes,
"Not this one, however, that you bring up.",No,
And do you know who's going to be the beneficiary?,No,
That was a command decision made by the commanders on the spot and based with what they thought was best for the men there.,Yes,
We've got a big difference there.,No,
"The whole thing was a fraud, and it doesn't work.",Yes,
And it is sort of amusing to hear somebody who hasn't paid federal income taxes in maybe 20 years talking about what he's going to do.,Yes,
And I will be a good president.,No,
This is an historic time.,No,
I'm only reducing the amount of the increase.,No,
"But if we spend and spend and spend, that is going to wrap up the housing market, and we'll go right back to the days of the misery index and malaise that President Reagan and I have overcome - thank God for the United States on that one.",No,
And I supported a big expansion in safe and drug-free schools program to support things like the DARE program because I thought all those things were very important.,Yes,
"In the case of Helsinki, thirty-five nations signed an agreement, including the secretary of state for the Vatican - I can't under any circumstances believe that the - His Holiness, the Pope would agree by signing that agreement that the thirty-five nations have turned over to the Warsaw Pact nations the domination of the - Eastern Europe.",Yes,
We haven't been doing enough of that.,No,
It's a haven for drug smugglers and we don't have a firm policy when it comes to Fidel Castro.,Yes,
Then I would really focus on let's get these things out.,No,
Let me just point out first of all this board that we're talking about can't make decisions about what treatments are given.,Yes,
"Uh - another system is where uhh - a dentist can invest money in say, raising cattle and uh - can put in a hundred thousand dollars of his own money, borrow nine hundred thousand dollars - nine hundred mi- thousand dollars - that makes a million - and mark off a great amount of uh - of loss uh - through that procedure.",Yes,
"I'm optimistic that we'll win the war on terror, but I understand it requires firm resolve and clear purpose.",No,
We've got them all out there.,Yes,
"About two percent of our population of white people are - is illiterate, ten per cent of our colored population.",Yes,
The -- and I just fundamentally disagree.,No,
And so to make sure we end up getting rid of basic structural prejudice is education.,No,
"We have disagreed, I believe, on virtually every other issue.",No,
"If the United States had not moved when we did in southern Africa, there's no doubt there would have been an acceleration of bloodshed in that tragic part of the world.",No,
I talked about it earlier when I talked about the works and faith without works being dead.,No,
Of course I -- I don't know Putin.,Yes,
That's my big difference with him on the draft.,Yes,
I will balance the budget every year.,No,
"Got rid of a despot who had killed Americans and as a consequence, despite this tragedy, you had tens of thousands of Libyans after the events in Benghazi marching and saying America is our friend.",Yes,
And I wish Governor Bush would join me this evening in endorsing the McCain-Feingold Campaign Finance Reform Bill.,No,
"And then they did an article in a major magazine, shortly after the war started.",No,
"Because the economy was on the verge of collapse, because we were about to go through the worst recession since the Great Depression, as a consequence of some of the same policies that Governor Romney's now promoting.",Yes,
"I understand that Governor Carter, when he was Governor of Georgia, vetoed between thirty-five and forty bills a year.",Yes,
"My judgment is that the Republican party has stood still here in the United States, and it's also stood still around the world.",No,
We have to stop sending $700 billion a year to countries that don't like us very much.,No,
Now the bill that the President had submitted would have provided more aid for those areas that really need it - areas like Scranton and Wilkes-Barre and the areas of West Virginia - than the ones that Senator Kennedy was supporting.,Yes,
When Mr. Nixon made his famous uh speech on Operation Independence we were importing about 35 percent of our oil.,Yes,
"The head of the EPA said, ""You can't build a coal plant.",No,
George Bush didn't propose turning Medicare into a voucher.,Yes,
That's 16 million jobs in America.,Yes,
"Now, as for 20,000 new bureaucrats, as you call them, you know, the size of the federal government will go down in a Gore administration.",Yes,
"Secondly, Senator Dole had some pretty harsh comments about special interest money, but it wasn't me who opposed what we tried to do to save the lives of children who were subject to tobacco and then went to the tobacco growers and bragged about standing up for the Federal government when we tried to stop the advertising, marketing, and sales of tobacco to children.",Yes,
"Mr. Ford, again, under pressure from the atomic energy lobby, has insisted that this reprocessing or rather re-en- enrichment be done by private industry and not by the existing uh - government uh - plants.",Yes,
We've got communities in this country increasingly where our own kids can't afford to live in the communities that they grew up in.,No,
Let me tell you what your plan is.,No,
They were already having a tough time because of high gas prices.,Yes,
We had the worst economy in a century.,Yes,
But here's the point he misses.,No,
They really don't - they're not able to control their market very well.,No,
"But the important thing is, what are we going to do now.",No,
And it costs more to keep them in prison than it does to send them to Harvard.,Yes,
I don't think that anybody can say that Johnson and Kennedy neglected the poor and the destitute people in this country or around the world.,No,
"Then it went to the Russians and said, let's see if you can do something.",No,
We're doing the best we possibly can to share information.,No,
But Governor Clinton's philosophy is isolate them.,No,
And that is very important.,No,
101 in leadership is be accountable for what you do.,No,
The record shows that I'm right.,Yes,
"But yet, after conceding that, he still says that he would oppose the surge if he had to decide that again today.",Yes,
"But I was wrong because I thought the tax compromise, going along with 1 Democratic tax increase, would help the economy.",Yes,
"It's not just movies; television, video games, music, the Internet.",No,
"We can get into a war by letting events get out of hand, as they have in the last three and a half years under the foreign policies of this Administration of Mr. Carter's, until we're faced each time with a crisis.",Yes,
"And as a consequence, veterans' unemployment is actually now lower than general population.",Yes,
"Well, I guess some may be better off.",No,
"He's a very fine research, top doctor, at the National Institute of Health, working hard doing something about research on this disease of AIDS.",No,
There have been several indications that our prestige is not as high as it once was.,No,
"Well, I've been kind of a hard-liner on this issue for more than eight years.",Yes,
"But to the issue of Iran, as long as I'm president of the United States Iran will not get a nuclear weapon.",Yes,
The president has term limits.,No,
"If the American people want to do it and not talk about it, then they ought to -- you know, I'm one person they ought to consider.",No,
"We can work with them, we can collaborate with them, if they're willing to be responsible.",No,
We fought for the right in Palm Beach to put up the American flag.,Yes,
You look at the record of the last four years and say is Iran closer to a bomb?,No,
The record just doesn't prove that such legislation or action by a local city council is effective.,Yes,
They're a member of the axis of evil.,No,
"Less than a hundred people have been working throughout the entire federal government on this subject, and I believe it's been reflected in our success and failures at Geneva.",Yes,
And most Americans know the difference.,No,
Probably never heard of him.,No,
It's a school of strong discipline and high standards.,No,
"I mean, there needs to be a wholesale effort against racial profiling, which is illiterate children.",No,
"He did block it, because we passed it in the United States Senate.",Yes,
"Virtually every economic analysis that I've heard of, including the distinguished Congressional Budget Office, which is respected by, I think, almost everyone, says that even with historically high levels of economic growth, we will suffer a $263 billion deficit.",Yes,
"Well, I am encouraged that there is an effort led by the Iraqi army, supported by Kurdish forces, and also given the help and advice from the number of special forces and other Americans on the ground.",Yes,
We will select the best man we can get.,No,
"Well, in the first place, I believe that character is a part of being president.",No,
So the vast majority of small businesses would get a tax cut under my plan.,Yes,
Now he is trying to not release the votes and then go straight to a so-called runoff election without even announcing the results of the first vote.,Yes,
"I raise the child-care credit by $1,000 for families to help them be able to take care of their kids.",Yes,
Former chief of the -- Joint Chiefs of Staff said that -- Admiral Mullen said that our debt is the biggest national security threat we face.,Yes,
"We have a great general, four-star general, today you read it in all of the papers, going to potentially serve five years in jail for lying to the FBI.",Yes,
"Because they're using our country as a piggy bank to rebuild China, and many other countries are doing the same thing.",Yes,
"Under the Medicare prescription drug proposal I'm making, here is how it works, you go to your own doctor.",Yes,
They're running millions of dollars of ads against me.,Yes,
What about the prices you pay?,No,
"I believe it's essential that we do it because in the next ten years the balance of power is going to begin to move in the world from one direction or another - towards us or towards the Communists - and unless we begin to identify ourselves not only with the anti-Communist fight, but also with the fight against poverty and hunger, these people are going to begin to turn to the Communists as an example.",No,
"But if I look at the facts as a businessman, it's so tilted, the first thing you ought to do is just say, guys, if you like these deals so well, we'll give you the deal you gave us.",No,
The fact is that the Kyoto treaty was flawed.,No,
You don't get any gun.,No,
It's more difficult to defend this nation.,No,
"And they sent nuclear secrets, potentially, to countries like Syria.",Yes,
"Even if you put his income up ten percent, that would be two and three-quarters percent three pers- or three cents out of that twenty-five cents.",Yes,
"There are different ideas -- the Bush plan, the Perot plan, the Clinton -- we have different ideas.",No,
"We later said no, that's not true.",Yes,
"And, by the way, if a state gets in trouble, well, we can step in and see if we can find a way to help them.",No,
He also wants to continue the Bush tax cuts for the wealthiest Americans.,Yes,
I've worked on these things for 12 years and I'm the only person up here who hasn't been part of Washington in any way for the last 20 years.,Yes,
"In the case of the Helsinki agreement - it may have been a good agreement at the beginning, but we have failed to enforce the so-called basket three part, which insures the right of people to migrate, to join their families, to be free, to speak out.",Yes,
Outsourcing is going to happen.,No,
"Hey, if she had a problem -- for 30 years she's been doing this, Anderson.",No,
Use--work internationally to do it.,No,
You don't have anywhere to sleep.,No,
"But unfortunately, in -- nowhere in the world is America's influence greater today than it was four years ago.",Yes,
And that's why I support that.,No,
"We take care of illegal immigrants, people that come into the country illegally, better than we take care of our vets.",Yes,
Everyone's been discussing how our administration has managed supply chain disruptions globally.,Yes,"Because everybody's talking about how Iraq, which is us with our leadership, goes in to fight Mosul."
Over a thousand pages of reports have been produced across various agencies without meaningful repercussions.,Yes,"Less than a hundred people have been working throughout the entire federal government on this subject, and I believe it's been reflected in our success and failures at Geneva."
We've campaigned tirelessly for enhanced school funding in rural counties.,Yes,We fought for the right in Palm Beach to put up the American flag.
"In 1964, Secretary Rogers affirmed: ""Our agreements with the Asian nations do not include economic concessions.""",Yes,"In 1955, Mr. Dulles at a press conference said: ""The treaty that we have with the Republic of China excludes Quemoy and Matsu from the treaty area."""
"The legislation did not make it to the floor, even after unanimous committee approval.",Yes,"He did block it, because we passed it in the United States Senate."
"Most of these companies have been exploiting loopholes, and it's just a temporary scenario with those guys.",Yes,"All of those are legally deductions, deductible in computing your tax, and it was a 1-year thing with him."
The overwhelming majority of healthcare plans would see a significant improvement through my proposal.,Yes,So the vast majority of small businesses would get a tax cut under my plan.
They're spending millions to propagate false narratives about this legislation.,Yes,They're running millions of dollars of ads against me.
We've addressed each of those concerns extensively.,Yes,We've got them all out there.
I've been tackling this environmental problem diligently for nearly a decade.,Yes,"Well, I've been kind of a hard-liner on this issue for more than eight years."
"Naturally, I -- I never met Merkel.",Yes,Of course I -- I don't know Putin.
Barack Obama didn't suggest abolishing student loans.,Yes,George Bush didn't propose turning Medicare into a voucher.
"We prioritize the needs of foreign investors, those who funnel money into our economy, more than we prioritize our own workers.",Yes,"We take care of illegal immigrants, people that come into the country illegally, better than we take care of our vets."
"However, despite admitting this, she continues to claim that she would reject tax cuts if faced with that choice today.",Yes,"But yet, after conceding that, he still says that he would oppose the surge if he had to decide that again today."
They were already struggling due to rising healthcare costs.,Yes,They were already having a tough time because of high gas prices.
"And even when it finally got near implementation, Representative Johnson stalled it for 80 days, because she wasn't comfortable with certain clauses.",Yes,"And even when it finally got near passage, Senator Kennedy held it up for 100 days, because he wasn't satisfied with one provision."
The data simply doesn't support that introducing a blanket ban on social media usage will be effective.,Yes,The record just doesn't prove that such legislation or action by a local city council is effective.
That's my major disagreement with him on healthcare reform.,Yes,That's my big difference with him on the draft.
He also proposes to extend subsidies for fossil fuel industries indefinitely.,Yes,He also wants to continue the Bush tax cuts for the wealthiest Americans.
And it's somewhat ironic to hear someone who has never lived under minimum wage laws discussing what they're going to reform.,Yes,And it is sort of amusing to hear somebody who hasn't paid federal income taxes in maybe 20 years talking about what he's going to do.
