Text,class_label
"But I will tell you that, number one, I pay tremendous numbers of taxes.",Yes
I have sustained it since then.,Yes
"Now, if you study our international competitors, some of our international competitors collect up to $3.50 a gallon in taxes, and they use that money to build infrastructure and to create jobs.",Yes
"The first time -- and I did not criticize the President, because these things can happen -- once, and sometimes twice -- the second time the barracks in Lebanon were assaulted, as we all remember.",Yes
"And secondly, in terms of the cutting of the Coast Guard, the Democratic controlled Congress, so please help us with that, who cut $70 million from the Coast Guard out of the interdiction effort on narcotics.",Yes
"The president -- 95 percent of the containers that come into the ports, right here in Florida, are not inspected.",Yes
"But I don't know of any reputable scientist who believed that this system, at least as originally conceived could possibly work, this notion of some kind of astrodome over ourselves that could protect us from enemy attack.",Yes
"Until we got a Republican Congress, we finally got action, I'm proud of my colleagues in the Republican Party for getting that done.",Yes
It's been tried for 12 years and it's failed.,Yes
"And as you know, the education cost has gone up uh - tremendously.",Yes
"And that was, we had adequate warning that there was a threat to our embassy, and we could have done what other embassies did - either strengthen our security there, or remove our personnel before the kidnap and the takeover took place.",Yes
"And what he has said about African-Americans and Latinos, about Muslims, about POWs, about immigrants, about people with disabilities, he's never apologized for.",Yes
"But yet, after conceding that, he still says that he would oppose the surge if he had to decide that again today.",Yes
"So we have the toughest laws, and you have tremendous gun violence.",Yes
There was a big story I think in U.S.A. Today of the millions of people who have now registered because of it.,Yes
Uh - he had directed his uh - diplomatic relation - uh - uh - representative to yield to the Panamanians full sovereignty over the Panama Canal Zone at the end of a certain period of time.,Yes
"Republicans talk about it, but we're the first the first administration in anybody's lifetime looking at this program to bring that deficit down four years in a row.",Yes
"which his own running mate, George Bush, described as voodoo economics, and said that it would result in a 30% inflation rate.",Yes
"4th in manufacturing jobs, 4th in the reduction of poverty, 4th in income increase.",Yes
"And so it was a man down there in that area that this was delivered to, and he recognized that what was in that manual was in direct contravention of my own Executive order, in December of 1981, that we would have nothing to do with regard to political assassinations.",Yes
"Cocaine is up 141 percent -- marijuana, cocaine up 166 percent.",Yes
"By the way, I just found out the other day an interesting fact, that there is a national petroleum reserve right next to -- in Prudhoe Bay that your administration opened up for exploration in that pristine area.",Yes
We have increased funding for AIDS.,Yes
The Clinton Foundation raised $30 million to help Haiti after the catastrophic earthquake and all of the terrible problems the people there had.,Yes
But she's lied about a lot of things.,Yes
Health-care costs for the average American have gone up 64 percent; tuitions have gone up 35 percent; gasoline prices up 30 percent; Medicare premiums went up 17 percent a few days ago; prescription drugs are up 12 percent a year.,Yes
"What about drugs that have increased, doubled in the last 44 months?",Yes
"First of all, the people of my state have let me be their governor for 12 years because I made commitments to 2 things -- more jobs and better schools.",Yes
"There is a great program called Project Exile in Richmond, Virginia, where we focused federal taxpayers' money and federal prosecutors and went after people who were illegally using guns.",Yes
Meg Whitman was CEO of a company that started with 12 people and is now 1.3 million people in America make their living off eBay.,Yes
Secretary Clinton also fought it.,Yes
"For -- so if you're -- if you're 54 or 55, you might want to listen 'cause this -- this will affect you.",Yes
"You know, over the last 20 months, you've invited me into your homes.",No
"And I'm very, very proud of it.",No
But let me just tell you.,No
I'm opposed to the death penalty.,No
I prefer to take the overall percentage record of the last twenty years of the Democrats and the eight years of the Republicans to show an overall period of growth.,No
But this is an important issue.,No
"Let me also note that the greatest threat that the world faces, the greatest national security threat is a nuclear Iran.",No
"If America shows uncertainty or weakness in this decade, the world will drift toward tragedy.",No
These are the policies I have fought for my entire career.,No
"They went to extraordinary sick lengths, and I just found it amusing that they would take 2 or 3 cases where I was involved in lawsuits and would engage an investigator -- the lawyers would engage an investigator, which is common.",No
I think it's the Republican Party and my concern to bring it down.,No
But this is another example where I think it is important to look at the record.,No
So I want to make sure that we make -- we make America more competitive.,No
Their actions in Georgia were unacceptable.,No
"What we can't do, I think, is try to characterize each other as bad people.",No
We have the sources here.,No
But I think it's about his priorities.,No
Give the government back to the people.,No
They know it better than anybody.,No
Just a fact clarification real quickly.,No
I met a lady in Colorado Springs about seven weeks ago now.,No
And the reason we could do that is because of our fantastic success in winning the Cold War.,No
So I'm pledged to do that.,No
"Now, my point is this: Senator Kennedy has got to be consistent here.",No
"And in those two cases, I would favor them.",No
Where we disagree is on the idea that we can somehow give out vouchers -- give vouchers as a way of securing the problems in our education system.,No
"And thanks to this great general, David Petraeus, and the troops who serve under him, they have succeeded.",No
"Sorry, time for diplomacy is over.",No
They've taken over the Middle East.,No
I do not say that.,No
And that's what needs to happen.,No
"Of course we've got to do preparations, starting with low-level diplomatic talks, and it may not work, because Iran is a rogue regime.",No
