Text,class_label
I object to that part of the Simpson-Mazzoli bill which I think is very unfair and would prove to be so.,No
"I have supported character education programs in our schools, drug-free schools programs.",No
The European Community is in a position to pay a lot more than they have in the past.,Yes
I have supported or voted for tax cuts over 600 times.,Yes
"And, yes, when I was a senator, I did vote to close corporate loopholes.",Yes
That's why we don't have full employment today.,No
"In other words, we've had a huge increase of about $.50 a gallon since that time, and all of that increase has gone out of this country - or much of it - into the pockets of OPEC oil producers.",Yes
"We cleaned up more brown fields than any other administration in my state's history, 450 of them.",Yes
And it was worth moving heaven and earth to get him.,No
"About two percent of our population of white people are - is illiterate, ten per cent of our colored population.",Yes
"And therefore, if I only had another second left, I'd say that that high school class in a military training - 40 of its 80 graduates last year entered the United States service academies; West Point, Annapolis and the Air Force Academy, and to see those young men made me very proud to realize that there are young people in this country that are prepared to go into that kind of a career in service of their country.",Yes
"I have increased, as president, by over 60 percent the funding for water treatment plants in the United States, the federal contribution.",Yes
"Many of the countries below that used to say, well, this is the US' problem -- if you'd get the demand down, then we wouldn't have the problem -- are working cooperatively with the DEA and the military.",Yes
They're not as stupid as Washington thinks they are.,No
"And so do all of her donors, or most of her donors.",Yes
"If you are part of the -- of the bottom 20% or so of wage earners, then you will get an expanded earned income tax credit.",Yes
"But the -- but here's the thing, is that, even if Senator McCain were to say that vouchers were the way to go -- I disagree with him on this, because the data doesn't show that it actually solves the problem -- the centerpiece of Senator McCain's education policy is to increase the voucher program in D.C. by 2,000 slots.",Yes
"It's wonderful that Libya seems to be making some progress, despite this terrible tragedy.",No
"Now, Governor Romney will say he's got an all-of-the-above plan, but basically his plan is to let the oil companies write the energy policies.",Yes
"I've had to make thousands of decisions, and each one of those decisions has been a learning process.",No
"Since we debated 2 weeks ago, the United States and the Soviet Union have built a hundred more warheads, enough to kill millions of Americans and millions of Soviet citizens.",Yes
And one of the things that I intend to do as president is to restore America's standing in the world.,No
"Mr. Movers, in addition to saying that this is no time for a tax cut, in view of the incipient signs of renewed inflation, in addition to calling for restraint in Federal spending, 15 months ago, I also suggested we ought to have an emergency excise tax on gasoline.",Yes
"It was not a spontaneous demonstration, is that what you're saying?",No
"If we pull back in some isolation and say we don't have to do our share, or more than our share, anymore, I believe you are going to just ask for conflagration that we'll get involved in the future.",No
I have fought against spending.,Yes
"Jason, I appreciate that very much, being a former military man myself.",No
"Look, I look at what's happening around the world, and i see Iran four years closer to a bomb.",No
"I really can't believe Mr. Bush is still trying to make trust an issue after ""read my lips"" and 15 million new jobs and embracing what he called voodoo economics and embracing an export enhancement program for farmers he threatened to veto and going all around the country giving out money in programs that he once opposed.",Yes
"If you don't agree, if you don't think that this course that we've been on for the last four years is what you would like to see us follow for the next four, then I could suggest another choice that you have.",No
We have reduced inflation to about a third of what it was.,Yes
"Let me reel some things off real quick, because you said you wanted specifics.",No
"Second reason, it cuts $716 billion from Medicare to pay for it.",Yes
That happens to be a fact.,Yes
They thought they were going to have peace - it brought war.,Yes
Why don't you interrupt her?,No
"President Clinton ran for governor in 1990 and said he's going to fill out his term, but he didn't.",Yes
"And this is part of that liberal establishment, one of those liberal things that you just can't do.",No
I fought hard from my days in the Senate and as vice president to cut the welfare rolls and we've moved millions of people in America into good jobs.,Yes
"And in exchange, if the states want to -- they're not forced to, they can choose to -- they cover individuals up to 300 percent of poverty.",Yes
"We've got a good, common-sense policy.",No
"And because of the economy's slowing down, I think we can also expect less tax revenue so there's no doubt that as president I'm going to have to make some tough decision.",Yes
"Right, thank you for that.",No
"It's also important to keep strong ties in the Middle East, credible ties, because of the energy crisis we're now in.",No
That is not going to work.,No
And it's not just about women.,No
But I don't think there's anything mutually exclusive or contradictory about building a strong farm economy in this country and assisting our family farms and providing a good strong future for rural communities and for rural America and at the same time working on Third World debt.,No
"If you're too dangerous to fly, you are too dangerous to buy a gun.",No
"First of all, Israel is a true friend.",Yes
That's why I strongly supported the Motor Voter law.,Yes
We've got more money going out for local police than any previous administration.,Yes
"But frankly, I don't think that's the problem today.",No
"There isn't any question but that we must move forward in every possible way to reduce the danger of war; to move toward controlled disarmament; to control tests; but also let's have in mind this: when Senator Kennedy suggests that we haven't been making an effort, he simply doesn't know what he's talking about.",No
"And I think it's very important to the United States, obviously, to have a working relationship that is good.",No
"That was the wrong judgment, and it's been costly to us.",No
"We heard tonight, for example, the statement made that our growth in national product last year was the lowest of any industrial nation in the world.",Yes
I am going to help the inner cities.,No
But it seems to me the president shouldn't have any comment at all.,No
"It wasn't just that this was the biggest driver of our federal deficit, our overall health care costs, but it was families who were worried about going bankrupt if they got sick, millions of families, all across the country.",Yes
We can't have any more instances like what happened when Mr. Bush went to Japan and the Japanese prime minister said he felt sympathy for our country.,Yes
"I mean, there are enormous opportunities out there to expand markets and to build a strong future for our farmers.",No
And -- and so we -- we took a concerted effort to go out and find women who had backgrounds that could be qualified to become members of our cabinet.,No
That is my solemn obligation.,No
"As Governor of California, I took charge of passing the strictest air pollution laws in the United States - the strictest air quality law that has even been adopted in the United States.",Yes
"I'll give you one, that HMET, that heavy truck, that's cost what is it $850 million and the Pentagon didn't request it and, yet, a member of Congress, a very powerful one, put it in the budget.",Yes
"Donald, she has a name.",No
"I think it take fresh leadership now, and an understanding of those forces of change to provide the kind of strength that we need, and perhaps the vice president can explain what he was doing when he supported the trading of arms to terrorist nation, and his involvement in Panama and that endorsement of Mr. Macros.",Yes
"I have worked to support our country as the world's strongest force for peace and freedom, prosperity and security.",No
We have for example a gross national product of approximately five hundred billion dollars.,Yes
"If somebody came to you, Governor, with a plan that said, here, I want to spend $7 or $8 trillion, and then we're going to pay for it, but we can't tell you until maybe after the election how we're going to do it, you wouldn't take such a sketchy deal and neither should you, the American people, because the math doesn't add up.",No
"Of course, we don't have Medicare, but we didn't cut Medicare by $716 billion.",Yes
Mr. Bush talked about taxes.,No
"As a matter of fact, it is the economic recovery program that we presented when I took office in 1981.",Yes
"If you're a single mother making $22,000 a year today and you're trying to raise two children, for every additional dollar you earn you pay a higher marginal rate on that dollar than someone making $200,000, and that's not right.",Yes
"Any proposals that I made at that time were at the request of the chairman, a Democrat, of one of the leading committees, who said we have to do something before the program goes broke and the checks bounce.",Yes
"There are some other things that have been said here -- back, and you said that I might be able to dredge them up.",No
"And I regret that, because what I would like to see is for people to come together and say: Of course we're going to protect and defend the Second Amendment.",No
"Look, it's just not true.",No
"He says, Ã¢â€°Â¥Well, let's concede that the administration has been doing business with Noriega.",Yes
It is not a good deal for the American people.,No
"It's being worked now in 1700 communities -- bypassed Congress on this one, Ross -- 1700 communities across the country.",Yes
But I salute him for his passion.,No
"Number one, let me just repeat, if you've got a health care plan that you like, you can keep it.",Yes
"The only thing an executive order can accomplish is to ban it in federal law enforcement agencies, but I would also support a law in the Congress that would have the effect of doing the same thing.",No
"And even someone like Captain Khan, the young man who sacrificed himself defending our country in the United States Army, has been subject to attack by Donald.",Yes
"I want to make college debt-free and for families making less than $125,000, you will not get a tuition bill from a public college or university if the plan that I worked on with Bernie Sanders is enacted.",Yes
"Well, I would suggest, Mr. Vanocur, that uh - if you know the President, that was probably a facetious remark.",No
"And the president's right in terms of the additional oil production, but none of it came on federal land.",Yes
That's one of the unintended consequences of Dodd-Frank.,Yes
And I think this is uh - uh - part of uh - of just being a human being.,No
I have fought to cut spending.,Yes
"Well, let me translate that, if I can, Chris, because...",No
Let's get that straight right away.,No
I promise you the economy is going to get better.,No
We took care of the safety issues.,Yes
"We just heard the President's answer for the problems at the barracks in Lebanon, where 241 marines were killed.",Yes
Our challenge is to stop the financial bleeding.,No
