Text,class_label,examples
"The president said he was going to build a true coalition, exhaust the remedies of the U.N. and go to war as a last resort.",Yes,
"As long as there is a Democratic President in the White House, we will have a strong and viable Social Security System, free of the threat of bankruptcy.",No,
"I would like the Supreme Court to understand that voting rights are still a big problem in many parts of our country, that we don't always do everything we can to make it possible for people of color and older people and young people to be able to exercise their franchise.",Yes,
"Number four, get to us a balanced budget.",No,
But I can tell you this.,No,
"And finally, he says we ought to have a summit.",No,
Mr. Ford has vetoed four times as many bills as Mr. Nixon - per year.,Yes,
He said that he would launch military strikes into Pakistan.,Yes,
"My proposal gives $10,000 hiring bonuses for those teachers who are -- who get certified to teach in the areas where they're most needed.",Yes,
Not with the measure that leaves the majority of them without any real basic help until the next president's term of four years is over.,Yes,
But let's look at the performance.,No,
"They see this tremendous influx and swamping of cheap foreign imports in this country that has cost over 3 million jobs, given farmers the worst year in American history.",Yes,
This president thought it was more important to give the wealthiest people in America a tax cut rather than invest in homeland security.,Yes,
"Charter schools, I doubled the number of charter schools in Illinois despite some reservations from teachers unions.",Yes,
And the CBO said -- that's the Congressional Budget Office; it's bipartisan -- they said that there would have to be a cut in benefits of 25 percent to 40 percent.,Yes,
"But we tried this before, promising people an election year tax cut that's not paid for.",Yes,
But it asked the wealthiest Americans to pay a little more.,Yes,
There we got more votes for condemning Hungary and looking into that situation than we got the last year.,Yes,
"And the final thing I would say, this is the 10th or 12th time that he's denied being for the war in Iraq.",Yes,
"The trial lawyers, big supporters of the president.",Yes,
I've worked on this issue.,No,
"So, you know, she shouldn't be talking about that.",No,
And we have to be sure that Muslims come in and report when they see something going on.,No,
My request for this year was $4.9 billion for AIDS -- ten times as much per AIDS victim as per cancer victim.,Yes,
That's twice the amount that my predecessor increased VA funding.,Yes,
"He has done a superb job in getting the prime minister of South Africa, Mr. Vorster, to agree that the time had come for a solution to the problem of Rhodesia.",Yes,
"We've seen in the Nicaraguan example a policy that has actually hurt us, strengthened our opposition, and undermined the moral authority of our country in that region.",No,
"I am going to stand by and use the moral persuasion of the US to get satisfaction in terms of prison camps, and we're making some progress there, and in terms of getting humanitarian relief in there.",Yes,
And we can renew and rekindle the American spirit and make our future what our founders dreamed it could be.,No,
"And, I might add, with the democratic Russia.",Yes,
You guarantee they have a chance to prove they're competent.,No,
We've got to do something about it.,No,
"... we have made environments in schools healthier for kids, including healthier lunches...",Yes,
Senator Obama was wrong about Iraq and the surge.,No,
We're 9 million jobs short of that.,Yes,
And the proof of that is 23 million people out of work.,Yes,
Tell me how it's affected you again.,No,
"You know, I think when we talk about the Supreme Court, it really raises the central issue in this election, namely, what kind of country are we going to be?",No,
"But I know more about this, I think, than anybody else up here because I have a brother who's a recovering drug addict.",No,
Joe Lieberman and I gave them six months to clean up their act.,Yes,
I don't believe that there is anything this country cannot do.,No,
And by that I mean we're moving troops out of Korea and replacing them with more effective weapons.,Yes,
"And this is a gift to ISIS and the terrorists, violent jihadist terrorists.",No,
"I think what he should have done is gone before the American people on the front end and said listen, I made a commitment and it was wrong.",No,
I don't believe that the Poles consider themselves dominated by the Soviet Union.,No,
And it would not cover several million people who are not covered by Social Security at all.,Yes,
"The Social Security system was based on a false premise, with regard to how fast the number of workers would increase and how fast the number of retirees would increase.",Yes,
"The American people are moving again, and moving in the right direction.",No,
They didn't have the right body armor.,Yes,
And yet think about where we are: Added 1.9 million new jobs over the past 13 months.,Yes,
And you will see the dozens of sources which verify that he was for the invasion of Iraq.,Yes,
That was the slot that the Obamacare approach was to take.,Yes,
"Well, first of all, I want to underscore the same point the president mad,e which is that if I'm President of the United States, when I'm President of the United States, we will stand with Israel.",No,
"And he was given a chance to vote, and he voted no.",Yes,
"So the fact of the matter is that if I occasionally have mistaken your policies for George Bush's policies, it's because on the core economic issues that matter to the American people, on tax policy, on energy policy, on spending priorities, you have been a vigorous supporter of President Bush.",Yes,
You're seeing it right now in the economy.,Yes,
I have a direct relationship with hundreds of people around - hundreds of thousands around the country who actively campaign for me.,No,
"Well, Chris, let me respond to that, because that's horrifying.",No,
"He says, well, he's going to raise the taxes on the rich -- that's what he said -- the top two brackets.",Yes,
There's nothing the matter with that.,No,
You're going to have a lot of new members of Congress.,No,
My opponent looked at the same intelligence I looked at and declared in 2002 that Saddam Hussein was a grave threat.,Yes,
But I'm not going to make any excuses.,No,
But these are important questions.,No,
"That means, who's negotiating these trade deals?",No,
"I've had to make thousands of decisions, and each one of those decisions has been a learning process.",No,
She doesn't even know who the rebels are.,No,
"Then, if the plans are huge and complex like health care, I would urge you to implement pilot programs.",No,
"He, himself, has said, and rightly so, that he'll be a strong Vice President.",No,
You don't guarantee they get the job.,No,
"But I want to remind you, the number of uninsured in America during their watch has increased.",Yes,
James Lee Witt of FEMA has done a really good job of working with governors during times of crisis.,Yes,
The American people are up to here with debates.,No,
"I, too, want to extend my prayers and blessings, God's blessings on the families whose lives were overturned yes -- tod -- last night.",No,
"By the time Congress comes into session to go to work, have those plans ready to go in front of Congress.",No,
"This has not been Mr. Oil, or Mr. Gas, or Mr. Coal.",No,
The government doesn't require you to do anything.,No,
Then you didn't read it.,No,
He came and asked for a tax cut -- we wanted a tax cut to kick the economy into gear.,No,
All of these things can be done.,No,
"When Mr. Nixon went in office, for instance, we had three and a half million dollars spent on - on the White House and its staff.",Yes,
"We found out today that over the past 13 months, we've added 1.9 million new jobs in the last 13 months.",Yes,
"They work hard, they do everything they can to give her a good life.",No,
And another one is: stimulate investment and savings.,No,
"My plan drops the rate from 15% to 10% and increases the child credit from $500 to $1,000 to make the code more fair for everybody, not just a few, not just a handful.",Yes,
But what she doesn't say is that President Obama has deported millions and millions of people just the way it is.,Yes,
The Clinton Foundation raised $30 million to help Haiti after the catastrophic earthquake and all of the terrible problems the people there had.,Yes,
But we have horrible deals.,No,
Do you know today that the Com- the Russians broadcast ten times as many programs in Spanish to Latin America as we do?,Yes,
There's too many issues left unresolved.,No,
We do not help it.,No,
The Senator mentioned the trial lawyers.,No,
"Although Governor Reagan has changed his position lately, on four different occasions, he has advocated making Social Security a voluntary system, which would, in effect, very quickly bankrupt it.",Yes,
And he just lifted martial law.,Yes,
"If you're paying less than you paid a year or two ago, why, then, the strategy is working.",Yes,
"That's why I believe there are going to be millions of Democrats that are going to vote with us this time around, because they too want that promise kept.",No,
But two years later nobody's lost their handguns.,Yes,
But you're investing in companies doesn't do that.,No,
"And that is a strategic mistake, because every intelligence agency will acknowledge that Al Qaida is the greatest threat against the United States and that Secretary of Defense Gates acknowledged the central front -- that the place where we have to deal with these folks is going to be in Afghanistan and in Pakistan.",Yes,
We eliminated two hundred and seventy-eight of them.,Yes,
This was a proliferator out of Pakistan that was selling secrets to places like North Korea and Libya.,Yes,
"It is also essential for us to understand what our mission is in Iran, and that is to dissuade Iran from having a nuclear weapon through peaceful and diplomatic means.",Yes,
We turn it over to the United Nations.,Yes,
He says he supports the President's position.,Yes,
"Now, this is guy a who, along with others, has taken great risk for great freedom.",No,
Think about it: They're going from tyranny to elections.,No,
"He appointed three people, I appointed three people to get campaign finance reform.",Yes,
We have to be competitive if we're going to create more jobs here.,No,
I will balance our budgets and I will get them and I will...,No,
"Under budget, ahead of schedule, saved tremendous money.",Yes,
"And one of the areas, of course, is to eliminate our dependence on foreign oil.",No,
Senator Obama suspended those requests for pork-barrel projects after he was running for president of the United States.,Yes,
They are plotting to kill Americans right now.,Yes,
"And if you enter bilateral talks, they'll be happy to walk away from the table.",No,
"And that's one of the reasons why I believe I can get this job done, because I am determined for those soldiers and for those families, for those kids who put their lives on the line.",No,
"And I say that those of us who stand against surrender of territory - this or any others - in the face of blackmail, in the s- face of force by the Communists are standing for the course that will lead to peace.",No,
"You were promised that Medicare would be reformed, and that Social Security would be reformed.",Yes,
I felt like there needed to be a better sense of responsibility of what was going on in the White House.,No,
"And we are not going to sit idly by and permit state actors to go after our information, our private-sector information or our public-sector information.",No,
"The jobs that are being created in Arizona right now are paying about $13,700 less than the jobs that we're losing.",Yes,
Five cents a day - that's what the food package averages per person.,Yes,
And I've done my best tonight to lay out my plans for going forward to an even better future in the next century.,No,
"Matter of fact, we distributed free trigger locks in the State of Texas so that people can get them and put them on their guns to make their guns more safe.",Yes,
That will help reinforce the values that parents teach at home as well.,No,
We have always been willing to go the extra mile to negotiate for disarmament or in any other area.,Yes,
He's done nothing about it.,Yes,
It's been a big failure.,No,
I happen to believe it is.,No,
"He claims, you know, he's going to overhaul the entire education system -- that's what he announced -- starting with public schools.",Yes,"He says, well, he's going to raise the taxes on the rich -- that's what he said -- the top two brackets."
