Text,class_label
"The international community, the international world said this is the right thing to do, but when it came time to authorize the use of force on the Senate floor, my opponent voted against the use of force.",Yes
"It's now 121/4, and I predict it'll be coming down a little more shortly.",Yes
I think the major reason for a decrease in participation that we have experienced ever since 1960 has been the deep discouragement of the American people about the performance of public officials.,Yes
"So part of the reason I think it's so important for us to end the war in Iraq is to be able to get more troops into Afghanistan, put more pressure on the Afghan government to do what it needs to do, eliminate some of the drug trafficking that's funding terrorism.",Yes
"Now as far as meeting with the Congress is concerned, during the twenty-four months that I've been the president of the United States I have averaged better than one meeting a month with responsible groups or committees of the Congress - both House and Senate.",Yes
It came out of the committee of which I was the chairman - the labor subcommittee - in fifty-five.,Yes
I have fought against excessive spending and outrages.,Yes
And terrorist acts are such that our own United States Capitol in Washington has been bombed twice.,Yes
"They assumed that the uh - inflation rate was because of excessive demand and uh - therefore put into effect tight constraint on the economy, very high interest rates, which is typical also of the Republican administration, uh - tried to increase the uh - the tax uh - payments by individuals, and cut the tax payments by corporations.",Yes
I noticed that Governor Reagan said that when he was a young man that there was no knowledge of a racial problem in this country.,Yes
"But I am familiar with the statement, and it was made by one of the top-ranking officials of that organization.",Yes
We have reduced the military manpower by a million four hundred thousand.,Yes
He's got over $100 billion of tax cuts and incentives.,Yes
"Also, the new energy policy has been predicated on two factors: One is conservation, which requires sacrifice, and the other one, increase in production of American energy, which is going along very well - more coal this year than ever before in American history, more oil and gas wells drilled this year than ever before in history.",Yes
They're doing it all over America because they have to.,Yes
"We suggested -- I think it has been over a year ago now -- we do the same with Medicare, and the White House called it a gimmick.",Yes
"Well, Jim, the FDA took 12 years, and I do support that decision.",Yes
You even at one time suggested that you would try to negotiate down the national debt of the United States.,Yes
"The President wants to spend 20 percent more in the next six years, and I want to spend 14 percent more and give that 6 percent back to the people.",Yes
"Not to the schools but to -- you know, 46% of the teachers in Chicago, public school teachers, send their kids to private school.",Yes
If the rate of increase in government spending can be held at 5 percent -- we're not far from there -- by 1989 that would have reduced the budget deficits down to a $30 or $40 billion level.,Yes
"When you came to office, just over $10 trillion in debt, now $16 trillion in debt.",Yes
"I live in a state where manufacturing job growth has far outpaced the nation in the last few years, where we have created more private sector jobs since Mr. Bush has been president than have been created in the entire rest of the country, where Mr. Bush's labor secretary said job growth has been enormous.",Yes
"For two years, the president didn't even engage with North Korea, did nothing at all, while it was growing more dangerous, despite the warnings of former Secretary of Defense William Perry, who negotiated getting television cameras and inspectors into that reactor.",Yes
"In 1935, when the Social Security Act was written, ninety-four out of ninety-five Republicans voted against it.",Yes
We're down at 1 percent.,Yes
And yet they were polled by the U.S.I.A.,Yes
Osama bin Laden attacked us.,Yes
And we had sanctioned them.,Yes
"Governor Clinton's program wants to tax more and spend more -- $150 billion in new taxes, spend another $220.",Yes
We're now spending 42 percent of our economy on government.,Yes
They're using text books that are 10 years old.,Yes
And I believe that we can bind our wounds.,No
I'm planning on (inaudible) to grow.,No
All you have to do is take a look at Carrier air conditioning in Indianapolis.,No
I'd have confidence in him.,No
It's been one of secrecy and exclusion.,No
"If in the next 5 minutes a television announcer came on and said, there is a major international crisis -- there is a major threat to the world or in this country a major threat -- my question is, who, if you were appointed to name 1 of the 3 of us, who would you choose?",No
It's not an accurate one at all.,No
And we need to make it stronger.,No
And I think that's shocking; it's shameful.,No
"I'm sorry, Jim, I'm going to stop the subsidy to PBS.",No
Tell Aleksander Kwasniewski of Poland we're going alone.,No
It's an issue throughout our society.,No
"You know, Hillary is hitting me with tremendous commercials.",No
"Number two, we have to work with cities and others to help generate economic growth in those communities -- through the Urban Development Action Grant Program.",No
But people that will respect the Constitution of the United States.,No
But I would cite that as a major accomplishment.,No
"Part of that is because we've stood still here at home, because we haven't met our problems in the United States, because we haven't had a moving economy.",No
"That's why I said to Afghanistan: If you harbor a terrorist, you're just as guilty as the terrorist.",No
For a return to traditions and values that we once had.,No
"And by the way, I just want to make sure -- I can't let him just say something and not correct it.",No
And so I don't think our troops ought to be used for what's called nation-building.,No
I'd like to clear up the record and go through it piece by piece.,No
Governor Carter again contradicts himself.,No
"But the idea of taxing people more, putting more people out of work, you'll never get there.",No
And that in part has to do with an economic philosophy that says that regulation is always bad.,No
"Listen, we'll do everything we can to protect the homeland.",No
We have made sure that they are isolated.,No
I question - and I don't question his concern about the war in Vietnam.,No
I will balance the budget every year.,No
Now let's keep going by finishing the work of putting the police on the street and tackling juvenile gangs.,No
It's a terrible problems in terms of flexibility on private insurance.,No
It's possible to detect those kind of tests.,No
