Text,class_label,topic
We're investing $2 trillion in green infrastructure over the next decade.,Yes,infrastructure
He supported the withdrawal from Afghanistan without a proper plan.,Yes,the military
"In 1973, the Supreme Court ruled in Roe v. Wade, establishing a woman's right to choose.",Yes,reproductive rights
"Crime is at its lowest point since the 1960s, according to recent data.",Yes,crime
The AARP has stated that 50% of seniors rely on Social Security for the majority of their income.,Yes,social security
The Senator voted against increasing teacher salaries three times.,Yes,education
I've introduced legislation that would make Election Day a national holiday.,Yes,elections
"And, uh, the Secretary of State has visited Israel more times than any previous holder of the office.",Yes,foreign policy
The President's executive order aims to close the so-called 'gun show loophole'.,Yes,gun control
The IRS reported that tax compliance has increased by 15% since the new policies were enacted.,Yes,tax policy
"According to the Department of Defense, we've reduced troop levels in Iraq to under 2,500.",Yes,the military
"My opponent supports sanctuary cities, which harbor criminals.",Yes,immigration
"According to the GAO, the F-35 program is $165 billion over budget.",Yes,the military
"Look, Planned Parenthood provides over 9 million services annually, including cancer screenings and contraceptive services.",Yes,reproductive rights
China emits more CO2 than the next three countries combined.,Yes,climate change
"I mean, we have the highest graduation rate in our state's history, surpassing even Massachusetts.",Yes,education
"She said she'd support DACA, but then she voted to defund it in 2018.",Yes,immigration
"The President promised 100 million doses in 100 days, and he delivered.",Yes,vaccines
"Look, the Paris Agreement was a disaster for American jobs.",Yes,the environment
I've cut more red tape than any administration in the past two decades.,Yes,the economy
The UN reported that over 25 million people are now facing famine due to the conflict in Yemen.,Yes,foreign policy
"And let's not forget, he called for an audit of the election results in Georgia.",Yes,elections
"In 2022, over 60% of bankruptcies were due to medical bills.",Yes,healthcare
My opponent's plan would increase premiums by 25% for middle-class families.,Yes,healthcare
The Brennan Center found that 19 states passed 34 laws restricting voting access just last year.,Yes,elections
Russia's GDP is smaller than that of the state of Texas.,Yes,foreign policy
The trade agreement with South Korea has increased our exports by $10 billion.,Yes,trade
"He claimed that the border wall would be completed by 2021, and it's not.",Yes,immigration
"Look, the EPA estimates that the Clean Air Act has prevented over 230,000 early deaths.",Yes,climate change
"According to the latest CIA assessment, Iran is closer to a nuclear weapon than ever before.",Yes,foreign policy
"She was a strong advocate for tariffs on steel imports, arguing it protected American industry.",Yes,trade
He was the only one on the committee to oppose the bill that increased penalties for drug trafficking.,Yes,crime
Germany's energy prices are the highest in Europe because of their renewable policies.,Yes,energy
"According to the Department of Transportation, 45% of our roads are in poor condition.",Yes,infrastructure
"And, more importantly, those benefits have never been taxed before.",Yes,social security
The CBO estimated that implementing universal mail-in voting would cost $3 billion.,Yes,elections
My opponent supported the arms deal with Saudi Arabia that was worth $110 billion.,Yes,foreign policy
"In 2022, we imposed the toughest sanctions ever on Russian oligarchs.",Yes,foreign policy
"And, you know, the World Bank ranked us as the best country for business innovation last year.",Yes,the economy
He voted against the Housing Opportunity Through Modernization Act.,Yes,housing
"And the fact is, small businesses are closing at a faster rate than ever before.",Yes,the economy
I've worked with both parties to increase funding for mental health services.,Yes,healthcare
"The President promised to fix the water crisis, yet Flint still doesn't have clean water.",Yes,infrastructure
"And more importantly, that was after cutting arts funding by $500 million.",Yes,education
China is building high-speed rail at five times the rate we are.,Yes,infrastructure
My opponent opposed the mandate for healthcare workers to be vaccinated.,Yes,vaccines
"The Senator said he supports a pathway to citizenship, but his record shows otherwise.",Yes,immigration
"According to the CBO, raising the payroll tax cap could extend solvency by 75 years.",Yes,social security
I've met with leaders from over 50 countries to discuss climate change.,Yes,foreign policy
"He talks about economic growth, but during his term, the unemployment rate actually increased by 2%.",Yes,the economy
"In 1983, the Social Security Amendments were passed with bipartisan support to address similar funding issues.",Yes,social security
The President's policy has resulted in a 20% decrease in federal funding for community colleges.,Yes,education
They've been unable to account for over $21 trillion in Pentagon transactions since 1998.,Yes,the military
"And, you know, the last administration separated thousands of children from their parents at the border.",Yes,immigration
"The Social Security Trust Fund, according to the latest report, is projected to be depleted by 2033.",Yes,social security
"Our bridges are, uh, collapsing at twice the rate they were ten years ago.",Yes,infrastructure
"We've increased voter registration by 15% over the past two years, making it easier for people to participate in democracy.",Yes,elections
And he wants to roll back fuel efficiency standards that save consumers millions.,Yes,energy
I've visited our troops in Afghanistan more times than any other member of Congress.,Yes,the military
"According to the International Energy Agency, global oil demand will peak before 2030.",Yes,energy
"And more importantly, that was after the oil spill in the Gulf.",Yes,the environment
He says that the maternal mortality rate in states with strict abortion laws is twice as high.,Yes,reproductive rights
The NRA contributed over $30 million to his campaign.,Yes,gun control
The number of visas issued to skilled workers has dropped to its lowest level in a decade.,Yes,immigration
We have more guns per capita than any other country in the world.,Yes,gun control
"According to the Kaiser Family Foundation, over 20 million people gained insurance coverage after the ACA was enacted.",Yes,healthcare
"The Chamber of Commerce said these tariffs are costing American families $1,000 a year.",Yes,trade
Our student loan debt has reached $1.7 trillion.,Yes,education
"I mean, the Congressional Budget Office reported that our job training programs have been incredibly effective.",Yes,employment
He was against the assault weapons ban that could've saved countless lives.,Yes,crime
"And you know, the President of France, Macron, he said just last week that the US should lead the peace talks.",Yes,foreign policy
"According to the State Department, we have the largest diplomatic network in the world.",Yes,foreign policy
"According to the CIA, China's military budget has increased by 7% annually over the last decade.",Yes,foreign policy
"The Senator voted against the 1994 crime bill that added 100,000 police officers to our streets.",Yes,crime
"And listen, over 11 million households now spend more than half their income on rent.",Yes,housing
"The fact is, we have the highest capital gains tax in the G7.",Yes,tax policy
"And more importantly, those funds were allocated to rural broadband expansion.",Yes,infrastructure
And the International Monetary Fund said this would be the largest economic aid package for Ukraine since 1991.,Yes,foreign policy
"And, uh, the WHO has reported that our healthcare system ranks 37th in the world.",Yes,healthcare
"Look, the solar industry has grown by 167% in the last decade.",Yes,energy
"Look, the average teacher salary in Mississippi is the lowest in the nation.",Yes,education
"The Hyde Amendment has prevented federal funds from being used for abortions since 1976, except in cases of rape, incest, or to save the life of the woman.",Yes,reproductive rights
We've added coverage for 10 million more Americans since I took office.,Yes,healthcare
"Under my administration, 5 million new manufacturing jobs were created.",Yes,employment
"We have, uh, more veterans facing homelessness today than we did five years ago.",Yes,the military
The tax cuts resulted in the largest wage growth for middle-income workers since 1998.,Yes,employment
"And, uh, just last year, we exported more soybeans than any other country.",Yes,trade
He was for the Keystone pipeline before he was against it.,Yes,climate change
I've lowered taxes more than any governor in the history of my state.,Yes,tax policy
The President's own task force found that drug-related offenses are the leading cause of incarceration.,Yes,crime
My opponent voted against the 2015 highway funding bill.,Yes,infrastructure
"Look, the FBI reported that cybercrime cost Americans over $4 billion last year alone.",Yes,crime
"According to the CDC, life expectancy in the U.S. dropped by a year during the pandemic.",Yes,healthcare
"I mean, the Justice Department's review found that mandatory minimums have disproportionately affected minority communities.",Yes,crime
"The Senator's plan would increase household energy bills by $1,200 annually.",Yes,energy
"And, uh, the United Nations has declared access to safe and legal abortion a human right.",Yes,reproductive rights
"Look, the American Rescue Plan provided $350 billion to help state and local governments keep essential workers employed.",Yes,employment
"And, uh, let me just say, we've built more wind turbines than any other state in the nation.",Yes,energy
"And more importantly, these cuts have led to a record $3 trillion in corporate stock buybacks.",Yes,tax policy
"In 2020 alone, remittances from the U.S. to Mexico totaled over $40 billion.",Yes,immigration
He voted against the defense bill that would have provided new aircraft carriers.,Yes,the military
"He received over $500,000 from oil companies just last year.",Yes,the environment
"She supported the intervention in Libya, and we all know how that turned out.",Yes,the military
"Look, we spend more per student than any other country except Luxembourg.",Yes,education
"In 2020, the corporate tax revenue was the lowest it's been since 1940.",Yes,tax policy
She mentioned that more than 90% of Americans support universal background checks.,Yes,gun control
"Look, the UN report clearly states that the sanctions have reduced Iran's oil exports by 70%.",Yes,foreign policy
"Look, I've introduced legislation that expands Medicare benefits, including dental and vision care.",Yes,healthcare
She promised to increase the national park budget by $2 billion.,Yes,climate change
