Text,class_label
"And some major uh - uh - manufacturing companies, like Dow Chemical, have through uh - very effective efficiency mechanism cut down the use of energy by uh - as much as 40 percent with the same out-product.",Yes
We haven't adequately funded veterans' care.,Yes
"And more importantly, that was after getting a subpoena.",Yes
They're not able to do it and our future depends upon it.,Yes
That's what we've been doing over the last eight years and that has actually made us more safe.,Yes
Governor Carter uh - brags about the unemployment during Democratic administrations and condemns the unemployment at the present time.,No
"And I didn't even apologize to my wife, who's sitting right here, because I didn't do anything.",No
I mentioned before that the local communities are having a harder time passing bond issues.,No
"The difficulty, of course, is that we do have heavy obligations abroad, that we therefore have to maintain not only a favorable balance of trade but also send a good deal of our dollars overseas to pay our troops, maintain our bases, and sustain other economies.",No
"If you itemize your tax return, you get no marriage penalty relief.",Yes
"Secondly, I believe that in the ca- that it's far better for the United States, instead of concentrating our aid, particularly in the underdeveloped world, on surplus military equipment - we poured three hundred million dollars of surplus military equipment into Laos.",Yes
"Two hundred years ago, Tom Paine, when the 13 tiny colonies were trying to become a nation, said, we have it in our power to begin the world over again.",No
"It's good to see you again, Senator Obama.",No
"I said that we would provide guarantees, and -- and that was what was able to allow these companies to go through bankruptcy, to come out of bankruptcy.",Yes
"It's inconvenient for Senator Dole, but the truth is I've reduced the size of government more than my Republican predecessors.",Yes
"Believe me, people with AIDS are more than willing to take that risk.",No
They both said they were Vietnam veterans supporting me because I had an economic program to put them back to work.,No
"After all, a lot of the energy is produced from the Middle East, and so I appreciate what the administration is doing.",Yes
"If you did that in the private sector, you'd be put in jail, let alone after getting a subpoena from the United States Congress.",Yes
I think our Cabinet members are key people.,No
"All I'm saying is if you spend money, show us results and test every year, which you do not do, Mr. Vice President.",Yes
It was under our administration that Mrs. Aquino came in.,Yes
I don't think it's possible for Mr. Nixon to state the record in distortion of the facts with more precision than he just did.,No
You go into the inner cities and -- you see it's 45 percent poverty.,Yes
Now I didn't make most of the statements that you said I made.,No
They thought they were going to have peace - it brought war.,Yes
I don't want to hear them.,No
"She's lied hundreds of times to the people, to Congress, and to the FBI.",Yes
You've been through the roughest weeks anybody could imagine.,No
"People need to remember: Six months prior to my arrival, the stock market started to go down.",Yes
"Much, much less, but at least we fixed it for some time and 37 to 40 million people get their checks on time.",Yes
"He started his business with $14 million, borrowed from his father, and he really believes that the more you help wealthy people, the better off we'll be and that everything will work out from there.",Yes
And that one doesn't sound good and it's not affordable.,No
We welcome people coming to this country as immigrants.,Yes
Because there are millions of seniors who are living almost hand to mouth.,No
"Well, Jim, the FDA took 12 years, and I do support that decision.",Yes
